FL1-H	FL2-H	FL3-H	FL4-H
173	235	0	712
690	322	320	203
205	718	9	823
104	400	364	763
0	838	0	757
121	0	114	730
12	863	362	771
0	679	17	710
33	441	0	742
239	15	290	741
231	300	0	715
24	728	0	801
7	859	0	763
242	0	0	741
69	0	0	696
23	770	0	750
0	852	0	770
372	122	282	321
0	761	313	736
0	715	0	806
134	215	21	722
0	719	137	742
32	278	5	766
616	349	58	88
160	182	161	769
0	848	372	782
166	198	93	693
150	0	133	734
183	0	0	711
179	135	0	695
8	719	0	790
128	250	37	669
232	782	0	760
82	373	0	709
244	626	0	780
84	777	0	743
176	0	235	728
379	195	100	189
0	839	28	752
607	165	244	181
0	822	0	739
227	67	221	713
121	615	0	762
0	656	0	796
222	0	0	773
0	867	0	755
137	149	186	695
228	567	48	752
0	706	0	777
632	186	403	110
0	843	0	791
138	97	3	727
0	859	0	758
179	10	209	740
176	0	39	728
90	807	0	751
68	0	0	708
0	820	0	750
133	327	178	705
120	275	45	676
0	840	0	738
178	149	0	718
178	3	0	700
171	0	49	711
217	0	156	728
124	0	43	717
200	56	0	746
138	406	106	678
338	1011	451	765
320	69	0	720
176	178	228	697
0	803	0	773
162	248	0	718
0	849	0	752
0	751	0	748
0	844	0	739
0	723	0	749
0	869	0	735
451	66	440	104
203	0	208	742
74	0	0	781
138	762	17	740
491	0	358	207
161	0	0	779
5	718	0	790
388	0	174	0
139	12	33	775
114	673	0	805
11	676	0	755
180	0	0	663
214	0	317	708
0	826	0	780
120	0	6	736
137	824	0	773
164	57	0	728
162	115	68	703
0	846	0	759
63	685	0	819
158	0	59	719
477	246	0	698
144	147	111	724
156	223	41	675
380	305	559	295
410	755	589	629
411	330	587	198
329	166	577	0
354	0	568	654
284	847	496	682
337	669	561	87
271	0	616	0
312	473	584	99
397	311	548	0
397	0	620	631
361	655	678	607
375	230	617	250
364	187	634	677
336	275	617	701
315	558	596	706
304	772	572	702
333	308	595	531
366	319	593	159
257	452	625	0
272	559	581	0
109	253	620	0
311	267	595	0
299	346	585	580
0	828	571	706
125	660	593	554
430	392	567	454
289	618	562	555
0	654	505	706
211	9	498	0
0	574	479	663
0	663	428	636
0	0	451	424
0	659	427	605
0	609	411	684
0	692	417	372
0	760	793	0
0	181	449	505
0	0	358	493
0	11	390	616
0	73	0	660
491	0	237	347
0	0	0	543
0	0	67	581
0	271	386	612
0	683	0	654
0	755	0	644
0	490	0	674
0	805	0	625
54	941	0	704
0	0	0	640
0	675	0	646
0	694	0	644
0	210	0	215
110	0	209	723
592	186	447	50
202	675	0	763
125	17	145	727
190	703	0	791
140	54	142	676
204	96	506	63
86	621	98	774
0	686	29	752
209	373	1	759
47	739	0	768
226	64	74	716
0	796	0	750
196	746	151	742
607	198	211	274
7	699	0	742
91	0	239	743
0	706	27	767
254	193	33	695
226	0	103	751
0	700	0	759
56	763	0	781
181	80	90	696
45	670	0	738
151	0	85	739
0	667	31	757
167	128	141	732
176	278	73	761
632	59	418	197
0	660	254	732
101	181	113	728
129	117	0	712
0	688	0	742
317	186	159	247
294	747	0	803
89	157	550	703
134	184	50	573
193	772	0	793
213	779	0	792
136	769	0	752
573	217	448	232
209	779	571	774
219	0	308	726
154	0	397	698
0	749	233	759
133	745	13	792
0	72	35	705
55	253	0	745
174	693	379	734
106	424	69	774
10	0	705	711
161	108	225	673
50	748	206	777
302	446	0	694
23	147	0	755
85	735	0	744
78	714	0	734
96	150	61	721
0	768	185	757
0	690	21	766
0	765	0	723
172	60	0	698
178	110	119	708
110	84	248	725
598	0	269	96
139	0	251	744
67	739	0	765
17	691	0	722
0	919	0	755
0	564	817	718
0	801	0	750
0	914	0	759
68	807	0	767
58	789	110	780
228	375	0	731
176	262	83	740
34	705	191	743
0	752	69	778
21	895	0	754
103	659	0	735
60	761	0	731
336	214	116	251
205	60	16	711
60	41	303	707
254	124	0	711
695	1001	956	315
64	0	60	713
144	694	0	763
22	748	0	808
0	212	0	704
0	774	106	754
201	108	24	712
256	0	0	765
100	0	3	735
157	104	0	681
35	814	0	776
243	0	183	744
178	4	105	781
149	186	47	775
105	754	0	789
0	785	0	784
106	432	52	732
250	0	221	786
81	651	0	764
156	0	0	718
212	553	0	755
181	795	0	799
159	94	0	752
9	32	143	695
132	0	0	719
28	891	29	742
303	670	628	739
348	0	600	569
165	405	558	618
60	652	379	700
0	222	0	296
342	778	533	703
243	0	464	578
65	116	440	702
178	568	385	678
0	779	414	603
0	644	259	709
168	19	0	718
165	634	43	733
0	791	0	723
227	701	0	728
235	0	25	802
177	0	2	727
67	825	0	734
213	752	0	769
35	723	0	740
78	730	0	762
178	737	0	735
134	479	0	779
180	850	0	761
0	256	0	708
84	209	44	690
0	632	0	738
133	183	0	739
149	766	6	773
196	790	0	795
104	830	117	754
0	823	14	823
194	0	138	712
66	0	99	707
162	123	111	689
206	38	609	715
0	671	29	804
180	69	9	744
196	224	76	710
297	216	51	744
170	789	83	754
0	162	0	718
113	777	0	796
112	740	0	766
161	0	0	735
61	770	0	790
1	560	0	783
168	885	0	766
175	793	0	765
152	0	257	710
63	0	0	619
138	0	0	737
0	775	0	734
81	729	0	785
0	790	0	776
292	1013	664	713
0	829	0	766
72	720	0	770
77	838	0	757
255	671	0	742
94	189	20	792
188	487	236	759
209	443	0	669
222	361	233	747
69	726	70	779
84	0	253	727
402	82	362	220
118	845	290	775
0	819	0	751
46	0	288	738
144	165	204	766
170	201	2	692
24	535	4	742
236	37	0	773
215	240	0	704
146	219	0	656
0	673	17	783
0	0	280	741
260	760	0	819
217	172	4	726
113	210	93	694
83	172	146	715
26	852	0	760
0	725	0	738
115	770	0	744
0	820	0	755
145	643	0	798
217	819	0	757
0	801	0	786
15	804	0	827
160	15	219	722
673	265	437	249
139	193	69	735
3	813	0	755
215	0	68	744
119	851	130	767
0	0	245	751
0	375	9	663
0	801	0	820
197	804	0	745
645	1006	886	655
128	111	476	702
217	748	0	859
0	801	32	783
168	91	77	776
0	25	0	745
162	0	0	706
60	161	242	682
23	794	0	766
177	152	0	678
281	0	322	786
50	802	0	795
140	0	353	754
103	266	136	679
0	678	473	762
0	0	105	712
0	841	0	734
0	602	0	760
0	715	0	763
0	851	0	759
0	839	0	758
156	124	0	754
118	270	0	728
0	774	0	746
71	766	0	757
247	376	111	633
167	802	442	736
270	219	0	763
38	627	0	751
216	0	4	753
36	874	19	745
109	708	0	771
85	0	417	740
243	156	273	724
57	819	0	717
0	780	0	725
151	984	0	752
200	0	506	708
0	742	0	728
95	644	0	729
19	757	0	755
28	849	302	754
101	346	198	730
249	257	199	690
259	58	4	692
0	821	0	767
215	767	0	789
246	9	288	712
666	105	356	161
110	798	0	788
230	0	261	734
0	869	0	737
148	32	0	769
0	0	257	744
99	326	112	770
262	0	290	733
164	723	0	745
112	0	178	738
150	0	290	702
196	98	0	697
200	167	448	604
287	147	0	711
167	0	517	673
72	666	42	778
253	736	0	766
240	99	237	686
203	278	275	762
205	200	215	763
618	80	232	214
181	697	0	738
0	835	0	752
144	115	0	696
239	131	0	700
219	40	0	730
41	686	65	739
106	635	267	745
0	7	301	755
1	832	397	780
0	0	269	727
159	233	64	747
315	225	363	64
190	673	118	763
43	166	54	689
0	903	0	753
88	115	433	697
199	0	49	733
0	207	0	693
44	785	0	792
239	772	0	802
225	269	178	212
100	788	0	791
158	0	115	723
0	672	0	730
202	121	225	792
201	677	17	744
135	0	495	723
120	363	248	703
161	118	109	693
0	61	95	703
142	85	57	721
610	191	265	213
0	0	523	705
23	177	81	693
65	795	0	729
3	752	0	751
0	796	0	753
0	816	0	777
148	274	46	724
180	433	251	726
104	46	3	749
127	775	0	726
181	621	0	719
0	0	276	675
210	23	134	727
531	0	840	0
0	666	121	756
113	572	33	760
0	1	281	728
62	797	22	784
219	0	200	707
213	133	0	728
84	621	0	745
83	191	57	734
212	95	106	725
225	23	65	739
219	24	197	689
173	820	33	778
253	13	465	678
308	642	561	739
132	827	445	708
248	824	490	727
0	816	497	737
0	754	483	752
0	674	463	768
79	257	317	673
73	30	415	743
585	223	33	300
0	812	0	755
94	0	17	691
0	234	0	767
208	238	0	643
152	210	0	799
0	877	0	766
49	787	0	793
0	814	228	764
113	622	0	763
50	789	0	760
224	389	0	667
0	842	0	753
69	248	0	754
117	0	163	728
78	0	445	694
176	545	69	760
0	799	0	791
0	768	0	701
290	34	84	676
574	352	0	146
227	103	0	712
187	0	172	726
88	31	67	676
248	0	343	620
126	778	0	772
91	0	90	710
0	785	0	741
160	0	204	713
11	727	0	798
0	862	0	749
196	156	22	726
120	171	0	734
42	698	12	773
80	6	29	732
132	695	0	738
134	864	35	723
0	1002	0	744
198	0	304	692
151	791	15	771
184	253	0	795
208	0	147	715
0	806	221	733
14	153	0	688
0	876	236	793
261	0	80	714
220	773	132	742
140	734	0	805
97	0	193	736
199	56	131	729
39	782	0	802
17	245	219	716
175	0	0	703
151	13	190	721
0	258	0	705
42	272	0	737
251	370	0	757
121	181	300	750
250	680	21	768
112	79	196	730
0	791	0	756
151	521	629	759
22	957	0	789
0	870	0	744
0	170	55	727
18	662	0	778
6	752	0	710
120	0	84	683
141	834	0	764
174	416	18	688
376	4	435	241
0	716	0	760
72	639	0	744
305	0	404	118
273	238	610	700
0	820	0	739
197	0	993	461
142	0	5	695
152	165	195	681
161	767	260	813
221	115	0	728
200	745	0	784
148	902	66	726
17	777	15	758
0	220	181	735
254	711	165	759
236	108	0	732
52	841	0	780
115	20	103	723
160	4	55	722
180	83	286	804
43	706	65	771
0	856	0	748
0	815	0	809
216	148	155	732
215	0	299	705
186	245	71	748
0	202	242	698
645	225	0	310
216	753	14	738
19	66	0	737
0	817	0	752
283	306	290	777
44	862	14	760
17	217	0	704
129	762	76	779
131	16	24	767
169	0	32	773
239	340	317	688
134	687	288	730
93	328	0	716
261	703	19	793
182	0	354	702
181	0	56	661
0	0	862	544
194	602	163	728
234	337	75	771
0	769	0	758
48	0	277	727
29	759	0	804
585	278	0	188
111	294	0	725
184	506	252	741
66	648	41	750
105	120	165	716
308	242	0	701
200	0	119	703
128	721	244	785
240	691	206	805
124	781	342	743
216	33	0	696
114	768	8	780
150	6	818	722
88	804	244	796
264	151	322	724
11	782	0	760
26	43	390	685
221	0	229	748
194	713	0	764
159	0	0	716
92	0	189	713
103	0	144	747
108	888	32	789
621	175	274	284
690	246	0	293
57	621	20	754
54	137	0	698
39	770	36	763
196	233	0	691
64	741	101	761
0	859	0	750
30	741	42	776
0	858	70	751
275	191	240	737
0	828	0	716
185	146	177	679
128	710	17	756
113	0	142	721
120	0	172	706
0	769	160	770
29	248	274	700
104	660	32	757
599	1007	885	633
193	736	274	751
0	817	0	722
205	191	0	728
115	820	0	768
39	844	0	756
0	954	656	734
211	689	55	781
124	3	8	706
0	699	94	772
136	626	0	761
602	242	0	203
92	744	240	741
0	643	0	780
124	874	9	759
149	0	259	757
332	161	390	275
179	782	301	758
0	188	132	706
182	548	0	727
149	632	0	805
217	9	81	679
134	0	411	753
73	821	0	754
260	724	0	771
29	788	38	772
198	0	455	714
38	56	245	696
129	635	0	755
0	831	0	760
203	38	297	742
0	400	103	742
50	314	341	710
657	157	270	201
210	0	197	739
187	745	0	769
137	627	257	746
185	818	2	790
0	1006	0	755
706	50	252	266
21	781	0	768
243	0	276	764
10	35	78	713
535	218	35	277
277	596	0	655
172	0	411	720
0	145	0	757
0	0	57	726
74	725	0	815
177	389	392	727
0	145	70	660
142	80	39	670
251	227	53	764
330	92	331	664
177	584	0	724
0	843	0	747
238	777	66	797
41	836	0	808
89	794	0	753
85	192	259	737
278	790	0	790
221	630	595	736
257	110	279	703
237	0	459	727
130	574	0	759
132	267	83	715
252	4	54	733
96	856	0	798
175	703	45	795
89	590	0	718
9	679	176	735
525	111	0	168
133	701	0	763
46	264	0	723
127	48	117	699
187	719	0	798
0	158	0	687
216	791	274	744
135	0	265	710
311	55	6	815
141	0	320	716
381	0	957	0
112	747	118	756
350	0	120	773
0	568	0	742
284	603	0	762
652	151	394	173
199	765	0	747
148	0	29	751
155	523	0	796
128	257	136	704
0	31	17	758
0	0	221	712
13	660	85	747
239	92	0	739
217	383	243	690
0	730	77	785
0	134	0	742
167	0	356	701
0	697	53	780
148	795	366	721
0	0	283	756
45	653	107	750
203	55	87	710
0	858	71	748
205	129	185	698
126	203	0	726
47	714	118	760
187	753	0	824
84	692	55	777
0	839	424	777
57	809	0	767
34	839	240	780
98	814	0	723
159	228	426	747
160	674	0	777
51	487	308	671
0	799	0	758
0	781	49	789
181	814	316	765
123	728	0	763
47	824	83	750
50	1008	575	763
147	327	0	719
215	86	0	724
631	0	198	150
245	420	173	708
55	131	171	718
29	802	471	775
177	185	4	743
60	663	0	738
280	212	320	674
0	820	35	795
11	720	113	772
218	0	191	796
91	814	303	761
264	192	92	703
117	260	54	756
0	831	0	737
594	0	301	221
235	119	623	714
35	680	0	778
44	664	0	798
174	0	109	727
179	34	31	734
215	0	382	726
268	55	385	831
146	733	0	756
36	770	151	754
613	0	478	0
249	750	17	787
0	208	47	717
0	662	230	741
0	865	0	754
21	813	0	805
9	752	0	761
4	193	92	718
158	142	1	689
0	725	81	784
94	663	0	726
203	68	167	748
175	96	336	796
0	760	106	789
343	1018	556	733
0	199	168	714
0	756	78	778
175	818	0	747
148	729	0	762
0	620	0	747
88	690	0	762
332	770	322	751
45	154	0	720
48	977	0	761
157	603	51	747
215	24	566	709
0	864	16	773
69	85	13	738
219	728	0	799
205	214	0	717
272	713	264	790
0	761	9	745
269	425	274	708
0	743	0	759
0	745	0	763
0	933	0	803
16	722	25	784
0	873	42	780
48	816	0	756
211	668	185	752
152	790	8	738
217	13	160	707
216	127	14	782
24	651	0	748
190	96	0	736
214	753	0	763
294	760	153	788
210	348	106	719
245	4	0	755
195	240	1	754
263	339	306	716
30	193	0	710
277	0	186	731
195	13	238	708
296	133	116	674
0	799	0	768
188	152	0	729
305	0	275	742
0	629	0	752
131	61	216	734
0	744	0	770
192	213	356	689
104	782	0	773
106	614	324	759
32	807	0	737
580	274	0	53
353	21	367	166
120	736	322	798
78	796	0	781
180	804	533	691
43	819	158	729
144	837	0	747
128	836	3	762
209	41	453	735
52	754	15	768
180	270	0	765
0	793	0	715
0	743	0	750
239	740	453	789
131	0	374	710
0	846	0	762
35	125	53	749
72	14	49	686
124	682	0	745
0	795	0	801
0	813	0	782
210	0	458	738
216	185	0	736
653	265	159	332
161	389	145	742
170	248	0	692
314	54	494	741
123	26	54	701
188	12	292	731
20	690	19	772
175	618	30	787
0	783	0	789
187	838	0	752
543	282	268	235
0	877	0	780
692	993	911	593
69	249	125	709
0	808	118	740
147	87	0	739
190	269	190	756
0	734	34	730
109	652	158	793
0	814	0	756
0	874	0	751
279	752	124	762
222	771	240	741
205	0	277	755
83	50	92	740
79	572	85	773
26	223	95	728
173	192	0	733
254	764	0	749
140	772	78	737
0	851	0	717
47	142	79	716
0	702	313	748
0	757	0	768
117	741	0	804
203	234	0	727
176	793	327	758
0	734	0	759
264	25	309	686
113	663	3	734
0	886	0	768
34	821	0	786
30	804	0	730
268	667	307	755
237	843	181	765
242	528	0	764
154	365	197	711
124	151	87	731
189	38	227	747
694	222	279	326
61	68	174	714
109	248	58	730
261	0	216	714
227	588	88	743
219	0	808	614
179	87	0	744
0	580	0	742
325	270	200	135
184	269	56	787
630	0	351	346
210	685	338	802
140	43	0	710
216	119	178	826
156	693	0	733
61	0	173	751
145	35	140	716
164	234	0	711
0	830	422	776
84	832	0	784
0	884	0	748
149	0	227	747
292	201	0	730
0	852	0	777
206	0	81	729
108	0	0	714
145	676	0	752
43	734	30	785
0	654	0	742
9	195	0	749
266	206	0	698
200	797	0	751
204	790	0	779
53	713	0	730
0	688	0	748
8	835	283	727
23	125	314	722
133	812	0	768
0	768	0	769
172	0	169	726
208	866	142	734
0	894	40	780
279	705	0	804
194	0	215	707
117	800	0	763
84	66	0	672
202	647	0	781
54	341	143	720
191	94	214	703
174	289	179	719
0	695	0	805
198	398	272	695
240	252	0	708
96	0	5	743
134	46	0	724
252	724	52	824
357	155	320	260
0	821	0	787
125	633	4	768
223	751	295	786
194	622	537	776
278	660	18	752
100	229	136	749
0	698	0	773
275	125	212	747
218	38	0	757
225	131	0	725
183	736	0	790
0	880	0	790
86	800	79	763
0	29	339	729
195	700	144	728
285	0	338	718
213	262	0	704
25	813	0	795
204	591	470	732
291	3	135	654
203	543	212	770
121	847	0	757
187	268	0	675
157	793	0	743
299	0	59	718
235	64	146	602
218	538	319	701
234	150	404	705
145	46	372	721
83	745	0	759
298	6	224	740
387	142	250	725
88	26	0	704
154	117	171	694
195	94	280	691
262	101	0	802
53	646	97	776
0	0	262	711
0	812	0	783
235	303	345	735
0	0	268	741
14	241	0	757
55	694	0	730
0	798	0	728
60	762	0	734
261	716	0	759
310	104	284	764
234	196	102	746
237	391	0	733
290	128	120	797
169	818	208	750
85	721	69	790
259	707	47	802
69	299	16	699
54	812	0	783
61	749	0	787
247	562	155	769
0	220	0	724
133	809	0	788
181	175	0	736
247	0	141	687
52	72	0	712
62	801	142	765
174	195	0	773
249	747	70	762
0	810	15	766
0	665	532	753
72	852	0	780
75	142	229	726
254	454	157	756
228	154	443	699
36	20	941	173
0	585	14	746
130	621	150	694
0	871	188	747
616	356	57	201
163	702	25	746
0	0	0	710
260	153	229	768
135	7	328	716
225	0	82	712
0	128	0	712
98	724	740	704
19	793	55	762
0	864	0	715
31	844	5	813
0	66	171	697
144	0	190	709
216	384	121	685
12	0	188	680
302	0	248	747
176	0	380	744
115	674	0	792
178	794	0	786
474	216	18	167
101	755	0	737
11	777	0	765
122	149	90	751
182	284	401	732
65	740	0	780
159	42	204	713
86	309	0	706
156	0	64	773
89	325	237	699
0	844	0	767
153	802	0	797
229	160	0	698
0	825	408	765
202	0	226	757
189	746	0	791
0	780	0	760
173	0	236	726
202	168	0	725
0	864	150	739
0	776	0	767
217	164	26	736
89	804	72	748
141	707	57	759
28	0	0	710
163	703	137	755
73	727	0	799
0	839	0	744
0	675	0	776
108	610	0	730
134	585	0	776
87	707	0	773
171	839	0	760
0	46	161	736
41	732	0	788
154	220	0	717
0	659	0	739
56	254	55	725
207	215	0	749
0	679	300	723
233	281	0	686
260	245	0	729
117	740	0	742
175	525	125	768
39	0	127	634
96	257	197	691
651	42	176	187
85	740	25	740
216	612	217	801
0	807	202	781
324	29	186	710
97	761	0	779
0	793	126	757
123	25	0	714
153	0	71	773
212	0	0	719
161	314	57	719
0	742	0	772
217	617	55	757
128	551	80	773
208	756	600	772
28	772	0	759
62	643	0	777
343	0	335	94
0	820	0	803
278	81	61	789
718	62	0	214
0	0	0	785
242	133	161	604
160	0	45	743
156	0	0	731
213	226	48	739
147	3	252	641
165	233	0	703
203	62	54	721
172	0	440	710
221	821	92	791
241	0	278	727
199	128	63	741
0	349	1023	13
227	0	335	712
98	506	47	705
219	53	19	755
196	729	360	761
190	0	293	698
0	731	0	736
296	163	297	728
159	97	0	745
240	31	30	531
226	590	128	755
204	0	231	753
161	797	138	791
189	0	261	697
0	597	0	805
235	275	0	669
105	121	61	736
210	0	0	718
578	265	324	252
781	0	631	864
29	745	0	731
0	766	0	749
147	121	0	759
63	55	66	683
265	722	0	639
139	0	383	720
91	683	0	756
206	196	287	734
775	96	0	197
151	0	214	706
173	747	206	741
0	869	168	741
187	0	212	788
137	797	0	818
143	70	217	737
158	167	0	754
133	850	0	778
627	58	340	221
46	214	0	727
97	248	25	733
0	744	0	760
0	796	0	767
0	714	453	754
106	243	0	688
139	172	0	775
164	766	0	788
219	137	0	710
190	599	229	742
204	33	206	721
226	0	0	704
0	831	0	782
183	216	30	756
244	767	152	726
158	718	0	770
237	109	22	710
160	45	107	713
199	310	74	724
0	764	16	698
216	158	194	698
637	996	891	727
219	678	111	768
207	0	85	715
271	0	244	724
0	156	50	707
94	684	5	787
114	573	63	758
56	713	0	777
145	158	0	700
28	827	0	755
0	791	0	770
235	36	178	731
15	134	72	773
190	0	496	731
114	470	41	732
0	845	37	771
0	690	0	740
0	741	236	727
40	777	0	789
0	803	114	799
230	778	0	750
0	742	111	797
61	189	14	706
175	756	0	777
191	152	179	755
600	206	0	132
166	0	0	703
190	205	74	747
202	133	61	784
141	0	318	702
62	734	72	780
68	128	0	724
189	696	55	733
0	754	0	823
155	816	305	762
182	301	0	713
0	748	0	780
0	0	307	708
9	856	3	776
190	786	0	780
0	73	0	717
179	765	0	760
149	893	0	746
98	201	14	711
0	735	0	735
66	564	0	799
0	795	0	774
0	604	189	745
0	825	0	763
0	783	57	768
258	0	308	740
157	561	128	755
148	718	0	784
123	689	0	758
0	793	0	744
102	822	0	744
0	748	0	767
0	0	23	736
0	780	90	766
6	792	0	784
255	154	294	745
203	750	0	685
0	978	18	778
0	605	52	821
7	872	0	772
0	718	46	735
0	726	49	755
0	802	0	768
0	775	39	732
0	251	14	723
184	193	52	744
116	161	0	708
0	690	158	748
193	789	0	777
153	169	219	738
197	763	14	744
52	0	431	720
12	741	0	808
239	39	0	749
0	697	0	720
151	87	13	707
84	700	0	752
0	851	229	727
279	539	393	676
156	34	146	746
0	904	27	760
229	232	0	723
220	0	544	748
0	757	0	762
228	743	40	764
0	811	4	782
160	225	99	715
16	839	21	712
125	707	0	752
199	562	0	769
173	559	596	756
390	117	347	195
62	10	0	744
35	823	0	749
22	768	37	737
463	185	444	6
0	867	0	749
215	751	203	745
28	167	60	738
241	43	142	742
99	0	901	603
338	0	584	710
345	0	580	687
62	669	39	772
186	787	200	745
0	0	460	694
158	778	0	796
131	49	96	718
217	183	126	734
105	0	305	734
0	779	73	759
181	863	225	780
157	0	109	770
228	100	151	718
104	0	160	720
0	0	253	703
194	542	0	639
136	715	74	746
31	820	503	703
195	13	160	647
75	754	0	759
193	0	0	716
75	790	0	775
231	799	0	757
55	295	50	677
205	683	0	742
121	753	0	748
0	0	0	658
212	622	0	716
138	594	0	715
24	767	0	777
31	848	0	726
142	0	103	713
188	778	96	753
195	93	58	686
277	304	398	638
36	915	225	752
393	0	409	173
0	764	80	764
0	672	0	759
153	773	428	740
209	634	473	778
239	792	284	788
97	896	128	775
192	754	565	788
199	173	0	716
121	115	49	703
151	0	0	762
0	815	0	744
202	128	212	711
109	0	86	720
151	0	0	770
156	179	365	737
96	17	327	729
117	718	0	748
118	699	107	771
61	0	188	737
0	763	0	784
141	649	0	737
405	1011	739	706
5	790	218	763
0	956	0	752
183	292	133	685
351	0	414	310
199	771	143	766
104	796	163	801
196	282	162	735
0	833	122	802
159	278	0	707
49	237	170	733
115	0	23	731
252	211	260	379
82	51	373	698
0	768	0	746
0	779	37	775
525	202	629	81
77	833	0	783
80	630	0	759
190	213	13	725
0	733	0	767
213	87	329	738
218	0	270	736
625	0	696	0
35	857	0	767
0	828	0	765
203	56	173	714
198	44	164	725
0	789	0	780
113	658	35	761
147	0	288	720
0	531	0	639
158	0	196	713
117	245	0	724
19	0	21	795
119	1012	332	788
85	0	172	782
0	701	0	818
7	836	0	776
119	169	73	719
60	777	0	778
244	676	0	766
0	877	0	761
433	1016	776	673
17	245	0	728
25	688	177	744
194	208	25	696
0	862	172	726
0	762	0	773
85	53	86	759
85	672	0	786
712	0	470	86
233	837	0	765
7	702	0	754
119	0	257	721
103	105	15	736
165	788	18	757
173	742	0	768
619	280	166	266
155	665	151	797
144	686	203	732
183	0	324	728
0	834	0	767
70	181	38	748
156	0	287	688
228	531	112	784
238	427	229	697
230	96	419	698
158	0	259	712
124	0	312	738
209	160	183	707
558	285	0	251
183	795	0	754
53	148	149	713
354	0	350	0
78	521	231	774
225	69	251	721
50	839	0	749
209	269	206	737
0	425	0	756
608	118	376	187
58	0	139	780
175	755	0	775
16	0	42	742
5	724	151	732
350	1018	506	740
248	264	189	725
209	173	139	682
68	709	0	750
137	18	118	703
209	426	51	747
37	0	220	720
640	81	118	300
368	0	429	294
148	126	96	774
141	0	247	695
69	111	214	775
0	834	0	767
389	0	396	180
145	724	34	752
103	0	262	720
99	450	89	798
197	602	99	746
187	810	528	731
227	151	73	733
246	745	0	784
0	807	0	742
380	2	0	721
72	757	0	727
217	0	234	755
251	56	167	717
10	69	993	144
388	312	415	300
