FL1-H	FL2-H	FL3-H	FL4-H
78	0	0	746
75	749	673	700
2	710	0	672
337	30	592	700
247	51	414	292
37	186	0	723
195	235	48	320
139	0	185	311
205	120	36	724
26	755	0	711
26	755	0	677
128	198	6	727
198	47	0	734
229	770	102	721
303	155	233	629
124	769	427	702
125	0	783	141
255	217	0	728
72	0	293	755
135	245	0	657
283	0	200	762
201	0	263	799
0	814	9	740
118	0	23	736
200	66	48	775
299	0	471	143
115	0	103	726
93	171	154	774
119	798	0	755
154	210	330	737
68	0	136	735
0	187	0	792
0	0	0	750
0	744	157	699
276	69	171	762
250	73	192	766
256	106	0	701
162	742	136	716
10	740	0	704
0	765	0	716
197	114	0	776
205	0	203	734
0	785	73	727
0	501	999	0
254	2	196	774
77	0	149	754
239	242	226	700
195	0	434	738
127	713	14	683
71	777	0	708
268	0	258	768
0	739	185	678
187	0	0	749
0	746	0	697
0	105	85	735
0	187	0	702
216	750	0	699
0	741	0	700
203	0	258	749
0	753	248	723
88	0	118	765
252	0	146	782
294	0	415	347
282	0	392	670
147	730	147	713
478	194	851	367
63	116	0	710
94	88	0	760
8	768	0	705
0	197	17	705
224	81	133	744
211	160	0	793
143	194	245	685
211	0	96	791
118	0	430	744
152	608	313	489
49	0	316	301
141	0	8	720
220	0	252	758
168	193	433	743
292	0	21	782
241	0	436	265
1	740	42	708
214	0	332	725
119	710	3	679
560	779	75	689
65	0	477	728
48	0	124	699
0	736	0	715
224	272	277	677
139	35	34	742
213	759	0	692
39	780	250	741
157	231	162	756
213	0	328	750
75	0	211	713
80	745	0	723
162	118	0	734
0	679	0	662
344	254	388	703
130	35	70	754
236	34	72	811
173	95	454	233
178	732	0	658
56	777	0	728
14	0	1	753
0	762	117	708
107	133	377	729
242	175	375	471
60	140	0	728
213	122	264	776
285	2	652	666
212	709	0	698
236	0	374	229
283	134	380	323
191	69	352	379
174	670	301	618
206	0	106	725
148	0	150	728
174	0	686	724
267	0	524	750
0	694	318	662
0	685	97	678
49	0	72	734
126	60	324	292
325	709	405	735
164	0	107	725
86	731	286	681
224	0	0	761
0	784	0	709
106	211	0	736
111	69	0	725
115	0	213	758
78	693	0	690
94	776	0	723
76	749	102	688
219	133	288	334
0	748	496	731
216	0	406	364
157	0	54	748
66	126	0	745
33	740	8	713
259	204	398	315
0	773	267	740
0	0	1	744
0	746	0	739
160	0	304	713
0	806	86	744
213	673	260	662
115	763	643	712
129	4	18	747
0	0	0	729
291	34	451	786
0	84	87	730
10	635	373	648
0	713	0	694
0	52	0	704
38	712	472	692
0	742	399	677
0	745	73	661
215	236	0	738
209	46	247	741
71	0	0	758
101	734	0	679
207	0	293	299
197	189	0	712
216	0	375	264
64	767	0	698
136	83	279	242
237	486	177	440
5	734	0	682
269	1	234	744
171	64	53	730
142	0	232	746
103	140	95	744
13	678	123	647
3	7	20	719
166	751	366	688
157	28	55	722
0	738	0	707
0	776	0	707
276	80	606	722
215	0	0	798
199	0	188	730
0	135	1000	31
17	716	0	694
203	675	0	681
0	666	0	667
225	0	621	472
183	163	118	740
201	0	697	642
63	123	57	731
91	729	12	688
210	788	0	761
0	699	0	693
204	0	297	678
160	0	583	800
0	758	106	689
218	0	0	754
110	751	633	710
4	0	186	743
49	0	750	0
183	713	41	671
149	776	79	743
74	79	55	768
186	0	452	758
111	188	155	798
222	25	588	743
136	505	17	289
98	0	548	742
304	103	263	746
151	0	103	749
21	764	0	727
0	722	159	673
62	0	196	727
17	769	23	721
0	729	0	672
49	252	0	752
274	73	0	728
151	735	0	677
46	713	37	659
57	708	42	671
73	304	0	721
442	37	642	244
0	771	0	733
0	726	0	685
186	33	439	294
215	447	85	246
200	131	149	763
127	0	252	744
0	761	228	724
128	0	41	774
212	532	561	536
22	709	0	669
281	535	148	791
225	0	18	752
210	0	288	745
204	208	0	740
0	773	0	693
266	105	747	361
0	790	139	730
185	0	175	750
128	0	104	736
254	0	331	751
257	22	201	713
174	402	136	752
179	251	0	753
92	112	31	747
0	715	0	701
283	699	3	729
362	57	779	675
0	744	87	703
146	0	251	140
211	759	0	714
238	0	243	735
107	105	0	746
180	196	174	257
190	0	174	776
230	0	65	775
191	23	212	718
0	718	0	689
224	0	469	193
252	0	154	869
174	722	203	693
125	0	127	720
0	746	0	676
154	775	0	713
108	717	0	663
302	0	206	803
108	715	11	696
0	171	189	736
6	399	1006	0
0	793	1023	0
162	0	119	784
216	114	1	745
217	715	108	677
147	0	579	721
180	726	509	634
2	76	18	722
0	674	0	644
49	18	228	756
170	115	36	738
193	707	335	659
212	753	87	698
180	224	146	766
247	130	498	414
83	56	365	263
168	73	138	713
173	772	76	694
210	789	0	728
0	712	0	657
102	0	0	727
62	733	310	688
41	79	80	739
120	785	0	730
230	0	72	770
106	682	631	571
0	764	0	718
0	0	289	747
218	0	101	773
128	124	519	724
228	115	0	714
45	761	0	717
150	677	105	677
53	172	323	361
115	750	430	714
0	815	0	753
182	731	0	700
49	743	0	698
286	110	12	734
329	0	648	653
0	0	201	744
66	764	83	734
9	166	0	773
161	747	0	721
165	766	0	726
9	0	63	723
199	711	349	678
343	270	358	693
80	0	143	758
216	762	0	716
394	82	595	666
234	0	342	728
153	0	136	748
84	202	0	740
192	748	0	703
0	753	0	691
137	0	215	712
115	0	647	710
123	155	114	741
306	0	569	609
259	0	717	713
99	789	0	707
186	43	93	719
67	733	0	691
50	0	675	706
193	83	429	335
177	720	0	694
251	147	416	636
204	24	448	156
227	173	238	715
131	770	137	746
0	761	41	727
264	257	276	716
447	781	0	725
77	0	256	662
293	0	242	792
137	261	0	711
42	749	0	608
146	719	178	687
181	0	329	719
102	0	49	726
0	674	0	620
135	0	110	755
128	0	501	744
185	62	129	699
77	90	151	760
0	203	21	721
124	0	295	735
154	0	190	766
204	685	0	638
93	214	92	716
0	764	767	693
176	148	321	747
282	0	447	688
0	0	251	715
183	212	167	736
87	0	271	726
161	91	197	775
189	724	13	614
133	708	152	694
30	723	0	712
200	15	356	668
264	82	453	140
112	5	141	716
173	766	0	730
140	226	52	659
26	723	0	687
78	201	117	291
236	0	35	758
165	683	428	617
147	208	0	778
154	250	0	686
152	17	214	795
407	780	638	726
194	169	257	772
54	0	201	743
0	754	0	714
202	0	149	727
187	721	0	703
147	23	143	722
66	800	78	718
114	761	0	716
214	131	239	756
232	0	208	748
152	53	293	770
104	0	539	722
0	722	329	693
204	786	0	711
19	0	172	737
65	86	0	722
53	0	329	166
170	0	26	750
161	713	328	666
185	742	27	722
244	0	83	762
0	748	0	710
75	670	40	645
215	0	630	0
273	760	61	678
191	699	0	674
158	788	0	750
0	768	0	711
261	704	133	670
101	155	315	235
218	439	112	796
99	92	50	746
122	0	292	261
221	192	219	299
294	90	418	602
201	0	53	754
80	239	0	745
246	0	114	749
23	186	169	743
149	17	193	754
100	699	349	681
150	821	0	719
0	788	28	737
267	0	405	362
0	795	0	709
144	0	37	746
131	60	65	777
192	0	264	813
267	210	553	656
239	271	319	721
203	137	23	730
215	171	70	763
229	176	177	758
255	56	162	764
193	449	228	279
254	745	105	683
257	711	339	706
166	48	0	750
0	758	0	691
181	0	242	747
100	178	152	722
4	129	50	698
223	718	0	674
0	94	45	737
246	371	77	294
192	112	202	686
124	160	0	719
0	743	566	693
85	175	0	736
0	768	0	703
204	379	198	263
170	637	0	622
161	92	35	761
216	0	154	720
245	0	154	732
0	674	0	641
91	149	0	725
131	114	7	746
85	710	0	681
121	214	213	286
125	767	0	711
260	0	344	204
281	246	214	700
57	609	303	581
319	111	349	800
203	0	201	748
0	726	86	679
228	76	21	771
157	709	55	689
194	0	13	746
169	0	224	778
117	164	215	726
17	0	145	779
235	5	0	767
0	768	59	731
171	87	140	297
131	716	0	696
71	0	0	736
9	168	606	279
182	245	0	740
144	672	58	650
90	0	0	746
250	783	0	712
0	0	0	758
69	77	125	310
141	691	520	667
175	0	302	250
27	148	79	271
222	675	0	643
0	757	11	711
120	744	454	720
104	744	191	707
76	1	9	745
133	68	11	747
170	42	132	728
0	781	140	719
0	179	0	771
218	75	0	736
65	754	289	697
242	231	230	672
0	750	0	701
140	718	615	682
113	37	73	767
205	183	224	741
161	71	312	747
84	747	0	673
0	782	201	717
0	735	326	691
69	133	265	212
319	212	276	723
96	0	251	744
163	54	0	707
227	746	504	682
203	178	454	700
139	0	163	734
175	0	202	711
351	277	383	685
0	742	600	708
109	17	0	788
105	107	249	727
127	33	0	755
229	758	0	721
14	0	1002	0
148	130	0	799
132	821	456	732
253	188	0	760
0	773	0	721
0	737	0	678
119	0	242	718
100	769	0	691
0	733	278	689
153	59	0	781
258	128	378	766
0	621	0	498
110	271	83	715
240	750	54	712
91	748	0	720
0	764	0	687
11	683	56	616
6	0	34	768
167	0	189	733
196	47	0	665
87	765	233	713
46	758	0	754
0	0	0	786
60	34	144	834
229	717	0	659
168	245	153	713
133	0	780	0
135	197	248	273
205	213	165	603
188	43	34	739
83	67	128	747
296	59	280	816
68	799	0	750
291	0	387	795
154	544	159	405
85	0	66	739
108	112	0	778
141	766	232	733
79	753	20	700
245	10	337	679
249	0	453	242
77	719	0	657
99	10	0	735
0	778	0	760
26	714	77	700
72	692	59	660
321	0	770	644
236	98	91	738
25	749	44	698
4	727	0	657
255	256	208	768
78	43	27	744
25	160	0	719
159	0	862	316
223	0	372	335
182	161	0	321
125	39	95	741
128	0	108	727
0	834	0	739
154	85	317	331
128	666	0	625
239	0	228	727
244	0	0	783
223	219	234	775
55	772	5	725
115	0	219	737
251	0	460	688
115	715	90	679
0	0	130	778
210	834	427	791
261	286	0	826
214	0	178	668
150	0	316	534
60	750	0	699
92	0	37	742
246	34	94	715
224	0	182	697
12	4	149	756
62	790	0	725
271	0	445	684
236	120	15	736
274	0	55	790
199	221	0	774
106	0	294	288
0	765	0	734
0	839	0	737
98	0	322	732
276	0	582	437
160	187	0	695
181	0	421	393
183	8	261	766
201	106	33	775
247	146	0	741
0	58	3	743
279	128	725	700
166	20	56	720
2	0	89	749
71	724	0	692
102	132	0	724
12	149	14	729
99	116	187	753
0	663	141	623
221	79	678	0
122	161	0	738
68	0	148	784
129	0	0	814
50	707	475	712
224	0	297	751
156	757	0	707
142	213	0	772
254	739	0	714
17	12	89	755
115	776	42	729
199	198	317	301
206	230	235	681
55	0	335	742
269	260	469	277
270	135	202	747
147	119	0	767
39	658	488	669
88	725	397	698
0	747	0	712
0	0	83	695
204	97	0	773
73	716	209	668
217	0	0	745
0	41	21	754
3	0	886	0
143	0	402	670
252	94	451	606
157	222	0	753
54	132	3	782
85	112	0	740
0	0	942	0
69	0	295	296
201	120	62	756
117	143	57	745
118	394	103	319
0	174	0	766
110	247	141	324
55	0	332	710
136	709	27	712
228	0	594	712
157	743	0	712
82	698	0	655
0	705	0	677
165	0	302	770
112	0	0	709
229	194	36	743
248	672	0	654
87	117	187	743
0	766	0	707
116	716	246	693
188	0	384	751
230	21	54	731
109	752	68	702
262	146	434	166
235	162	179	754
99	0	598	181
0	748	350	705
0	0	99	721
218	56	396	777
91	793	41	721
247	775	36	762
90	68	0	761
57	741	0	715
0	749	0	701
0	738	0	700
250	0	259	730
262	157	55	779
215	0	257	317
138	758	0	703
162	24	164	767
235	36	617	222
131	831	382	804
277	0	506	699
61	742	0	691
137	0	533	584
200	0	798	683
0	720	0	688
180	0	0	759
192	0	0	736
214	792	0	781
223	137	115	765
331	3	864	0
0	752	0	732
299	254	204	694
211	0	25	745
205	192	150	751
57	157	0	718
166	0	338	588
269	720	38	676
62	0	990	0
270	169	509	121
0	694	702	659
20	0	217	708
242	0	490	707
154	0	0	710
187	0	0	758
177	19	199	700
173	0	353	219
202	351	196	767
224	0	420	719
158	27	63	787
45	131	95	747
0	775	478	714
19	747	0	693
0	769	0	724
142	798	26	731
130	182	0	740
210	188	81	740
65	0	0	746
911	0	960	1023
236	108	201	713
248	0	244	304
167	57	249	232
243	137	0	760
41	765	0	728
0	771	14	721
12	95	17	740
209	237	46	765
0	808	0	726
104	640	36	636
51	729	8	698
236	684	833	644
69	0	13	729
15	739	0	692
171	42	0	697
174	648	0	648
0	395	937	417
227	95	0	790
0	727	0	684
13	0	104	712
0	739	119	684
81	192	279	376
193	0	270	699
0	720	0	689
310	0	378	584
285	800	59	748
116	0	236	616
142	239	47	370
26	788	0	719
158	24	0	705
147	0	119	755
0	736	0	702
173	0	43	735
0	171	63	779
211	765	0	697
85	225	44	752
45	134	83	765
254	146	258	773
111	192	163	749
36	793	0	714
69	108	0	759
377	41	545	508
5	749	178	698
59	341	125	794
243	0	3	680
20	177	0	730
244	165	382	501
259	0	468	213
160	207	146	709
84	657	128	616
192	0	444	729
0	591	1010	0
34	125	58	775
310	12	632	811
123	150	329	344
121	0	46	687
117	0	868	658
0	753	0	728
191	154	204	724
0	712	390	679
188	8	0	758
176	0	765	713
127	0	0	777
47	47	204	780
243	110	373	247
202	0	65	752
315	0	369	223
241	234	251	252
42	758	0	720
167	77	90	757
116	0	80	766
72	0	180	739
0	570	1003	0
186	196	207	715
0	91	0	705
241	0	300	768
137	328	23	798
231	67	364	294
70	783	62	722
214	94	260	735
258	164	365	704
268	830	26	763
230	718	0	698
0	762	0	706
368	167	532	800
43	693	0	686
131	797	0	765
0	759	3	708
100	0	148	756
0	784	0	726
182	0	93	729
0	684	194	718
179	765	352	726
184	163	312	325
336	179	778	662
197	0	202	752
164	0	274	757
0	755	0	697
0	713	0	678
268	0	826	711
115	0	98	742
38	701	249	686
99	98	167	707
226	69	78	807
269	0	227	784
101	833	595	736
246	37	230	751
0	767	1	730
89	716	210	682
275	312	0	723
221	728	174	674
230	250	163	731
191	150	739	666
19	732	0	680
47	101	182	762
201	706	710	670
96	21	20	750
202	0	453	760
217	697	107	656
172	0	777	198
258	0	499	235
228	596	0	596
173	240	242	672
0	0	0	757
200	0	118	736
158	127	38	752
152	0	277	708
0	776	0	719
235	655	0	609
95	719	0	696
108	30	37	735
101	141	62	758
0	638	155	674
86	95	338	347
33	154	1000	0
205	192	0	701
43	0	448	0
375	0	748	674
96	224	0	735
81	713	0	688
32	756	0	732
215	153	368	607
85	750	57	701
167	128	0	720
0	742	0	712
20	698	132	679
0	657	72	645
48	0	218	746
233	130	37	769
213	802	0	765
0	731	1	699
111	745	0	695
206	228	0	763
318	0	626	765
0	711	0	701
90	78	0	718
122	180	125	729
9	732	243	733
232	0	268	580
125	38	203	740
110	181	119	751
136	0	177	765
198	127	222	748
143	727	93	694
0	778	0	722
261	127	408	608
61	0	81	758
364	0	632	717
267	333	157	729
0	786	0	727
56	81	80	726
147	117	356	281
0	750	0	718
66	754	403	716
87	0	29	730
265	0	774	576
267	190	280	680
170	121	113	733
136	744	447	706
227	0	409	305
76	10	17	719
305	762	177	718
285	0	575	148
239	58	0	747
119	0	303	698
191	250	331	301
78	778	0	731
0	725	196	726
22	726	175	683
175	756	77	691
1	50	1	719
117	45	0	745
181	0	243	754
142	750	102	695
183	166	0	749
202	0	200	774
20	678	108	645
196	56	178	715
236	0	16	797
93	727	0	688
296	0	604	720
140	176	41	710
0	179	12	707
115	815	21	727
202	0	271	696
42	693	0	701
225	162	347	379
233	234	306	714
31	214	212	750
150	323	632	678
68	54	505	211
126	694	726	639
206	53	237	704
274	0	302	323
12	703	0	695
184	154	74	759
62	717	283	689
0	727	59	707
179	0	10	776
251	744	19	686
212	32	180	755
0	76	0	697
187	674	0	679
71	790	0	723
77	44	11	739
85	26	68	748
179	13	328	288
0	779	75	731
204	0	197	730
78	704	0	677
218	0	88	739
290	0	380	264
169	6	0	750
116	163	27	776
102	727	0	688
0	765	0	721
0	98	69	786
293	38	133	773
252	0	812	615
178	116	450	726
121	105	633	722
283	0	505	640
279	201	685	101
192	165	0	757
153	0	127	768
60	746	0	700
201	266	0	708
18	742	0	692
252	79	279	799
101	752	3	717
201	149	370	308
156	170	25	749
245	733	0	685
105	0	201	732
125	190	0	726
231	721	0	698
20	698	0	681
0	713	0	695
116	754	0	715
146	763	0	727
273	166	358	722
179	24	319	723
267	58	193	749
178	748	91	705
0	706	0	692
179	8	454	286
0	0	91	704
171	0	0	703
89	795	43	698
53	168	94	738
10	1	245	731
204	219	5	753
158	39	0	737
0	812	69	745
265	201	434	403
120	0	41	751
208	71	337	749
193	773	0	709
199	0	190	790
173	89	33	773
0	755	0	722
0	133	0	745
258	143	276	750
0	737	165	692
118	0	132	706
180	0	163	708
86	270	0	748
299	155	267	455
188	0	16	743
70	286	354	734
317	779	563	789
280	270	384	709
0	145	0	753
6	758	470	687
203	192	0	736
0	725	0	698
227	148	370	736
252	0	220	700
0	740	88	699
81	167	240	742
169	51	359	723
17	95	0	736
0	723	0	663
196	7	177	741
86	708	0	674
112	0	77	750
256	67	282	382
0	748	16	708
264	0	156	772
58	702	708	646
0	746	0	696
269	0	374	711
33	744	0	707
203	165	471	281
211	657	0	634
22	0	261	711
187	61	26	696
177	237	0	730
271	0	448	657
237	0	21	737
27	765	0	733
0	709	137	675
51	39	0	767
293	743	436	689
0	724	0	711
23	706	755	665
351	0	813	0
110	707	0	671
172	249	134	716
212	6	122	787
149	60	70	731
98	765	0	718
104	736	479	688
0	738	0	724
259	175	242	745
28	672	0	661
215	0	43	715
201	95	29	753
302	0	416	387
0	760	0	697
34	0	408	757
265	228	534	649
200	0	97	781
0	805	215	764
182	32	21	737
71	0	218	680
0	0	208	710
315	84	427	667
245	0	432	299
0	820	12	796
179	638	17	602
0	807	5	709
191	0	522	316
147	782	0	715
210	16	0	754
311	117	255	785
139	178	0	745
147	0	637	738
274	109	36	720
367	0	579	724
193	0	3	764
35	38	189	728
157	9	185	741
82	720	366	682
163	102	214	763
252	24	391	668
116	191	0	720
74	694	0	679
153	734	230	703
67	217	55	732
149	92	65	721
22	834	13	755
89	38	93	736
136	666	569	578
232	0	459	171
220	749	0	717
237	222	245	221
108	714	144	709
56	0	218	715
192	771	289	708
100	780	0	716
0	0	0	730
0	234	0	735
94	799	404	711
0	90	217	733
346	109	698	146
174	467	84	247
108	0	585	718
95	43	0	718
251	0	381	758
292	0	997	88
92	0	24	741
190	0	32	760
1	149	131	744
101	736	0	661
96	752	0	686
202	66	530	730
134	0	446	737
0	1	895	0
0	704	391	671
295	40	271	775
163	775	0	718
338	125	197	767
262	114	770	690
184	0	269	733
184	148	228	782
226	0	78	778
0	0	23	771
69	61	0	760
321	14	676	602
255	0	534	0
4	0	118	728
195	0	452	782
136	264	0	769
140	17	827	20
0	752	37	715
127	0	21	712
143	750	113	704
307	39	674	665
99	104	0	720
239	221	156	768
195	0	316	675
0	579	75	505
0	708	239	693
45	0	90	722
42	188	0	696
190	748	0	732
14	725	0	714
214	170	57	762
149	666	0	610
251	133	645	806
98	219	0	717
64	739	0	704
256	24	404	730
166	0	0	717
0	751	475	823
0	725	73	699
117	0	281	755
222	739	0	699
276	98	0	737
154	77	114	709
0	0	158	728
232	1	379	585
82	742	0	707
201	46	260	766
289	125	544	721
89	733	0	700
208	0	271	761
27	751	102	713
281	13	795	700
63	781	5	738
209	695	50	655
166	255	0	754
8	39	16	792
136	121	242	681
159	197	343	337
92	730	49	653
18	792	0	734
192	41	116	682
93	746	0	697
202	0	812	14
229	0	387	311
99	0	704	726
225	0	0	752
223	1	213	748
210	2	0	785
0	671	47	690
252	714	485	666
176	244	0	740
251	219	420	628
0	29	0	743
52	0	43	718
251	183	33	753
161	240	35	752
112	730	520	696
0	761	0	732
57	713	13	661
169	0	180	752
103	206	75	700
191	194	143	280
164	200	0	726
231	0	217	781
24	715	0	699
183	60	116	732
265	0	82	789
124	0	0	775
0	722	70	709
223	691	6	678
89	68	236	808
170	0	401	759
3	181	0	734
250	0	186	670
200	774	548	714
300	0	457	669
174	57	0	765
162	77	233	727
135	0	117	752
91	0	0	769
86	156	30	752
210	721	76	681
259	0	290	776
297	0	109	767
205	0	0	769
117	24	214	294
36	735	224	694
130	693	493	667
158	0	212	771
226	135	137	785
237	119	222	285
151	0	136	703
23	668	465	639
29	761	298	704
182	0	0	744
58	711	65	697
124	731	194	706
0	694	511	684
0	769	0	721
241	696	0	684
178	36	342	712
324	0	624	709
197	0	91	788
164	789	626	755
0	666	0	627
0	0	783	700
194	128	79	724
99	659	0	587
112	220	24	782
101	792	144	704
6	169	221	252
173	187	0	781
198	117	325	735
237	0	257	735
165	214	316	774
311	35	296	699
337	197	533	460
0	757	0	707
304	101	0	778
187	209	96	778
166	211	138	725
0	0	341	776
157	0	235	775
102	0	45	766
0	738	14	695
261	131	253	712
4	134	0	741
68	759	0	716
209	0	129	762
0	731	0	663
41	0	939	40
30	732	0	700
2	752	368	700
102	724	0	701
28	728	0	703
22	757	219	713
245	9	316	126
138	263	283	721
189	218	76	801
285	189	196	725
106	766	0	723
214	147	504	326
0	171	0	741
111	639	0	610
166	118	240	750
91	745	0	732
0	757	0	712
259	181	400	378
100	260	0	791
290	0	578	712
123	0	191	302
233	124	444	302
159	74	540	0
0	763	376	689
391	99	458	385
250	0	335	722
349	263	342	664
261	149	0	781
222	638	0	662
145	647	0	676
248	106	0	744
294	59	762	681
236	0	393	666
180	0	224	745
74	0	6	732
96	0	0	767
209	0	22	771
233	242	158	738
190	0	227	747
90	181	0	740
108	19	348	316
204	273	281	765
146	105	0	728
0	719	4	677
172	701	0	686
138	151	81	765
254	0	537	12
0	165	196	731
184	0	378	638
152	285	21	771
21	0	45	722
0	723	0	694
142	665	60	618
304	21	420	725
175	686	30	668
251	84	609	771
0	104	35	744
225	0	441	798
189	194	0	785
226	116	135	724
234	71	100	765
47	0	273	719
111	6	5	745
55	847	0	792
232	128	0	777
51	739	395	705
64	0	0	743
226	105	310	244
220	124	213	88
0	685	15	677
83	731	0	547
104	229	120	756
235	202	0	738
222	0	256	786
185	169	339	719
360	0	1000	34
14	0	0	739
202	0	40	737
253	256	43	767
71	226	201	756
189	39	190	693
0	103	162	772
245	0	551	704
