FL1.H	FL2.H	FL3.H	FL4.H
90	167	0	215.68670654299999
463	102	478	254.99409484900002
0	21	121	222.741867065
0	0	165	249.95468139599998
473	180	550	219.71823120099998
471	114	497	210.647293091
184	1	125	242.899505615
68	63	145	415.247283936
165	153	91	293.293609619
456	18	518	283.214782715
77	127	0	259.025604248
549	95	671	241.89163208
2	23	64	214.67881774900002
57	116	6	136.064041138
0	139	69	34.2679786682
281	0	312	0.0
110	345	504	520.067016602
11	53	150	191.497543335
134	0	94	132.032516479
102	159	160	259.025604248
0	48	65	142.111328125
52	85	159	156.221679688
145	176	219	131.024627686
83	142	121	264.065032959
120	142	82	274.14382934599996
191	92	0	0.0
270	225	78	279.183258057
258	224	92	289.262054443
158	213	223	343.687683105
149	400	575	630.933959961
83	142	67	205.607879639
399	220	477	237.860092163
270	224	144	371.90838623
20	0	8	659.154663086
59	418	509	605.736938477
82	130	123	264.065032959
22	61	167	221.73399353
104	487	519	678.3044433590001
0	74	0	0.0
112	186	142	404.16058349599996
462	0	648	178.395080566
490	51	664	337.640380859
52	148	158	289.262054443
0	48	125	218.710342407
0	157	178	235.844329834
92	384	505	588.6029663090001
0	149	89	285.230529785
61	130	91	111.87487793
193	223	250	347.71920776400003
0	0	0	171.339904785
50	475	592	628.9182128909999
246	212	183	270.112304688
165	112	139	246.931030273
141	123	72	132.032516479
426	0	576	234.83645629900002
454	229	594	220.726104736
124	166	144	108.851234436
158	221	0	300.34875488299997
312	290	303	193.51330566400003
10	137	79	36.283744811999995
0	132	153	23.1812801361
0	155	0	0.0
342	253	358	304.380310059
88	179	97	290.26995849599996
499	0	516	250.96255493200002
0	53	0	262.04925537099996
4	96	117	205.607879639
0	86	0	252.97833252
168	103	0	259.025604248
519	15	564	162.268966675
76	94	186	284.22265625
0	0	72	59.4650230408
166	51	139	190.489654541
145	62	130	230.804931641
90	0	43	212.66305542
295	188	187	240.883743286
426	101	615	181.41871643099998
9	127	0	187.46600341799999
209	109	0	234.83645629900002
92	222	178	293.293609619
0	52	72	109.859115601
0	222	137	244.91526794400002
98	118	100	364.853210449
21	136	0	296.317230225
41	527	508	592.634460449
0	3	0	180.410842896
32	161	180	277.167480469
356	118	452	238.86798095700001
194	163	167	282.20690918
112	185	69	134.048278809
0	109	8	417.26306152300003
0	172	0	262.04925537099996
451	183	515	153.198028564
191	252	40	288.25418090799997
274	96	55	224.757629395
463	169	566	44.34679794310001
444	17	545	0.0
192	276	221	344.695556641
191	154	0	240.883743286
197	149	124	243.907394409
50	0	0	234.83645629900002
137	15	0	150.174377441
40	167	394	275.151733398
104	96	0	95.7487716675
17	58	117	273.135955811
0	466	505	687.375366211
0	0	67	122.961578369
75	188	132	230.804931641
90	500	498	703.5014648439999
21	87	146	283.214782715
494	207	574	260.033508301
84	226	510	573.484741211
34	0	96	119.937927246
433	162	605	77.60689544680001
31	219	81	253.986206055
39	73	82	77.60689544680001
106	469	506	600.6975097659999
545	186	639	274.14382934599996
29	143	0	223.749755859
198	210	137	65.5123138428
146	197	152	247.938919067
55	151	178	176.37930297900002
91	35	104	289.262054443
157	0	117	222.741867065
485	430	651	533.169433594
163	204	213	209.639404297
23	189	112	212.66305542
493	120	602	231.81280517599998
0	0	63	217.702468872
159	138	0	310.427581787
53	131	142	120.94581604
0	191	0	227.781280518
37	81	0	191.497543335
466	210	608	76.5990142822
49	73	176	33.260097503699996
473	0	581	265.072906494
258	225	201	284.22265625
198	202	271	258.017730713
0	0	133	237.860092163
73	243	479	508.980285645
0	0	22	238.86798095700001
0	73	103	180.410842896
142	91	523	534.177368164
87	443	603	611.784240723
50	446	536	657.1389160159999
49	0	0	236.852218628
122	224	138	309.419708252
30	95	9	293.293609619
0	369	538	586.587219238
107	125	33	277.167480469
121	172	86	410.207885742
112	181	71	0.0
60	107	94	201.57635498
28	197	171	431.37341308599997
151	101	134	106.83546447799999
35	188	214	158.237442017
90	18	0	312.443359375
41	99	100	101.796058655
166	142	211	207.623641968
302	284	344	420.286712646
453	188	588	154.205917358
31	111	36	235.844329834
117	54	575	0.0
511	129	624	224.757629395
532	166	581	207.623641968
501	91	462	322.522155762
0	83	95	99.7802963257
81	210	112	299.340881348
566	0	566	172.34777832
0	71	71	198.552703857
106	0	78	337.640380859
526	116	522	302.36453247099996
45	120	122	303.372406006
64	0	106	221.73399353
139	180	142	270.112304688
0	0	123	0.0
10	0	0	166.300491333
180	184	113	154.205917358
0	109	0	177.387191772
52	0	92	209.639404297
0	0	12	306.39605712900004
225	98	57	261.04138183599997
0	77	30	211.65516662599998
422	24	564	131.024627686
0	0	87	131.024627686
0	0	73	162.268966675
0	334	596	607.7526855469999
537	0	485	158.237442017
0	0	32	292.285705566
62	138	107	191.497543335
3	178	89	174.36354064900002
490	137	613	246.931030273
127	101	32	309.419708252
0	22	165	266.08078002900004
435	196	453	239.875854492
520	0	586	67.5280761719
139	112	213	240.883743286
187	44	182	287.246307373
58	134	194	258.017730713
150	0	12	371.90838623
140	99	213	0.0
410	219	581	328.56945800799997
5	186	151	294.30148315400004
430	222	451	267.088684082
48	89	72	226.77339172400002
35	110	88	240.883743286
29	144	122	257.009857178
85	152	62	276.159606934
504	153	517	55.4334983826
108	349	476	569.453186035
529	10	641	196.536941528
480	0	589	205.607879639
487	0	603	167.30838012700002
74	139	157	218.710342407
81	68	12	0.0
101	412	531	644.036437988
45	137	0	523.090637207
0	0	0	247.938919067
489	57	560	193.51330566400003
118	166	174	339.656158447
465	0	537	5.0394086837800005
0	353	498	489.83053588900003
0	0	32	283.214782715
0	20	184	104.81970214799999
130	0	156	379.97143554699994
56	0	0	186.458129883
7	0	28	20.1576347351
93	0	0	200.568466187
12	109	78	233.828567505
491	19	585	232.82069397
454	0	512	256.001983643
502	119	653	246.931030273
5	0	14	243.907394409
474	244	572	299.340881348
83	60	94	388.03448486300005
267	114	136	190.489654541
146	171	170	293.293609619
90	449	553	661.1704711909999
0	181	0	279.183258057
22	128	68	323.530059814
69	114	62	218.710342407
112	154	109	338.648284912
18	176	153	235.844329834
86	393	528	577.516235352
459	222	560	253.986206055
0	355	324	655.123168945
0	68	0	238.86798095700001
102	72	133	256.001983643
111	94	112	304.380310059
40	172	0	0.0
101	181	53	220.726104736
1	401	485	555.342834473
81	56	170	272.128082275
95	142	620	201.57635498
23	0	0	126.993103027
3	0	128	0.0
411	173	601	392.066009521
64	194	47	289.262054443
586	482	724	632.9497680659999
107	91	130	112.882759094
175	0	62	165.29261779799998
0	104	82	167.30838012700002
0	0	0	236.852218628
36	353	551	610.776367188
198	185	253	194.52117919900002
0	0	139	158.237442017
155	211	0	221.73399353
142	650	555	734.7457885739999
0	78	53	260.033508301
42	39	121	359.81378173800005
74	9	204	191.497543335
0	218	495	506.964538574
0	147	94	54.425617218
219	72	178	335.62463378900003
95	78	110	280.19113159200003
77	181	91	338.648284912
0	0	67	292.285705566
0	14	71	261.04138183599997
101	113	26	5.0394086837800005
129	350	557	629.926086426
0	0	152	150.174377441
126	165	193	186.458129883
155	177	172	490.838409424
163	207	120	240.883743286
196	49	159	94.74089050290002
94	111	48	0.0
100	160	73	240.883743286
372	64	462	28.2206897736
0	200	163	61.4807891846
5	39	66	227.781280518
201	216	25	220.726104736
62	182	142	457.57833862300004
256	257	179	327.561584473
31	102	0	339.656158447
0	53	143	234.83645629900002
248	159	96	0.0
190	67	170	179.402954102
516	24	602	236.852218628
71	55	91	186.458129883
0	101	39	304.380310059
489	114	585	171.339904785
287	194	36	213.670928955
90	19	100	370.900482178
281	157	294	124.97734069799999
4	0	0	114.89852142299999
0	30	0	118.930046082
68	95	177	278.175384521
483	0	623	184.44236755400001
245	0	143	218.710342407
470	114	588	296.317230225
285	56	103	237.860092163
465	0	587	0.0
443	161	565	287.246307373
16	103	104	279.183258057
281	119	49	59.4650230408
0	0	0	244.91526794400002
84	9	151	289.262054443
120	94	112	258.017730713
26	130	161	365.861083984
117	518	546	589.610839844
493	291	598	400.12905883800005
48	450	451	595.65814209
475	201	642	209.639404297
0	164	36	204.60000610400002
480	98	560	270.112304688
529	263	581	106.83546447799999
106	215	66	364.853210449
148	28	91	0.0
0	0	0	258.017730713
31	0	85	354.774383545
0	28	62	0.0
510	0	625	0.0
521	143	611	249.95468139599998
88	433	531	647.060119629
507	0	563	256.001983643
34	536	507	784.132019043
269	243	203	215.68670654299999
149	137	155	150.174377441
190	198	155	347.71920776400003
0	527	561	650.0837402340001
0	167	12	272.128082275
2	0	100	0.0
51	98	62	0.0
241	584	482	809.329040527
504	107	535	48.37832641600001
247	199	194	231.81280517599998
0	0	71	266.08078002900004
52	0	102	242.899505615
466	0	598	170.332015991
475	0	481	218.710342407
0	6	10	247.938919067
0	76	78	225.765518188
253	327	358	478.743835449
540	308	590	358.80590820300006
265	109	350	182.426605225
33	37	0	277.167480469
224	228	104	366.86895752
66	198	472	523.090637207
0	28	97	305.388183594
253	210	242	303.372406006
523	0	504	256.001983643
0	0	0	150.174377441
298	344	270	289.262054443
32	434	495	641.0128173830001
166	225	48	168.316253662
94	117	101	183.43447876
119	124	76	201.57635498
68	94	92	185.450241089
141	132	34	278.175384521
104	179	139	173.35566711400003
0	197	0	268.09655761700003
168	152	157	321.514282227
87	21	3	200.568466187
12	39	19	260.033508301
253	217	97	261.04138183599997
103	227	183	157.22955322299998
386	166	591	212.66305542
486	72	639	230.804931641
160	300	300	390.050231934
108	455	526	624.88671875
658	639	805	778.0847167969999
520	110	610	171.339904785
119	96	0	179.402954102
152	91	136	226.77339172400002
94	122	38	0.0
186	248	90	156.221679688
58	104	58	278.175384521
0	100	149	284.22265625
116	84	0	351.75073242199994
100	470	471	599.68963623
0	160	0	211.65516662599998
173	434	578	596.666015625
47	65	60	234.83645629900002
74	123	181	286.238433838
300	159	263	267.088684082
118	149	145	243.907394409
503	88	586	221.73399353
80	0	0	265.072906494
333	0	393	201.57635498
84	49	159	225.765518188
105	0	8	65.5123138428
0	0	38	212.66305542
75	211	548	440.44433593800005
492	11	622	193.51330566400003
511	0	581	193.51330566400003
0	0	23	166.300491333
155	106	253	269.104431152
487	0	627	0.0
378	89	438	229.797042847
0	0	149	192.50541687
62	121	57	433.389160156
166	274	17	402.144836426
67	47	89	241.89163208
95	137	42	311.435455322
82	663	526	764.98223877
127	0	618	229.797042847
25	129	33	244.91526794400002
109	139	103	300.34875488299997
278	193	74	346.711334229
445	0	574	91.7172393799
14	0	130	298.333007812
64	483	515	635.9733886719999
472	218	527	34.2679786682
48	0	171	46.3625602722
458	205	556	0.0
313	154	238	336.632507324
0	184	0	33.260097503699996
44	117	0	207.623641968
10	270	473	491.84631347699997
54	51	40	258.017730713
59	438	534	585.579284668
437	195	625	184.44236755400001
55	141	410	0.0
46	222	76	300.34875488299997
254	46	314	132.032516479
30	73	125	178.395080566
42	74	97	0.0
182	0	144	81.638420105
204	271	181	236.852218628
78	487	603	677.296569824
73	458	558	655.123168945
0	204	0	324.53793335
0	0	33	169.324142456
0	0	124	154.205917358
235	173	159	0.0
140	17	53	142.111328125
74	71	133	0.0
0	10	125	216.694580078
70	29	196	158.237442017
0	0	0	0.0
452	0	536	278.175384521
80	114	172	170.332015991
35	136	151	269.104431152
118	21	129	264.065032959
37	0	25	125.98522186299999
132	58	0	165.29261779799998
88	25	61	87.6857147217
44	222	154	227.781280518
449	105	502	233.828567505
455	179	660	237.860092163
488	226	514	288.25418090799997
0	511	544	659.154663086
458	192	567	234.83645629900002
245	181	162	371.90838623
0	366	507	555.342834473
119	125	82	244.91526794400002
42	201	184	302.36453247099996
27	87	200	95.7487716675
215	215	273	198.552703857
0	21	86	173.35566711400003
0	57	97	269.104431152
473	0	554	117.922164917
105	40	175	144.12709045399998
135	124	108	218.710342407
0	392	485	538.208862305
165	135	141	223.749755859
0	0	0	286.238433838
57	180	22	162.268966675
384	14	477	228.789169312
106	95	49	259.025604248
208	212	89	262.04925537099996
0	452	467	637.9891357419999
42	0	36	52.4098510742
100	93	152	228.789169312
459	114	629	109.859115601
51	156	215	329.577331543
102	31	139	232.82069397
41	303	466	660.162536621
36	492	529	643.0285644530001
13	50	160	0.0
20	2	21	317.482757568
250	170	0	256.001983643
481	0	550	204.60000610400002
78	0	0	99.7802963257
395	329	502	462.617736816
0	60	197	254.99409484900002
59	34	0	238.86798095700001
278	369	341	599.68963623
0	17	146	129.008865356
14	146	148	235.844329834
39	72	94	266.08078002900004
156	145	174	349.73498535199997
79	185	131	295.309356689
438	178	571	0.0
392	0	546	214.67881774900002
449	185	620	43.338916778599994
87	146	150	284.22265625
34	169	62	263.057128906
0	107	13	260.033508301
0	0	0	196.536941528
142	52	137	399.121185303
105	75	0	224.757629395
160	0	144	91.7172393799
81	81	40	185.450241089
0	0	0	183.43447876
0	0	38	0.0
476	0	599	0.0
6	32	90	0.0
102	46	195	51.4019699097
753	243	216	453.546783447
0	0	62	122.961578369
469	0	555	122.961578369
305	223	422	295.309356689
15	104	59	210.647293091
0	216	116	337.640380859
45	70	176	344.695556641
466	122	628	252.97833252
275	211	313	358.80590820300006
79	45	0	285.230529785
430	15	562	249.95468139599998
120	0	0	243.907394409
108	133	103	181.41871643099998
49	0	111	267.088684082
0	266	564	513.01184082
37	223	153	313.45123291
3	112	54	295.309356689
38	89	195	158.237442017
505	151	671	179.402954102
52	161	30	325.545806885
64	218	485	537.20098877
0	181	148	165.29261779799998
524	14	517	147.15074157700002
0	56	35	0.0
41	75	108	269.104431152
18	291	479	482.775360107
0	7	22	186.458129883
23	127	227	300.34875488299997
0	17	0	176.37930297900002
112	0	98	0.0
0	141	121	222.741867065
0	242	100	223.749755859
60	10	128	267.088684082
11	111	60	232.82069397
16	134	146	157.22955322299998
0	109	553	315.46697998
81	490	562	552.3192138669999
170	0	210	331.593109131
65	71	114	0.0
510	0	664	139.087692261
298	425	601	676.288696289
0	0	127	238.86798095700001
120	115	134	253.986206055
33	0	165	56.4413795471
18	531	545	673.265014648
188	31	159	271.12020874
471	135	552	162.268966675
36	198	185	208.631530762
244	65	212	292.285705566
28	292	461	507.972412109
257	232	163	188.473892212
43	0	89	536.1931152340001
74	33	34	265.072906494
316	162	329	325.545806885
78	531	484	652.099487305
0	44	0	337.640380859
94	148	160	238.86798095700001
141	142	152	364.853210449
207	212	153	306.39605712900004
83	29	0	161.261077881
194	111	86	270.112304688
152	365	471	563.405883789
53	107	200	388.03448486300005
39	215	156	334.61676025400004
201	198	192	264.065032959
62	503	546	696.446289062
149	77	177	355.78225708
65	48	80	233.828567505
361	191	431	191.497543335
139	301	586	606.744812012
82	204	95	368.884735107
120	199	164	417.26306152300003
112	99	143	240.883743286
127	161	10	271.12020874
112	185	141	211.65516662599998
239	260	243	356.790161133
0	0	81	0.0
110	192	161	294.30148315400004
445	217	609	0.0
0	117	137	303.372406006
503	0	617	89.7014770508
81	119	19	271.12020874
132	193	143	246.931030273
528	0	602	0.0
0	535	536	649.075866699
32	355	457	528.130065918
0	23	93	256.001983643
472	208	618	222.741867065
504	0	599	194.52117919900002
84	0	177	447.499511719
488	53	611	186.458129883
100	85	0	239.875854492
8	0	160	258.017730713
0	103	169	266.08078002900004
95	107	8	225.765518188
90	195	108	211.65516662599998
34	388	535	626.90246582
0	99	95	284.22265625
139	108	123	306.39605712900004
54	0	108	249.95468139599998
42	31	71	283.214782715
0	382	479	609.768493652
155	124	76	315.46697998
41	221	152	331.593109131
129	190	173	350.74285888699995
57	160	0	50.3940887451
410	223	583	250.96255493200002
0	9	0	370.900482178
68	89	106	82.6463088989
58	0	0	254.99409484900002
32	143	232	273.135955811
107	185	149	239.875854492
0	148	140	218.710342407
161	161	100	186.458129883
30	0	0	252.97833252
25	0	129	0.0
45	150	46	28.2206897736
0	151	0	254.99409484900002
59	213	45	12.094581604000002
150	550	470	736.76159668
424	178	569	177.387191772
32	164	106	159.245315552
133	249	514	420.286712646
99	0	186	208.631530762
502	25	573	235.844329834
102	88	209	0.0
76	90	0	262.04925537099996
434	49	588	99.7802963257
212	395	431	564.4138183590001
102	57	0	285.230529785
430	47	611	203.59211731
113	103	150	259.025604248
0	350	563	544.256164551
133	136	268	827.470947266
36	0	69	120.94581604
10	0	31	157.22955322299998
13	283	586	464.63348388699995
41	0	0	0.0
65	452	563	671.2492675780001
0	0	93	273.135955811
92	175	125	201.57635498
91	131	123	319.498535156
24	22	152	306.39605712900004
67	540	603	635.9733886719999
65	94	75	224.757629395
0	85	42	205.607879639
0	0	0	179.402954102
417	0	616	276.159606934
450	0	527	341.671936035
81	59	52	246.931030273
122	375	599	549.295593262
0	134	179	294.30148315400004
77	367	401	501.92510986300005
233	180	0	70.5517272949
58	181	142	247.938919067
24	0	69	280.19113159200003
50	76	70	354.774383545
146	59	42	259.025604248
95	298	495	621.8630371090001
91	0	0	0.0
528	151	544	262.04925537099996
148	196	35	297.325134277
0	176	134	155.213790894
87	0	183	242.899505615
465	21	614	36.283744811999995
293	274	218	300.34875488299997
151	0	137	217.702468872
7	41	0	228.789169312
32	151	203	62.4886703491
0	173	27	215.68670654299999
57	100	232	203.59211731
93	123	214	222.741867065
546	70	535	111.87487793
17	145	0	259.025604248
139	439	549	661.1704711909999
74	281	306	404.16058349599996
0	105	38	0.0
144	34	0	247.938919067
63	115	74	186.458129883
47	322	581	612.7921142580001
502	0	605	174.36354064900002
138	4	169	105.82758331299999
172	151	85	315.46697998
113	42	0	194.52117919900002
438	0	579	163.27684021
46	117	5	298.333007812
27	52	130	299.340881348
462	43	575	177.387191772
0	100	88	317.482757568
454	0	397	228.789169312
0	434	531	556.350769043
267	89	158	325.545806885
284	342	252	481.767486572
131	28	109	223.749755859
76	345	423	570.46105957
459	151	616	266.08078002900004
83	356	504	512.003967285
394	76	541	312.443359375
543	220	571	186.458129883
99	0	175	148.158615112
581	201	550	363.845306396
62	455	533	671.2492675780001
181	204	179	321.514282227
92	0	0	198.552703857
97	129	137	287.246307373
19	188	95	278.175384521
303	276	224	421.294586182
161	185	114	514.019714355
109	220	198	0.0
0	48	100	162.268966675
171	153	151	300.34875488299997
537	0	587	104.81970214799999
86	129	130	274.14382934599996
521	43	660	186.458129883
0	142	132	123.969459534
95	125	88	60.47290802
458	131	531	316.47488403299997
139	38	49	205.607879639
441	254	527	332.600982666
592	620	764	830.4945678710001
0	431	515	610.776367188
17	0	85	16.126108169600002
75	69	0	219.71823120099998
129	0	160	187.46600341799999
415	203	590	256.001983643
60	1	57	166.300491333
17	165	152	197.544830322
99	220	75	360.821685791
511	0	632	52.4098510742
19	89	9	209.639404297
70	449	518	631.941894531
236	176	205	0.0
22	2	34	113.890640259
0	77	0	346.711334229
499	0	519	142.111328125
99	474	434	682.3359375
74	39	139	224.757629395
88	60	203	310.427581787
421	0	437	280.19113159200003
143	108	76	257.009857178
0	182	0	277.167480469
0	157	21	373.924133301
44	114	55	36.283744811999995
468	86	459	291.277832031
453	202	579	161.261077881
0	126	70	0.0
14	174	145	427.34185791
287	191	227	343.687683105
72	238	553	568.4453125
482	93	649	158.237442017
87	33	0	175.37142944299998
82	187	0	140.09556579600002
0	227	122	312.443359375
134	119	180	108.851234436
504	42	560	219.71823120099998
0	168	0	124.97734069799999
176	211	226	309.419708252
0	165	43	221.73399353
453	0	586	133.040390015
34	67	14	225.765518188
78	0	4	351.75073242199994
153	14	140	149.166503906
60	319	546	664.1940917969999
0	20	15	251.97044372599998
1	0	0	0.0
1	1	44	399.121185303
83	70	170	536.1931152340001
492	19	662	58.4571418762
0	445	569	629.926086426
117	174	127	191.497543335
49	51	24	263.057128906
206	29	202	178.395080566
475	0	545	172.34777832
0	534	454	663.186218262
109	63	188	282.20690918
17	234	187	386.018707275
72	0	124	309.419708252
226	189	26	272.128082275
187	417	453	620.855163574
99	509	524	544.256164551
460	0	588	179.402954102
14	528	533	659.154663086
1	129	111	284.22265625
111	215	200	352.758605957
413	80	595	199.56059265099998
0	70	0	133.040390015
73	80	0	307.40393066400003
132	481	401	666.2098388669999
74	220	555	583.563537598
522	72	588	237.860092163
137	56	144	150.174377441
82	25	302	159.245315552
50	96	94	195.52906799299998
525	174	457	286.238433838
530	38	509	67.5280761719
143	122	175	24.189163208000004
101	75	75	284.22265625
16	110	0	0.0
0	336	527	635.9733886719999
0	457	536	555.342834473
288	312	369	443.467987061
40	66	0	188.473892212
0	428	570	568.4453125
15	171	0	231.81280517599998
0	46	143	0.0
0	96	43	192.50541687
0	19	0	0.0
44	161	106	278.175384521
0	0	0	235.844329834
77	120	99	243.907394409
0	49	68	292.285705566
52	0	42	223.749755859
0	0	79	182.426605225
106	96	185	344.695556641
0	0	0	253.986206055
507	0	542	269.104431152
21	75	75	138.079803467
476	0	633	304.380310059
506	208	624	278.175384521
44	82	0	147.15074157700002
531	0	641	236.852218628
406	140	588	114.89852142299999
143	113	173	330.58523559599996
38	223	101	343.687683105
472	107	620	53.4177322388
0	203	0	194.52117919900002
204	211	71	172.34777832
45	336	516	593.64239502
0	316	430	440.44433593800005
473	127	493	175.37142944299998
96	147	166	267.088684082
174	164	53	199.56059265099998
112	310	577	638.997070312
205	213	108	186.458129883
167	172	187	226.77339172400002
0	103	97	157.22955322299998
0	437	480	612.7921142580001
30	32	74	32.252216339099995
320	89	52	254.99409484900002
194	198	56	117.922164917
0	68	0	115.90640258799999
0	47	0	301.356658936
307	320	313	336.632507324
65	412	437	645.044311523
0	3	143	271.12020874
503	134	591	237.860092163
518	3	470	223.749755859
118	406	515	561.390136719
0	293	502	533.169433594
499	178	568	210.647293091
71	179	92	198.552703857
535	0	543	0.0
4	103	83	53.4177322388
0	154	118	239.875854492
32	70	90	27.212808609
72	0	126	270.112304688
13	151	101	0.0
54	0	212	373.924133301
72	72	84	291.277832031
19	47	164	184.44236755400001
87	222	99	284.22265625
26	64	34	244.91526794400002
115	0	272	174.36354064900002
0	43	68	282.20690918
132	211	516	485.79901123
332	126	450	212.66305542
472	427	620	589.610839844
96	62	33	325.545806885
539	244	652	499.909362793
0	0	115	315.46697998
64	0	61	252.97833252
499	197	662	0.0
0	87	117	204.60000610400002
97	193	0	265.072906494
536	480	615	617.831542969
131	108	572	117.922164917
407	125	611	165.29261779799998
0	73	45	261.04138183599997
496	184	587	0.0
0	24	0	225.765518188
485	125	618	289.262054443
34	0	156	219.71823120099998
74	525	520	644.036437988
80	166	81	224.757629395
438	55	600	257.009857178
51	66	3	129.008865356
94	234	114	320.506408691
0	519	476	644.036437988
153	112	6	166.300491333
185	220	21	248.946792603
320	308	384	411.21575927699996
242	144	109	203.59211731
0	346	442	483.78326416
0	230	225	143.119216919
0	388	376	601.705444336
146	142	95	66.52019500729999
49	0	148	369.892608643
84	121	101	445.483734131
119	128	234	361.829559326
0	27	128	133.040390015
0	0	69	74.5832519531
249	209	115	251.97044372599998
185	134	61	215.68670654299999
0	18	99	279.183258057
500	33	604	245.923156738
31	0	137	181.41871643099998
123	358	533	584.5714111330001
470	129	575	262.04925537099996
118	72	0	131.024627686
488	90	597	244.91526794400002
0	0	37	315.46697998
183	102	212	249.95468139599998
503	100	573	217.702468872
149	44	149	275.151733398
0	108	14	294.30148315400004
0	5	0	114.89852142299999
92	149	122	294.30148315400004
278	119	136	314.459106445
484	128	561	224.757629395
134	227	451	455.562561035
140	221	16	122.961578369
436	0	553	162.268966675
326	70	170	180.410842896
92	202	161	172.34777832
147	0	75	278.175384521
90	177	26	277.167480469
494	241	511	249.95468139599998
111	55	0	224.757629395
484	0	620	153.198028564
93	117	103	136.064041138
0	157	126	222.741867065
68	29	45	310.427581787
533	229	656	79.6226577759
227	200	172	231.81280517599998
68	0	141	179.402954102
0	159	112	164.28472900399998
0	244	475	615.815734863
143	82	319	369.892608643
0	0	121	197.544830322
128	128	189	216.694580078
0	84	68	94.74089050290002
134	0	0	225.765518188
55	0	14	99.7802963257
20	0	102	163.27684021
101	66	91	291.277832031
185	86	138	232.82069397
83	119	43	475.720184326
0	0	96	148.158615112
0	92	180	331.593109131
200	227	183	320.506408691
0	140	33	0.0
8	0	54	227.781280518
204	491	484	633.957641602
0	94	94	160.253204346
460	0	583	0.0
460	102	569	80.6305389404
546	186	233	308.41183471700003
28	307	586	458.586212158
117	22	110	322.522155762
110	163	99	355.78225708
291	232	385	323.530059814
