FL1-H	FL2-H	FL3-H	FL4-H
84	880	0	737
95	801	85	761
76	18	0	686
172	33	0	716
210	0	140	793
0	841	0	734
10	809	0	757
107	9	584	731
103	777	0	750
235	0	0	767
56	81	1	692
188	35	5	679
0	744	0	711
265	0	0	736
0	828	543	715
21	784	0	734
0	657	0	756
106	0	20	677
0	0	0	727
0	744	0	745
0	654	0	755
0	769	44	741
193	123	152	722
223	0	0	737
27	78	0	690
8	443	0	691
185	737	37	748
77	747	0	749
143	683	0	769
213	0	285	741
218	751	8	775
17	837	0	717
208	662	1	749
155	849	0	756
110	647	14	736
238	25	0	680
148	47	4	689
223	738	426	724
212	0	380	381
0	765	0	749
121	770	0	775
98	314	3	630
0	803	0	805
165	797	0	747
0	926	0	758
0	825	0	713
41	859	0	761
80	0	331	671
31	723	318	752
176	51	141	423
123	700	0	766
0	800	632	748
265	740	0	755
17	824	0	737
0	800	0	732
145	0	297	689
8	809	0	785
44	633	114	721
164	240	0	734
213	161	0	731
0	741	84	719
29	627	87	746
137	129	339	327
210	592	0	722
4	786	0	754
192	80	75	754
209	804	337	713
71	748	0	712
30	730	155	763
177	0	292	732
187	195	0	711
0	719	24	753
0	786	0	757
55	853	97	734
120	103	403	740
0	683	140	776
227	598	139	761
41	19	713	665
72	0	0	708
222	601	490	721
101	737	43	782
198	599	0	747
269	0	131	712
34	773	0	688
0	755	290	777
153	661	0	747
0	741	0	758
284	635	448	771
203	238	0	730
0	776	0	795
99	592	605	718
309	143	371	595
19	185	37	680
252	174	325	349
109	737	1	748
0	679	120	783
245	45	87	760
0	0	0	779
184	518	109	707
44	647	161	721
178	26	14	763
25	567	0	737
0	774	0	722
0	835	0	756
139	138	174	749
68	796	0	716
191	0	155	349
169	49	0	649
140	25	39	696
0	849	0	740
0	786	0	739
33	743	0	727
178	537	0	753
41	621	0	804
217	0	226	688
98	0	0	707
173	0	289	703
0	800	124	727
0	800	25	741
98	762	0	725
277	0	389	298
0	648	0	751
27	805	0	724
0	767	168	744
225	700	0	713
206	694	230	759
123	764	49	745
163	108	0	662
175	0	267	676
87	0	0	700
93	111	19	764
241	0	606	722
116	98	0	724
172	179	0	737
0	820	84	687
0	676	0	757
81	781	0	768
159	175	0	706
184	0	277	710
238	718	0	729
173	0	124	750
6	624	0	746
0	793	0	728
196	604	9	714
174	628	0	727
0	692	14	762
0	811	0	715
0	826	0	720
180	235	219	716
101	132	0	689
35	599	0	763
0	890	0	785
52	849	0	769
57	155	0	698
133	12	160	763
49	713	0	735
0	891	335	780
0	830	0	718
0	709	0	731
76	0	525	641
117	0	274	682
92	647	542	759
101	147	149	757
152	772	55	809
20	783	0	762
91	677	0	708
107	758	0	725
163	0	646	723
172	0	801	686
0	700	676	723
120	724	0	743
155	0	204	717
0	763	0	773
243	721	706	751
196	0	231	705
310	0	357	701
103	653	154	732
0	715	0	733
168	86	0	727
0	753	0	750
39	825	0	744
169	22	112	696
0	858	536	713
5	647	122	723
0	734	187	745
211	69	370	726
230	251	0	692
218	0	679	117
176	215	0	717
15	748	0	716
139	24	0	612
53	121	24	699
0	800	41	773
78	615	1	743
238	0	194	652
106	362	24	710
15	637	162	750
132	573	0	723
60	249	1006	0
0	798	0	738
18	771	0	761
216	81	163	712
0	257	0	705
149	0	134	760
109	0	442	703
0	796	350	757
0	928	0	750
37	543	46	743
5	841	241	773
0	847	0	747
166	750	0	800
0	569	677	712
76	739	0	761
191	434	659	711
0	773	0	721
124	641	47	733
185	607	226	735
0	652	0	748
81	521	0	713
59	813	48	726
0	737	0	752
160	0	327	629
187	745	0	780
0	473	1003	0
0	75	0	727
0	130	7	703
0	535	0	750
131	0	160	723
113	626	29	775
0	810	51	750
51	832	5	746
0	201	1001	0
0	747	0	743
210	700	0	808
22	800	0	727
0	776	0	766
225	5	95	658
0	849	41	720
212	793	0	756
0	856	0	736
169	15	332	239
124	0	125	703
0	830	10	753
183	579	14	704
65	46	130	742
0	728	0	746
130	680	25	763
0	709	141	746
197	43	362	405
192	0	2	708
221	0	612	686
185	793	0	756
0	732	0	791
0	857	138	749
0	222	0	699
5	728	0	786
172	288	80	697
234	680	0	783
295	602	37	740
0	248	104	553
76	841	0	790
80	754	0	768
209	268	184	673
77	780	0	777
109	796	40	776
216	745	0	770
234	108	235	378
263	0	564	705
0	133	124	706
0	566	0	724
201	633	442	760
39	769	0	746
99	0	388	231
0	855	139	749
11	606	0	771
173	233	0	728
0	507	1011	0
146	0	450	313
164	0	345	257
57	561	242	737
205	61	0	690
0	800	0	750
29	0	235	712
125	595	489	719
2	765	0	727
113	667	337	755
491	1011	762	675
0	696	0	746
0	796	0	751
0	838	343	747
139	70	0	777
44	798	0	740
10	754	0	712
63	765	0	712
127	0	277	599
0	696	0	745
93	0	696	714
0	855	0	727
246	34	111	803
48	0	400	689
69	698	119	746
106	663	254	765
46	819	65	759
37	224	100	677
0	758	0	727
38	659	42	791
90	0	243	710
119	630	0	744
0	790	191	725
0	737	151	722
37	580	44	726
126	6	120	713
14	731	0	737
74	683	0	798
0	797	8	742
0	773	224	712
0	761	279	725
0	843	0	789
292	163	367	374
95	778	0	745
0	808	0	763
0	731	332	742
195	756	32	724
0	0	918	0
33	693	71	749
123	46	167	695
206	465	0	683
111	790	0	753
178	216	334	300
0	823	48	695
114	724	0	747
45	853	105	743
97	771	0	776
84	665	0	796
0	778	0	746
22	699	0	730
0	566	577	774
28	784	0	715
132	680	202	768
148	121	258	705
152	798	149	754
176	653	0	746
232	350	326	766
125	796	155	732
68	845	75	774
1	628	0	766
236	360	237	680
128	850	159	776
196	0	368	336
119	639	0	784
77	13	104	698
118	748	13	777
131	0	425	350
222	772	11	663
171	566	0	743
214	753	0	772
0	768	0	758
252	78	0	712
160	109	80	712
59	808	102	726
99	753	0	725
93	705	0	747
0	822	0	743
45	860	0	706
99	12	0	727
0	774	0	756
540	114	682	61
0	778	0	707
21	793	296	750
0	412	857	556
242	108	0	703
123	753	523	769
222	121	0	708
85	717	4	734
0	852	1004	0
255	596	0	789
98	876	0	734
2	757	0	728
0	848	14	713
0	835	0	762
21	139	143	726
0	765	0	736
153	786	97	717
0	713	0	737
163	648	2	740
14	844	10	753
321	38	459	414
184	0	76	712
219	0	131	687
69	0	640	687
165	27	48	706
98	869	499	742
166	258	0	757
0	874	0	757
0	679	0	763
196	278	216	657
130	292	337	681
115	191	0	701
99	136	151	689
87	156	0	302
208	0	477	678
0	848	688	700
180	637	0	733
236	0	254	750
210	806	596	762
0	849	0	775
0	846	0	733
95	210	10	676
132	634	0	739
0	809	5	735
170	85	14	663
130	811	66	732
0	714	353	759
0	670	0	764
102	791	78	731
26	778	0	725
179	662	0	757
39	800	106	711
80	692	65	747
176	725	506	740
37	260	0	698
77	512	526	762
122	705	0	746
69	625	0	764
166	786	0	726
0	754	0	748
86	245	0	720
0	792	0	794
122	258	205	646
153	148	8	706
17	203	4	703
183	841	0	779
0	792	0	739
71	626	180	726
249	0	155	694
122	115	77	708
0	868	0	742
216	0	311	716
0	936	45	754
271	0	391	674
34	207	0	727
35	0	47	776
0	713	0	758
153	774	0	763
51	829	0	720
218	0	137	705
5	803	42	758
0	792	0	744
17	750	0	746
64	879	0	773
89	0	256	711
0	667	184	758
0	714	0	735
177	246	0	700
259	702	0	759
214	624	0	777
159	684	0	724
135	634	0	768
0	853	0	744
46	0	345	692
0	815	0	723
228	0	235	672
0	792	174	747
149	201	0	719
259	73	420	387
0	838	0	699
0	613	0	718
77	789	68	753
0	787	56	767
114	217	211	684
225	543	30	707
28	489	149	713
212	558	516	718
0	748	0	735
126	665	0	736
210	199	399	529
119	885	0	742
210	220	211	668
10	799	0	751
187	716	0	750
114	166	182	733
162	28	267	711
12	604	0	734
0	833	25	783
130	19	0	693
0	3	80	678
42	831	0	726
0	757	55	758
175	7	0	693
153	739	72	737
148	86	409	595
0	699	0	734
135	641	168	778
0	912	28	750
46	230	0	721
0	747	0	750
0	831	4	720
180	0	138	688
192	0	57	705
203	39	0	689
24	859	0	765
277	0	384	735
0	734	0	740
0	781	86	737
0	665	601	715
52	771	0	754
270	572	0	797
0	704	0	760
0	762	0	742
76	202	231	687
118	0	317	328
91	817	18	750
232	631	0	744
154	287	93	732
83	799	29	763
304	129	354	607
9	546	0	731
205	106	288	685
132	119	142	625
32	823	0	751
283	0	310	656
62	533	87	756
0	807	0	750
125	831	0	763
197	69	376	333
111	656	607	724
161	607	0	740
0	768	30	734
103	637	39	745
30	777	0	755
281	0	330	299
103	719	0	754
0	871	0	759
61	728	0	746
238	628	0	759
60	775	195	758
52	885	14	765
0	805	0	746
158	157	0	694
0	804	0	752
172	100	19	723
214	161	41	708
0	835	45	716
174	678	0	750
184	163	3	718
15	824	0	759
60	713	0	749
0	628	755	737
169	825	0	750
249	91	154	718
200	538	161	705
0	633	0	753
128	413	112	793
85	620	0	747
237	664	0	763
170	183	0	707
0	784	1	744
0	725	0	772
149	856	88	758
216	0	137	754
0	786	147	726
0	796	0	716
0	778	512	723
183	639	0	739
188	51	293	257
186	0	441	705
154	653	0	765
252	151	149	795
107	546	0	751
19	780	222	722
173	258	194	688
242	672	0	800
185	6	338	661
73	592	0	733
25	204	0	691
210	66	325	695
0	856	0	744
175	768	0	766
214	601	0	747
0	732	0	761
141	107	190	418
47	734	180	773
130	67	0	703
96	742	0	728
115	795	153	787
225	773	0	775
191	58	69	748
40	689	182	728
216	0	276	314
95	859	0	742
311	56	279	705
138	137	110	735
128	727	0	786
27	46	0	705
0	764	0	764
68	742	114	727
17	797	0	756
130	109	499	735
185	16	14	721
276	0	505	392
228	190	0	694
179	231	0	721
113	293	0	594
64	657	118	732
109	793	0	751
0	865	17	738
0	202	90	757
271	127	455	710
20	851	130	728
76	678	47	749
23	645	55	779
0	722	215	724
0	540	0	751
33	880	0	753
224	146	136	711
83	868	0	736
207	0	101	713
0	760	0	779
278	0	136	691
243	749	142	321
47	844	0	754
0	666	469	737
0	697	0	766
0	650	15	737
0	665	157	720
0	110	144	754
183	0	0	728
116	619	64	761
250	231	359	264
106	673	0	736
178	726	0	728
2	745	0	723
12	649	0	728
12	774	0	734
139	0	443	701
110	791	0	810
0	826	0	793
182	653	0	730
123	711	0	749
241	138	353	585
249	0	365	246
0	758	0	751
0	840	0	747
150	769	23	708
43	776	31	741
0	0	247	723
248	47	305	335
133	780	82	724
145	23	153	553
133	96	0	770
131	0	228	719
38	666	0	738
17	837	72	728
30	601	0	727
233	753	0	801
0	0	237	700
132	136	0	702
0	839	0	739
0	785	606	705
224	724	43	761
178	238	0	699
0	703	0	762
274	218	323	714
0	745	0	755
183	601	22	748
188	659	0	771
163	801	0	714
208	736	88	801
23	673	0	764
0	834	0	738
8	748	0	763
162	0	428	670
188	0	534	134
124	60	221	701
1	799	0	771
125	346	113	700
192	656	0	748
145	709	605	713
202	86	297	755
115	825	0	726
66	0	693	722
4	699	75	740
33	683	0	723
0	690	0	777
253	87	0	710
152	696	51	777
87	328	0	654
0	824	0	726
15	794	7	726
0	776	35	769
249	722	0	772
187	183	154	696
0	763	0	766
121	745	0	758
0	815	0	779
45	674	30	758
0	701	0	737
161	0	370	282
0	561	24	750
44	717	0	776
0	871	0	763
1	824	0	722
52	603	0	771
0	840	0	738
171	0	45	706
92	778	143	718
221	557	157	749
93	368	141	738
226	353	313	663
218	201	81	681
0	817	0	731
94	4	24	706
202	363	53	683
5	665	0	785
0	660	281	736
0	662	19	740
0	91	31	655
2	791	74	741
172	0	301	687
62	699	0	747
202	163	0	704
95	730	0	753
239	9	0	728
80	0	356	629
0	562	1009	0
216	127	0	707
0	869	0	727
140	249	336	753
127	773	0	748
173	742	45	786
8	704	114	747
0	795	0	789
200	0	97	726
181	468	301	734
0	745	0	779
127	133	0	700
0	753	0	755
63	749	26	792
63	663	0	764
34	863	0	708
0	752	0	740
61	259	12	722
0	770	0	740
0	830	0	740
184	41	0	778
0	827	190	726
108	812	5	705
198	651	34	753
246	61	21	700
0	730	394	741
32	867	43	745
337	750	0	748
11	819	40	714
54	97	102	689
143	15	0	710
215	604	5	741
21	775	0	717
160	767	0	768
104	0	118	737
102	136	42	741
111	197	0	700
193	406	140	673
213	49	432	617
223	147	401	537
106	706	0	732
209	494	0	718
0	565	156	765
0	611	0	715
170	712	0	744
264	39	10	703
5	794	0	773
140	653	0	747
211	701	0	768
0	198	0	704
205	79	127	783
0	871	0	751
234	638	0	749
289	89	378	402
210	191	141	703
80	494	25	755
312	107	331	709
201	755	0	776
116	659	209	769
0	779	40	754
114	673	239	711
112	781	0	763
176	0	0	732
0	800	0	723
174	0	72	636
172	20	209	704
114	730	98	749
0	833	27	738
182	643	0	779
18	695	62	744
142	662	0	729
0	534	1007	0
240	261	0	347
0	714	0	745
0	816	301	699
0	624	0	732
36	677	256	726
16	695	232	744
0	877	61	728
129	179	0	714
0	648	0	746
0	840	0	772
0	657	206	753
108	809	0	741
221	693	0	763
0	852	103	736
0	811	0	684
151	754	0	741
86	0	156	734
169	797	0	781
174	742	0	782
73	604	13	756
190	104	0	734
76	676	240	726
192	676	0	754
0	772	388	770
83	22	0	645
30	856	0	754
115	738	0	744
170	756	0	784
258	229	0	705
221	213	365	228
198	117	132	731
129	642	40	750
142	518	59	733
120	734	0	770
0	728	92	762
0	800	52	808
90	796	0	770
54	535	88	729
0	722	0	724
106	0	596	341
109	806	0	723
0	810	16	737
0	636	0	766
50	820	0	721
55	723	0	751
0	951	0	758
0	800	51	753
161	30	657	725
138	97	289	384
112	144	201	404
280	0	333	375
173	711	0	758
218	640	0	781
0	826	0	747
124	64	458	687
83	578	295	748
0	649	273	738
166	699	0	756
0	742	0	752
251	0	0	691
253	109	382	361
0	863	0	737
0	871	0	747
162	0	3	717
184	0	408	241
86	609	524	747
5	677	0	792
116	784	0	757
64	864	35	744
85	708	0	762
0	567	338	733
0	814	0	757
0	822	533	747
15	819	0	745
112	796	0	740
170	225	305	709
150	89	272	625
0	698	0	735
0	791	0	698
0	648	6	747
0	359	32	721
171	859	0	746
219	131	501	736
147	165	0	677
0	773	0	762
20	789	19	765
175	697	41	741
189	153	0	245
127	712	0	744
215	150	392	720
16	21	107	721
12	38	349	728
138	636	0	740
0	750	0	734
0	592	179	743
49	599	1009	0
0	588	109	765
0	522	507	775
0	747	0	699
218	0	295	317
109	156	0	608
22	875	16	764
0	699	0	756
137	743	293	767
121	853	67	738
275	2	274	731
0	717	117	712
166	126	244	631
155	0	399	675
210	20	68	724
165	722	660	732
158	1	407	354
159	718	13	718
153	737	0	758
271	0	396	296
117	504	0	722
28	781	425	730
93	644	20	750
0	773	0	768
225	765	96	764
0	779	184	719
329	139	448	697
156	261	42	690
178	654	124	724
158	248	0	729
61	604	0	734
153	650	8	738
211	576	0	716
79	118	0	729
75	715	0	757
145	623	0	747
0	808	0	744
178	196	90	762
0	684	0	738
64	0	327	706
0	782	0	766
137	939	0	787
93	714	298	751
0	262	0	660
218	61	40	328
26	581	47	740
22	748	10	791
184	124	55	690
172	307	0	713
0	788	0	731
0	795	0	734
0	792	637	743
227	6	196	713
192	0	623	717
56	797	94	793
15	636	0	726
259	0	204	699
0	848	0	751
37	850	0	749
237	224	309	604
0	712	0	726
0	722	53	746
75	789	0	724
137	739	35	756
209	209	0	699
96	506	181	749
0	302	1008	0
0	729	343	768
209	600	0	738
6	777	217	769
167	110	0	731
185	123	277	635
10	809	0	745
283	187	409	401
156	628	455	743
185	290	0	717
117	355	215	673
87	0	754	7
19	124	141	733
276	134	351	681
0	605	0	739
0	726	0	738
259	121	423	715
84	156	152	722
49	556	0	736
100	460	243	629
72	65	408	701
139	750	0	722
186	685	192	750
202	33	2	699
0	826	0	757
196	683	42	758
0	530	22	733
37	663	0	733
228	0	509	130
68	688	0	756
158	542	0	746
237	85	155	731
260	43	0	711
0	780	0	753
113	0	762	156
275	229	385	386
0	600	181	759
163	810	0	718
0	0	600	689
0	697	0	739
63	620	5	763
83	774	247	775
0	798	0	736
226	21	372	256
148	0	157	690
0	779	0	812
205	0	344	670
134	415	22	634
0	769	118	761
135	65	31	660
167	0	160	737
146	758	0	747
287	194	433	641
0	685	0	737
97	29	0	776
156	758	0	798
192	40	0	735
0	723	0	744
235	199	136	630
0	804	0	762
222	715	0	744
56	101	196	706
0	799	0	752
235	204	14	747
314	0	615	653
0	698	351	772
0	854	0	761
0	762	20	789
151	78	0	739
0	806	0	710
30	857	0	746
220	0	521	88
0	743	0	736
0	713	0	735
41	731	14	755
47	737	37	705
0	643	241	751
209	17	378	338
331	1007	413	775
0	691	0	749
0	837	0	774
4	62	181	706
172	239	107	740
100	53	288	721
0	705	0	765
224	35	421	300
205	0	97	730
134	149	0	761
174	124	0	714
39	739	5	775
0	773	0	716
0	767	0	760
67	650	0	742
162	618	227	742
274	69	0	716
0	737	27	757
0	741	0	754
0	831	0	725
173	0	354	177
0	766	0	773
126	780	0	751
0	653	0	790
275	0	321	380
190	0	374	301
231	0	0	738
152	30	0	726
77	825	0	769
0	645	73	740
52	783	64	725
0	726	3	760
0	688	0	743
250	1015	465	743
56	824	0	769
103	639	475	754
48	830	0	756
175	284	0	682
162	0	0	698
189	813	0	767
157	0	345	371
101	0	69	727
106	736	0	761
77	167	420	714
94	882	0	748
114	227	21	706
160	758	1	752
234	425	78	371
51	633	63	748
0	624	0	759
147	773	0	768
0	664	1021	0
0	686	0	735
31	777	0	787
0	767	0	770
0	802	0	734
0	144	0	718
196	120	120	701
18	842	0	755
0	657	12	748
248	177	0	753
99	609	0	696
0	109	199	742
0	745	0	767
191	0	735	668
0	62	199	701
131	713	32	754
0	142	35	655
186	663	225	760
0	835	0	778
0	812	0	750
203	251	347	690
219	0	303	303
157	541	0	767
0	724	0	713
0	801	1	754
0	827	0	712
0	574	1015	0
0	582	34	748
47	526	0	722
159	0	711	685
45	790	0	761
0	892	0	764
0	862	0	740
245	0	366	724
216	784	0	727
147	679	0	760
105	773	160	757
0	794	0	727
36	770	0	735
135	9	330	696
53	787	0	735
158	834	2	726
63	134	106	328
2	242	0	706
265	677	109	734
0	754	271	709
35	673	215	739
0	731	0	715
80	611	65	749
111	598	0	727
0	816	0	730
0	787	0	764
181	0	324	712
66	712	0	740
181	778	8	742
143	662	0	750
0	782	0	766
203	255	0	726
0	717	247	761
209	113	301	665
0	753	0	808
223	0	284	352
0	685	0	754
73	766	0	727
140	37	139	707
261	706	0	766
213	0	228	722
98	56	82	758
61	254	457	701
212	32	411	664
149	744	0	771
16	916	0	751
151	648	0	756
75	744	9	746
72	0	190	718
123	633	0	750
194	730	414	756
27	785	4	731
23	754	0	776
227	115	351	706
167	733	646	757
0	596	35	593
169	149	0	710
150	0	67	730
162	134	227	709
176	671	163	713
246	0	152	690
210	765	707	701
216	0	421	320
160	111	520	693
0	810	0	759
105	79	0	740
37	844	0	801
77	0	312	675
193	712	271	781
0	808	175	762
47	762	5	748
112	125	297	289
35	796	0	721
208	814	0	706
190	135	281	199
248	150	0	748
51	669	0	741
0	765	0	757
204	737	0	767
181	0	379	631
136	142	250	706
0	729	0	753
119	120	209	734
181	120	264	263
10	700	0	722
93	670	331	747
178	0	262	696
0	756	73	739
140	806	0	757
246	127	415	265
88	94	160	700
114	816	0	722
0	614	15	745
14	816	0	739
144	98	9	628
0	745	0	747
133	701	0	742
170	0	314	781
63	0	490	708
122	710	0	745
185	13	154	671
88	635	371	733
225	712	0	734
233	26	136	722
0	754	75	767
25	166	69	731
94	698	0	750
0	651	1007	0
229	8	168	713
101	696	0	746
41	643	269	733
262	286	430	640
1	811	0	693
183	0	281	354
120	128	47	761
105	808	562	722
83	94	66	705
33	774	0	793
161	582	240	711
0	836	0	718
145	753	32	737
106	668	0	734
113	162	0	707
191	325	0	655
0	683	32	746
0	615	0	745
217	651	0	755
249	40	158	717
0	697	0	738
0	729	0	795
0	743	0	747
168	55	134	669
0	658	5	762
249	0	442	326
139	21	0	678
174	622	596	735
195	593	1	726
78	791	13	805
97	773	36	753
71	0	208	693
2	176	65	665
193	648	173	756
191	455	0	704
0	791	0	751
113	125	0	714
0	673	0	760
92	680	0	739
176	718	57	763
206	647	75	748
0	803	0	734
32	723	0	738
0	774	0	784
236	0	516	698
0	710	0	745
184	684	0	740
0	830	141	739
242	194	369	401
97	758	122	759
32	829	333	730
98	533	0	750
0	613	0	766
0	771	245	737
0	685	0	798
198	0	19	732
4	642	244	773
46	771	8	757
231	209	368	357
129	42	53	740
0	783	0	774
0	183	134	716
0	0	0	756
235	786	49	739
0	880	249	742
0	786	0	727
182	664	0	746
70	679	35	744
112	785	0	779
143	764	111	775
200	697	615	735
103	722	0	750
104	151	0	735
0	34	75	711
43	592	0	735
92	242	0	695
39	764	0	754
0	646	0	762
114	730	0	743
246	767	0	755
0	708	0	757
96	219	169	701
186	0	170	699
0	835	0	781
148	261	213	678
0	705	12	759
266	0	307	190
91	249	0	677
31	819	76	734
57	809	0	761
0	678	0	759
0	805	0	756
98	244	335	662
35	248	213	725
259	0	225	729
7	843	206	763
0	791	0	715
0	235	0	763
0	726	126	727
0	826	221	763
182	135	206	324
275	0	406	337
89	0	273	671
103	835	0	778
231	705	0	749
247	0	343	342
27	662	0	755
0	672	0	732
135	711	86	735
0	813	0	771
97	0	232	692
74	635	36	717
33	774	0	744
154	650	205	728
26	805	0	766
0	764	0	764
45	765	0	773
0	735	0	752
187	0	177	743
157	777	0	711
139	0	398	738
209	499	140	730
44	823	568	734
202	611	464	744
157	612	23	747
155	281	0	683
0	672	0	737
161	291	43	675
0	779	19	735
170	621	143	709
195	850	221	759
173	0	295	650
0	937	100	780
8	838	0	722
71	843	0	733
0	767	0	749
195	534	0	748
137	0	355	687
78	656	38	763
93	439	0	755
0	806	0	706
65	0	56	761
137	736	0	746
0	589	0	718
135	296	0	714
0	696	107	786
48	692	0	722
178	678	0	729
218	50	126	604
0	829	0	789
0	741	255	738
155	0	118	715
616	855	557	826
200	775	0	732
195	81	314	276
159	0	198	724
163	2	286	704
93	0	340	649
169	69	106	750
0	858	0	768
0	751	0	724
153	0	71	734
129	22	251	295
160	149	10	638
1	853	0	738
0	677	0	757
0	774	332	723
89	612	0	761
157	129	114	702
57	613	5	773
153	624	0	749
101	201	0	687
169	8	0	734
150	711	322	725
0	689	0	739
102	544	1010	0
124	37	107	666
137	689	205	743
0	862	0	765
26	740	0	758
0	778	0	742
51	743	476	727
199	620	178	799
182	0	661	703
52	840	0	756
189	810	0	801
61	779	0	754
23	702	77	770
221	82	271	312
9	815	0	734
0	732	0	709
203	24	65	739
0	782	412	708
164	369	98	791
225	200	226	278
0	813	83	729
66	91	0	768
74	192	0	716
262	0	332	726
238	100	226	716
243	233	473	709
3	724	0	755
205	249	3	744
63	593	0	774
51	150	79	723
59	766	239	731
151	198	414	360
49	0	47	726
47	757	0	744
0	817	96	760
