FL1-H	FL2-H	FL3-H	FL4-H
88	743	0	719
211	855	0	758
95	177	610	717
0	778	0	722
0	605	201	683
112	647	254	744
246	0	513	711
0	876	0	770
3	544	0	752
148	0	153	733
0	654	145	767
212	150	0	702
105	234	132	735
0	647	0	719
4	842	0	776
265	10	344	740
171	163	0	754
102	645	308	727
113	784	9	737
193	554	0	740
0	534	109	752
168	102	358	273
154	612	5	718
261	0	0	695
0	719	44	687
126	81	0	751
7	614	0	706
230	101	154	697
1	749	48	773
87	735	0	744
0	769	0	763
158	334	0	728
0	692	6	750
202	92	526	150
265	246	279	609
100	266	172	708
191	191	119	729
143	584	102	711
226	736	9	765
68	809	0	714
76	0	186	685
97	845	142	743
205	688	85	714
192	58	256	630
221	776	0	808
155	0	90	699
295	751	51	710
251	0	656	183
0	750	186	735
0	819	499	745
0	792	172	731
200	0	666	726
80	793	690	719
244	0	40	713
42	732	0	769
165	586	226	740
30	591	289	737
268	21	288	666
246	460	270	686
33	773	0	725
0	818	0	757
231	674	0	737
0	853	0	751
26	617	140	696
209	47	155	698
127	0	125	705
237	0	376	730
22	641	219	754
0	843	0	750
35	774	0	786
273	16	383	736
3	538	0	732
178	726	607	724
0	676	0	725
206	204	361	709
98	666	0	715
143	731	0	768
0	821	0	692
60	774	0	796
0	595	0	764
205	714	469	708
301	190	441	791
145	648	0	762
165	196	258	693
176	755	24	774
187	109	8	734
160	0	413	717
338	1018	554	821
0	738	516	689
0	711	0	775
221	127	131	719
92	856	1	768
206	692	0	789
0	886	26	753
247	67	270	694
85	60	27	698
8	702	420	684
37	827	0	752
181	257	93	598
89	718	0	724
295	591	336	864
101	834	423	741
0	816	88	785
0	778	0	760
156	772	0	781
0	327	0	731
117	47	0	732
143	215	38	812
166	226	0	713
193	669	0	709
181	665	0	729
24	740	1	763
234	694	30	779
221	0	19	751
207	27	307	688
246	35	0	735
0	811	12	778
136	125	304	720
92	257	49	710
0	726	0	742
77	0	0	759
0	763	0	680
0	137	0	682
204	715	0	737
174	700	0	726
247	248	46	703
299	94	364	677
0	672	0	708
258	91	228	681
146	3	444	738
71	815	0	746
0	914	61	834
139	744	45	751
159	0	18	665
236	739	153	804
0	664	0	720
195	318	126	632
212	184	105	732
0	802	279	745
0	714	318	740
64	836	141	754
218	267	251	734
164	631	0	727
0	820	19	735
229	675	62	806
287	0	376	428
111	0	306	337
0	954	0	808
0	803	0	747
125	563	162	764
0	827	0	670
0	904	450	777
0	707	175	750
215	581	0	803
91	119	117	731
0	0	340	715
128	165	280	295
206	169	0	685
294	40	372	492
109	585	43	693
159	124	0	701
0	653	14	721
108	498	31	705
12	148	421	685
213	425	40	747
111	768	0	762
201	629	283	752
0	776	74	752
166	0	244	756
244	501	282	759
90	781	93	744
178	230	20	667
200	809	0	762
145	610	0	689
162	824	33	741
245	179	53	700
0	698	0	709
180	181	9	771
243	235	90	722
47	782	38	772
148	621	37	756
86	141	0	721
125	613	0	746
17	852	18	743
104	60	18	680
235	646	645	711
0	91	219	698
397	0	809	66
89	546	0	714
104	719	0	747
0	749	0	765
221	0	0	725
57	792	0	753
73	473	0	754
0	722	0	752
230	0	107	694
0	545	0	710
0	707	0	789
122	590	192	696
55	198	51	690
0	744	110	751
222	88	35	708
145	870	212	754
140	18	152	700
158	150	0	753
0	637	0	719
258	0	156	864
267	208	108	685
108	0	143	714
197	147	59	725
270	15	331	327
195	737	0	737
203	176	240	696
216	0	376	761
0	601	0	737
65	632	47	732
0	739	0	759
0	770	26	728
199	655	0	730
122	229	0	686
0	697	47	741
212	58	24	690
9	643	0	737
147	781	0	754
247	14	39	710
301	0	361	701
159	738	435	802
145	859	452	714
140	711	18	706
124	654	93	716
87	708	582	642
221	11	369	677
196	748	65	762
178	0	274	756
0	742	0	718
208	802	0	791
0	710	0	765
109	750	0	773
25	867	0	736
115	689	154	717
59	631	2	768
209	645	0	752
183	164	0	715
231	88	283	751
128	753	0	684
0	782	0	715
0	129	0	757
144	750	199	782
203	0	252	701
172	739	0	707
180	707	0	753
264	10	35	739
93	798	54	752
0	758	0	722
19	789	0	657
0	742	383	774
121	185	294	726
193	765	286	716
222	130	310	681
214	5	192	688
83	726	196	707
0	805	0	719
152	807	0	709
0	788	0	744
72	708	112	762
0	977	0	815
18	30	348	708
213	212	0	718
256	0	25	723
53	964	113	753
0	821	64	767
214	215	140	747
263	274	0	699
172	213	0	379
112	139	256	749
0	827	0	727
170	0	399	350
100	710	82	742
171	102	234	712
151	0	146	747
43	746	0	768
118	0	90	739
0	776	0	726
110	214	0	733
143	83	242	752
248	157	4	693
0	836	0	697
21	771	0	734
185	704	7	764
0	794	0	727
99	258	0	687
36	246	0	674
103	0	0	741
165	269	315	627
378	0	620	667
148	0	335	779
66	649	0	718
117	216	0	732
216	165	130	730
49	0	0	706
158	174	0	684
64	689	0	724
193	628	0	711
35	553	0	722
296	262	423	704
220	176	253	557
138	233	178	777
2	800	0	741
235	78	92	724
105	0	86	669
121	764	0	798
124	648	0	709
40	800	0	723
0	861	0	743
0	796	0	735
246	221	284	723
292	177	26	729
0	797	85	764
52	0	111	674
251	0	0	800
199	0	43	623
380	240	615	620
89	629	0	716
130	714	0	747
45	617	0	739
226	0	111	720
0	727	15	689
158	43	271	700
223	592	25	780
0	653	0	722
209	75	269	718
42	779	428	714
161	519	229	752
0	725	36	756
155	239	0	725
100	523	20	718
186	0	288	740
17	769	0	708
0	709	457	763
0	788	0	750
141	222	34	702
71	775	95	754
105	844	94	748
269	0	418	768
0	753	71	776
178	247	0	529
155	61	0	742
216	226	0	747
149	354	651	717
3	798	0	832
129	624	709	700
3	710	0	744
195	78	224	754
11	825	214	731
102	846	0	757
40	35	308	690
61	593	156	707
0	968	0	828
67	0	301	139
621	1018	878	873
172	746	17	792
221	121	237	299
83	816	0	755
0	653	1011	98
0	861	0	772
89	840	0	743
42	708	14	743
206	643	197	767
83	645	52	703
61	0	176	576
74	769	0	737
0	882	2	821
48	757	4	721
29	563	106	746
87	816	0	756
0	854	0	754
231	705	0	785
89	30	70	688
177	677	0	766
0	139	0	782
92	1	568	775
0	650	0	742
232	720	239	746
85	784	0	727
12	727	86	741
0	775	0	717
0	797	0	752
43	769	0	731
185	101	0	683
125	820	0	713
232	93	342	743
36	685	0	770
0	815	0	743
121	85	77	708
185	0	383	631
205	747	0	791
62	767	0	745
0	802	0	725
161	237	39	168
156	266	153	740
0	699	0	730
196	0	219	717
229	145	403	682
152	710	0	761
238	156	224	261
63	131	13	711
179	704	9	726
165	46	69	703
0	789	0	723
67	693	83	717
49	665	0	705
51	791	0	815
153	686	0	747
313	114	330	852
1	0	23	686
150	0	175	731
176	743	239	710
108	183	0	831
0	128	358	744
186	0	85	710
0	748	0	771
156	158	92	698
202	0	256	793
0	812	0	751
0	736	143	779
194	0	18	728
0	784	0	691
228	0	256	698
198	0	469	716
126	614	0	746
162	272	281	669
1	639	0	713
107	593	0	770
267	126	122	707
257	181	337	744
0	824	0	736
0	785	0	741
0	794	0	753
92	808	0	743
186	808	0	747
125	657	0	773
130	0	204	645
0	807	21	745
80	800	0	708
146	127	661	735
146	712	32	728
302	214	580	667
194	120	128	715
142	483	91	746
0	827	0	709
0	171	0	704
141	780	0	784
197	46	0	748
8	705	0	758
0	818	0	770
65	691	77	728
0	852	43	798
114	693	14	768
165	135	181	740
64	740	20	733
248	572	576	750
210	0	213	736
197	584	336	757
11	133	158	797
0	699	181	714
206	232	0	713
294	287	177	617
168	521	364	754
98	191	1000	0
107	598	0	751
178	698	207	718
163	527	0	718
118	716	301	700
9	721	0	732
69	763	0	730
0	668	0	753
129	758	0	784
0	643	114	742
72	162	0	742
199	273	0	659
58	195	0	722
91	232	100	714
172	683	253	745
0	793	0	757
0	806	94	723
58	736	0	783
220	0	178	634
127	741	0	686
0	774	0	748
140	673	115	755
272	303	118	733
247	742	261	748
0	669	0	695
204	0	435	414
245	0	136	710
232	0	402	679
0	692	0	728
121	149	273	734
164	450	0	713
55	66	65	763
240	643	177	718
111	692	0	766
0	856	178	753
0	707	0	761
209	218	0	716
181	661	21	746
0	709	0	745
132	253	0	753
135	299	0	688
219	120	311	695
278	0	758	639
219	47	362	270
201	0	276	748
142	792	58	765
0	842	133	743
442	1023	618	816
65	150	88	740
106	796	59	717
269	0	449	705
0	638	0	720
0	656	0	753
174	289	0	674
11	860	0	757
90	687	0	750
0	772	0	711
0	673	23	708
87	57	189	666
147	10	184	763
64	0	806	138
207	332	0	720
256	801	242	738
252	0	330	349
32	74	24	741
0	593	0	746
0	812	18	726
82	674	102	772
218	615	0	730
63	740	17	719
0	838	0	776
46	589	20	786
0	673	72	748
0	692	10	719
0	806	220	776
0	805	0	739
136	654	0	716
0	755	0	750
0	643	527	705
0	774	0	737
28	0	350	320
0	606	0	724
160	813	38	725
0	897	0	764
109	256	43	737
0	824	0	747
0	648	0	754
211	0	140	320
75	27	0	753
0	820	0	732
0	743	0	709
165	0	44	681
167	157	0	625
115	680	569	699
0	716	0	747
184	151	78	749
0	703	0	750
229	669	0	779
92	733	5	753
83	770	39	746
182	0	372	662
130	796	0	736
60	763	0	805
0	613	0	706
0	753	130	780
3	0	287	714
0	693	0	750
0	820	22	717
115	590	0	745
0	880	0	761
0	570	36	748
299	120	430	844
192	697	144	715
356	16	544	666
0	739	0	800
191	186	110	772
244	6	0	780
53	825	0	757
157	741	0	707
34	821	226	738
54	716	89	729
197	670	0	709
0	819	9	778
0	57	145	310
79	713	17	737
102	9	0	760
173	709	0	727
214	712	0	739
5	725	28	760
194	725	0	755
2	726	171	632
699	992	900	600
185	251	0	696
79	178	159	724
207	610	87	739
154	773	40	737
141	0	119	700
12	797	0	719
135	123	145	719
27	862	0	791
0	728	6	698
254	780	159	712
256	149	66	741
146	674	0	736
58	697	0	729
245	506	0	668
149	144	259	760
0	796	0	817
218	112	58	726
10	744	0	751
167	553	12	733
281	721	0	793
221	49	0	703
293	153	0	670
106	700	20	738
209	485	163	773
0	541	1013	0
159	604	0	759
240	125	412	769
155	0	143	737
236	673	117	735
157	740	20	776
24	784	120	778
18	781	617	785
0	0	212	721
216	605	0	763
164	738	27	735
235	503	0	635
0	194	108	763
0	845	0	775
164	0	226	368
74	145	17	684
110	756	0	740
54	802	3	766
128	89	0	761
167	102	0	696
152	733	0	735
0	822	0	765
0	831	0	806
90	741	0	736
57	676	0	733
66	407	0	691
0	755	3	753
213	0	88	727
146	127	705	672
230	184	97	739
108	216	0	696
231	0	185	748
0	634	24	777
271	268	0	721
0	751	0	725
150	529	150	721
0	756	0	724
0	775	0	709
0	791	0	777
203	637	182	719
6	704	178	766
72	641	0	721
38	680	0	692
234	226	30	694
121	711	0	727
228	202	399	385
181	331	528	615
74	855	470	762
115	532	1009	0
245	237	117	663
314	279	739	746
47	496	0	723
244	56	276	232
48	632	0	782
232	0	53	629
63	807	0	684
0	923	252	742
72	586	61	751
98	677	371	761
0	756	0	761
0	642	0	774
117	99	96	689
267	0	573	712
228	670	125	701
24	593	0	719
150	191	272	314
22	693	0	740
203	347	13	690
34	4	0	734
105	850	0	748
159	812	258	812
21	790	0	784
260	86	379	396
89	240	0	772
187	751	242	774
0	780	9	747
273	0	386	717
184	0	529	255
215	671	291	728
148	0	454	699
144	655	677	715
75	605	0	731
138	532	154	749
166	701	62	730
119	793	107	761
272	0	290	672
0	802	0	772
182	0	0	739
202	0	173	723
70	156	304	704
209	812	0	759
131	629	0	749
71	817	0	732
75	822	13	784
32	221	43	711
195	0	337	751
212	795	27	764
1	747	75	727
6	652	35	725
365	30	511	688
162	685	59	740
177	793	0	775
66	806	256	817
236	170	36	699
0	775	0	732
53	668	0	720
123	652	0	726
224	95	298	767
167	622	0	726
130	94	255	730
88	563	198	743
0	780	44	781
603	0	941	0
41	123	76	737
0	618	0	740
0	219	0	730
149	197	161	754
53	781	0	769
358	0	434	676
138	817	0	762
138	61	343	809
174	500	395	767
103	649	0	817
51	44	281	696
0	713	0	748
0	760	0	763
217	0	365	760
219	272	281	675
0	783	0	727
0	787	82	788
47	645	0	758
0	828	0	727
258	0	111	689
198	799	83	727
195	0	245	681
137	125	103	770
0	774	564	737
135	740	0	736
271	675	0	833
190	323	0	768
155	194	171	720
183	186	413	744
203	13	56	719
174	311	0	696
182	473	303	620
0	755	0	721
253	0	344	302
212	711	0	744
0	26	24	738
217	0	73	698
22	805	0	805
97	0	200	706
177	0	134	733
7	830	0	742
11	777	0	707
188	0	346	708
221	0	183	719
499	1015	666	682
2	743	0	742
213	119	254	365
78	4	437	692
365	261	441	706
43	772	0	764
0	747	0	721
0	183	50	739
191	787	0	749
0	809	210	715
0	652	26	711
91	175	172	735
184	465	21	712
0	754	12	746
193	182	0	710
174	265	0	725
155	776	0	785
129	183	42	696
77	800	111	737
213	51	0	729
201	770	121	750
8	709	119	740
207	242	99	711
182	710	251	739
257	0	87	803
205	229	0	727
145	0	658	676
164	239	232	732
262	85	290	693
56	742	192	769
99	704	0	738
194	664	138	712
4	756	0	730
139	852	75	738
122	0	95	714
112	673	0	762
216	86	287	664
215	700	103	781
77	149	115	711
219	390	226	660
241	587	0	780
15	221	0	381
174	142	94	787
0	726	0	750
36	211	287	646
265	0	575	752
283	91	392	719
175	605	0	751
37	0	249	656
226	98	0	699
19	792	0	758
266	229	0	652
28	746	135	733
155	655	80	786
203	693	45	725
131	671	26	673
211	652	686	707
0	801	30	788
379	0	747	224
0	733	0	735
0	723	324	726
243	87	189	651
237	706	281	750
131	80	0	758
0	796	0	783
74	801	0	791
0	800	181	751
145	652	0	722
239	197	8	340
0	793	0	770
97	0	57	782
21	677	138	732
138	693	375	741
34	842	0	755
138	753	0	778
254	0	363	275
198	46	0	741
239	0	41	792
160	64	28	697
16	645	0	757
102	101	27	737
218	0	179	721
0	783	0	757
0	706	0	719
125	184	7	488
0	810	0	716
262	0	177	748
5	878	291	763
122	847	73	829
46	8	660	701
159	733	127	724
136	680	0	743
226	6	173	719
215	43	0	726
190	45	18	677
169	277	0	712
239	0	167	767
186	697	0	775
176	46	117	695
36	790	0	725
270	118	300	716
106	811	291	748
192	195	5	730
71	96	0	707
0	163	0	698
652	532	682	229
196	736	320	757
219	0	419	330
251	439	35	784
195	709	0	749
43	815	0	751
164	145	238	676
6	4	71	706
0	792	0	710
91	165	70	719
342	112	364	709
2	701	0	718
261	170	229	746
0	715	9	738
0	745	0	758
89	58	63	704
134	748	0	747
0	819	245	759
109	752	0	692
155	218	0	690
67	662	0	741
24	662	347	723
0	787	0	743
225	698	25	732
25	765	608	764
0	655	0	738
177	775	243	755
90	139	68	728
94	688	0	746
220	254	319	644
0	709	10	727
276	181	256	713
199	742	68	719
87	363	0	723
0	758	0	729
47	796	108	742
168	0	291	370
0	196	7	731
203	618	0	779
116	793	2	745
367	105	519	705
219	236	3	639
269	0	107	762
11	561	0	709
0	687	26	747
105	769	282	785
0	0	976	0
109	580	203	735
144	0	104	740
168	810	0	760
592	798	534	758
42	665	0	753
216	1023	568	822
91	26	168	421
36	650	0	745
386	0	714	693
155	618	0	689
86	784	0	767
212	767	0	720
214	678	405	681
58	147	0	764
0	753	0	750
659	1002	955	780
205	0	702	764
33	720	52	805
0	820	0	749
81	231	0	701
190	689	0	733
96	942	6	833
247	206	163	781
9	549	106	712
181	0	112	764
217	135	54	625
218	295	0	677
21	767	0	749
0	888	35	758
0	797	0	760
107	725	0	729
196	0	2	731
172	572	0	763
0	820	0	733
161	749	71	738
226	0	286	791
211	0	0	718
40	860	2	775
63	583	113	722
180	15	256	670
62	750	33	765
0	247	160	714
14	766	190	705
108	712	0	772
0	754	20	786
79	698	248	723
100	109	38	647
131	792	93	784
269	0	324	678
149	826	0	738
247	15	122	714
0	816	0	754
182	747	52	757
268	91	287	777
0	793	0	734
0	716	0	708
257	28	173	716
185	662	274	756
58	799	212	700
175	58	0	726
61	2	30	707
0	756	82	793
90	791	0	780
9	805	83	721
55	850	245	733
224	0	281	666
0	895	0	761
0	676	0	717
242	0	372	302
307	113	537	682
0	500	1008	0
4	727	0	725
261	17	4	746
435	1019	702	673
201	0	624	710
135	0	0	704
0	838	0	772
0	790	77	758
181	87	208	714
79	1017	374	867
300	0	639	707
0	584	79	750
112	836	0	753
173	59	0	751
30	582	422	700
155	0	330	699
216	806	412	799
176	710	210	807
0	733	671	717
256	0	233	745
0	773	0	722
0	699	126	739
0	829	0	757
115	757	293	783
127	68	211	710
0	550	501	708
195	0	145	758
0	739	22	729
172	0	448	635
191	0	225	731
88	768	65	759
4	619	441	753
25	727	0	787
0	325	989	0
148	716	309	719
0	808	0	707
164	0	186	681
84	697	128	717
192	426	606	721
71	34	424	692
182	646	238	761
113	0	255	654
65	576	0	766
0	762	133	739
103	793	172	752
113	731	72	726
224	690	70	773
0	711	567	744
200	671	0	777
235	633	90	723
245	113	55	676
289	164	369	634
216	66	143	726
201	144	146	768
0	847	0	814
120	153	0	725
143	732	0	772
125	788	0	744
0	769	105	751
0	698	0	723
138	204	0	720
52	0	226	259
347	24	298	687
253	178	275	733
279	203	0	627
0	843	61	741
166	155	259	578
0	673	0	762
139	775	0	766
227	743	0	706
288	262	250	615
265	242	148	331
43	571	0	728
70	162	35	758
162	735	277	749
0	49	0	741
0	726	11	736
140	803	50	768
0	837	0	769
104	712	33	686
81	655	121	749
180	615	0	702
146	700	39	757
138	533	8	712
86	224	83	719
128	61	55	726
0	674	0	718
244	167	248	737
0	569	270	701
256	132	193	715
213	173	30	730
112	726	0	776
0	785	0	725
163	0	45	709
0	741	214	740
0	763	0	729
0	782	222	758
0	826	18	735
135	750	0	745
283	160	252	731
0	0	277	695
143	780	0	761
119	0	619	749
124	629	363	743
229	2	71	668
163	603	10	736
0	799	0	762
0	816	0	676
28	766	1	739
0	769	0	742
50	819	0	714
0	585	249	730
0	730	0	757
0	667	53	745
171	169	0	740
88	185	78	345
45	607	143	721
212	222	0	726
120	0	488	694
121	199	108	713
242	0	177	326
167	236	267	738
211	758	122	793
296	63	519	719
115	702	0	721
87	39	1	737
117	802	0	732
85	0	520	739
123	741	0	753
8	804	0	705
281	12	316	315
217	0	340	689
196	59	163	730
241	123	0	746
212	745	0	754
124	174	0	689
0	837	0	766
245	712	0	761
0	795	29	780
0	755	0	718
0	692	423	707
0	818	0	761
0	618	0	770
0	9	36	773
186	642	316	719
236	346	0	714
148	821	25	760
87	737	2	723
86	83	60	766
77	812	0	727
9	874	0	772
77	863	622	756
122	607	225	722
226	185	43	705
104	775	0	750
126	221	268	720
0	788	0	725
112	646	0	761
31	656	0	748
31	700	421	712
0	828	37	732
97	236	0	719
217	726	135	766
320	0	489	659
100	659	289	740
12	659	0	782
185	523	0	710
0	768	0	732
29	0	383	691
0	780	0	782
2	357	1004	0
82	60	408	689
108	94	0	714
98	754	29	744
105	0	205	714
137	608	34	700
252	29	265	734
81	21	167	711
100	822	0	746
15	603	244	742
133	0	84	719
0	783	0	747
41	855	0	745
0	880	6	766
271	90	314	669
154	0	99	729
255	138	129	789
0	750	62	785
128	0	65	716
22	697	211	735
1	636	200	735
0	796	0	735
239	646	220	784
148	801	0	758
0	761	496	705
0	93	251	702
111	815	0	787
0	794	215	708
241	737	0	808
200	0	740	823
0	736	0	731
236	207	0	255
66	787	61	760
0	661	22	743
133	604	11	765
13	858	0	744
0	712	0	708
128	672	13	747
177	0	246	755
73	688	0	692
119	173	121	684
205	496	91	702
0	787	9	744
188	232	0	751
63	673	0	722
132	740	61	698
0	791	0	752
73	425	213	693
227	5	360	775
182	693	230	748
0	810	6	695
47	54	264	702
0	746	0	733
283	161	0	725
42	833	229	790
230	226	299	685
0	533	0	753
217	83	190	716
95	36	534	255
0	720	0	737
14	174	152	748
260	105	306	792
157	59	123	743
42	78	15	710
0	806	0	774
184	787	0	757
0	643	0	712
120	0	48	712
0	742	0	703
149	708	0	703
170	514	0	709
105	823	8	719
156	129	523	651
0	776	0	781
242	0	12	715
36	507	0	691
0	770	276	777
129	647	0	783
225	660	382	739
76	807	8	739
67	207	205	719
110	751	0	768
257	719	82	780
139	555	0	672
245	59	0	774
4	797	78	780
226	0	616	715
49	671	0	692
337	0	573	727
0	747	0	673
225	686	0	768
0	786	0	703
0	777	0	772
96	734	285	747
196	479	476	746
0	731	0	746
114	730	0	743
278	690	229	784
194	147	0	679
247	752	113	733
278	0	563	707
128	694	86	757
229	467	115	777
0	692	0	757
258	677	106	797
130	675	0	736
0	729	0	721
21	748	639	704
130	124	172	700
239	110	306	680
263	619	653	714
94	218	161	689
70	770	0	721
0	723	373	744
149	76	178	705
67	696	0	760
0	769	0	735
64	788	0	725
93	625	238	739
28	883	0	820
308	694	20	777
241	703	0	733
167	623	0	763
100	624	0	783
119	841	62	738
103	0	317	300
29	648	70	750
36	816	0	759
258	592	603	732
0	818	102	706
162	26	117	689
194	178	210	624
0	798	0	781
163	592	447	722
195	737	576	806
87	366	0	684
0	821	0	721
0	673	0	715
158	720	35	720
68	756	4	746
100	746	0	754
149	593	253	757
33	698	0	732
52	648	407	678
28	147	0	718
0	740	0	760
322	0	399	866
577	1008	848	649
22	737	0	766
279	197	291	801
219	55	240	781
83	721	0	745
261	658	0	752
173	20	205	737
134	702	0	747
6	62	799	364
89	751	0	744
43	697	0	733
21	606	0	756
256	0	77	753
2	736	0	744
189	794	0	772
0	719	0	724
214	0	301	701
0	585	0	758
250	0	229	720
161	664	0	741
203	256	0	678
199	0	47	727
32	768	0	761
21	813	0	770
0	726	0	768
174	651	19	740
393	210	632	681
234	0	215	689
0	758	19	710
142	607	0	729
246	94	368	391
40	138	0	702
0	604	7	740
202	140	256	754
231	193	0	730
22	974	474	825
145	0	330	723
218	235	214	688
191	210	0	706
81	854	0	722
0	679	0	784
25	688	0	734
179	805	20	772
226	0	0	698
65	625	9	775
337	0	602	742
0	809	0	749
138	467	202	649
256	759	219	799
232	565	0	735
212	686	0	762
25	702	32	716
193	0	260	707
165	86	46	772
11	841	0	754
0	696	247	772
191	0	536	664
86	655	0	710
62	699	333	739
184	780	0	737
192	359	0	681
116	0	334	738
229	0	499	730
0	753	92	742
230	632	84	735
105	23	161	720
220	218	141	679
0	602	175	733
177	607	83	729
153	634	14	733
0	764	0	732
0	888	0	754
76	782	0	765
258	661	0	725
33	714	38	750
0	841	0	766
632	1004	885	756
0	819	0	744
70	823	0	760
235	6	15	755
228	735	0	762
147	0	522	800
81	865	39	767
163	43	50	722
0	738	0	736
46	568	651	706
184	660	468	728
81	9	382	739
61	877	307	737
162	627	0	749
222	108	288	703
0	867	0	757
167	731	0	724
92	632	0	753
29	837	390	762
42	780	133	724
159	747	0	754
42	800	0	729
140	603	0	743
106	610	0	761
227	148	294	156
283	133	376	721
131	691	0	746
0	832	51	746
10	164	0	742
214	629	362	738
42	0	605	712
92	0	75	684
74	663	0	753
0	691	129	728
0	689	0	710
186	723	361	738
0	782	0	761
0	683	225	752
11	653	16	726
80	0	24	814
116	647	52	786
114	0	200	693
165	0	369	768
163	580	0	709
1	692	8	753
113	691	0	715
113	736	432	771
92	866	0	795
98	732	86	748
0	802	0	730
70	250	207	281
28	627	0	755
250	16	90	724
191	0	151	725
0	789	84	757
19	703	66	758
0	974	0	830
0	728	0	755
45	821	0	820
153	0	140	741
0	861	32	789
204	0	251	383
224	0	450	757
222	145	0	702
222	712	299	730
260	21	115	722
0	850	0	715
12	710	696	698
146	45	0	693
250	678	215	813
78	686	51	735
147	0	157	806
156	847	0	758
180	616	0	742
253	799	0	767
183	647	0	728
0	758	2	751
167	36	0	782
771	995	996	843
0	617	31	724
172	652	0	719
0	89	66	732
205	10	392	715
0	797	235	696
269	664	0	780
0	841	0	768
87	633	0	757
214	202	13	757
0	870	0	767
220	64	109	715
223	686	60	745
139	0	464	743
230	15	331	706
64	569	0	756
178	102	308	250
70	684	0	725
90	712	133	772
0	802	24	757
134	0	84	715
193	717	0	739
0	787	0	771
52	244	82	639
216	0	263	740
0	777	0	739
118	759	0	766
0	809	0	721
184	284	349	262
0	810	78	774
260	337	50	696
289	70	168	798
153	200	126	694
187	804	58	771
232	98	0	715
5	975	0	823
5	0	413	734
0	850	67	749
53	655	70	801
0	0	139	677
120	623	727	762
163	758	0	752
158	772	69	725
0	721	0	765
253	0	437	723
131	707	0	746
249	215	0	729
0	726	161	741
0	686	0	720
113	198	18	758
201	624	0	741
181	708	0	691
184	792	0	742
0	799	0	742
133	789	94	712
0	765	89	732
0	780	181	747
201	744	198	809
124	826	0	778
185	0	6	659
0	784	0	713
0	580	68	735
158	796	33	722
81	826	0	747
281	223	123	384
0	841	0	710
123	671	62	726
0	669	18	765
218	780	0	784
72	682	123	709
202	290	13	730
207	768	0	739
32	265	0	758
233	626	0	759
252	620	41	702
210	839	241	764
73	170	25	710
71	204	0	743
0	775	0	724
166	176	38	703
196	32	0	695
149	766	0	711
154	770	320	759
0	902	259	779
268	0	457	309
24	0	131	707
209	691	230	742
0	855	0	759
251	0	0	765
64	0	76	776
173	800	22	702
186	202	0	679
218	748	34	741
152	0	340	693
153	646	149	749
93	798	0	726
206	0	291	322
55	654	368	738
111	667	0	743
0	755	0	744
157	812	0	754
171	161	0	717
0	713	297	726
89	847	0	824
39	592	256	777
134	0	30	725
36	198	0	726
194	616	324	733
192	808	0	709
227	212	0	689
213	95	325	732
171	747	0	769
203	130	0	742
