FL1-H	FL2-H	FL3-H	FL4-H
188	0	29	758
196	529	64	802
266	25	191	700
143	0	677	719
193	881	19	682
70	133	125	760
214	200	11	744
100	65	169	752
34	0	49	771
180	0	0	771
122	0	0	744
58	35	10	761
160	0	23	760
196	0	123	723
230	227	0	706
48	175	0	677
245	0	206	817
60	0	301	743
177	166	44	757
233	89	186	757
140	0	78	780
222	0	335	793
176	237	0	762
209	72	19	738
36	0	644	722
184	0	44	769
143	0	390	688
258	231	0	775
23	191	164	727
158	148	109	741
354	0	404	835
193	56	24	740
99	58	81	768
241	77	0	809
235	0	67	726
123	51	0	786
273	164	0	716
192	0	176	772
124	86	0	757
262	84	0	723
231	0	91	214
0	94	0	768
0	14	258	647
196	289	60	712
252	0	0	791
129	0	0	726
216	206	24	775
60	72	7	772
201	18	345	292
160	0	0	819
203	0	192	784
0	216	0	770
265	0	413	402
136	0	0	779
228	214	0	775
231	163	0	724
17	211	0	753
0	227	3	733
178	0	193	700
0	60	92	820
67	0	131	744
148	0	491	738
170	0	0	754
0	0	0	771
140	0	112	759
220	10	180	726
229	17	0	789
192	106	0	764
198	167	101	735
112	42	35	764
272	0	100	856
182	162	67	697
0	230	0	705
193	10	100	721
325	0	488	413
47	57	0	751
291	0	0	779
125	1008	0	717
165	0	176	766
83	0	0	773
197	20	139	750
120	104	0	748
25	3	151	780
177	19	79	740
261	88	369	745
147	0	277	747
45	94	98	767
121	864	54	745
201	48	276	716
72	114	0	737
0	1010	0	741
0	13	86	744
67	8	97	739
167	0	369	743
154	320	0	735
107	56	163	761
0	115	0	745
255	0	212	756
204	275	122	751
0	889	0	821
203	0	52	699
39	0	157	740
108	0	231	737
248	0	513	812
82	184	0	755
0	220	60	771
233	240	41	815
0	0	119	756
29	257	74	749
132	0	26	771
0	21	24	755
108	0	0	779
124	93	185	746
109	0	76	754
192	166	0	780
155	0	176	706
12	115	217	753
262	0	518	759
149	161	0	738
203	0	141	694
142	84	77	706
130	90	115	748
185	370	0	760
133	129	129	665
188	94	119	757
243	113	299	359
113	0	156	584
177	8	75	722
236	0	406	778
114	134	0	706
199	63	189	721
0	0	204	731
43	0	176	759
15	42	0	752
0	888	169	741
74	117	19	723
109	90	0	713
231	773	198	629
125	57	0	737
0	923	0	763
0	107	0	775
107	418	0	679
115	167	0	750
143	204	0	768
123	991	0	760
237	155	148	733
12	22	144	690
137	208	39	775
174	744	85	614
200	0	392	715
298	763	899	0
96	0	60	706
217	90	283	720
154	0	212	747
205	0	188	798
205	0	0	749
176	110	12	735
139	65	0	796
58	182	0	771
224	0	0	751
4	895	0	790
146	275	0	661
232	198	0	775
77	119	0	760
226	75	50	743
229	0	697	670
142	88	150	697
0	0	234	739
190	3	0	697
134	0	154	783
211	0	728	800
219	0	575	180
177	58	260	758
227	831	0	707
174	49	463	749
12	32	128	772
110	298	276	721
98	249	51	756
313	804	859	323
244	0	307	743
106	113	0	772
189	146	0	798
234	173	0	776
0	915	0	733
38	146	0	769
192	60	113	724
99	0	103	763
55	261	0	706
194	0	175	758
156	13	271	711
178	250	96	772
167	209	0	732
184	0	95	786
77	185	42	776
137	184	126	802
235	290	47	724
159	22	0	772
189	258	0	751
194	86	39	733
47	0	454	755
181	52	141	424
212	0	129	745
159	143	0	698
98	0	185	696
275	0	121	760
298	150	404	414
215	181	96	697
0	963	0	888
173	209	0	700
219	311	150	702
92	0	69	764
0	0	56	758
190	53	22	739
127	840	334	794
154	0	474	725
0	0	0	749
107	823	336	773
171	0	329	767
1	223	148	724
109	0	126	736
197	129	11	786
285	127	123	721
68	145	0	762
57	96	0	756
50	82	159	753
84	0	0	769
209	0	66	751
188	77	74	771
230	0	56	718
191	83	0	750
183	0	163	754
64	916	480	736
226	0	215	757
0	745	5	769
267	158	27	712
49	0	34	752
176	0	263	746
105	76	0	782
215	16	79	800
145	8	470	757
252	193	290	746
103	1	45	788
176	156	169	756
178	0	254	808
47	287	0	535
33	0	95	723
85	257	21	738
231	59	76	832
265	54	0	716
128	298	50	762
224	0	239	712
0	883	0	816
136	118	100	757
247	76	24	736
105	0	608	760
0	0	33	675
11	227	35	783
74	24	7	764
176	51	86	752
75	0	244	681
150	0	159	778
189	0	0	778
124	40	171	747
175	0	10	713
128	289	0	712
286	551	461	614
193	0	375	695
103	132	0	744
147	0	150	781
126	210	13	727
123	0	0	756
172	0	311	372
52	0	252	728
291	196	155	824
194	0	550	684
173	296	0	710
172	0	312	773
210	200	58	803
215	70	41	751
135	0	15	759
158	163	0	791
196	0	229	752
242	0	464	747
247	0	146	754
196	0	620	810
9	0	76	690
58	295	0	772
194	826	841	435
254	0	0	774
176	132	8	762
0	0	365	317
184	0	101	344
0	322	0	746
75	26	61	753
195	73	118	398
105	0	185	753
166	0	53	731
153	950	0	860
0	1008	0	740
148	225	148	726
143	0	215	787
135	21	80	740
143	0	88	755
147	137	111	758
214	0	164	756
217	228	197	330
215	173	0	744
26	916	14	784
133	205	0	730
227	0	339	728
115	212	15	772
249	149	120	759
147	43	71	771
104	86	0	711
0	27	2	755
153	0	41	744
173	0	4	729
123	261	0	759
150	208	162	782
221	131	182	754
139	952	135	854
227	77	7	741
55	0	658	751
124	56	278	715
180	0	0	662
100	0	189	797
170	103	60	670
187	68	6	640
210	170	75	656
76	173	310	360
178	198	57	623
166	0	329	797
173	7	0	798
102	853	0	670
110	94	0	739
144	163	0	726
232	0	0	735
164	0	0	776
10	999	184	732
147	7	83	762
266	793	0	679
172	0	186	749
160	298	262	718
100	0	277	758
25	1014	0	768
21	0	149	757
41	198	133	757
162	0	56	787
284	105	0	747
265	0	284	721
112	14	0	761
221	0	0	791
174	52	27	764
201	0	0	645
183	47	0	767
238	68	277	741
129	849	701	653
124	0	451	765
219	53	0	777
182	103	147	844
176	181	0	691
213	0	636	759
144	228	189	682
132	183	192	723
70	157	0	758
127	44	0	754
269	0	630	767
0	0	67	722
29	0	12	764
287	155	0	790
165	34	142	767
50	11	0	766
112	104	172	721
129	151	4	798
141	0	341	752
0	853	0	806
30	0	70	765
0	773	41	608
0	987	0	777
55	0	264	717
243	0	0	770
198	264	83	737
77	0	101	783
229	109	0	731
203	12	150	773
190	414	204	412
345	803	128	728
72	227	122	754
136	0	731	765
22	100	26	733
32	0	350	720
26	284	17	749
189	161	0	705
156	59	60	765
126	0	462	694
200	0	0	753
242	22	127	765
4	0	203	782
203	80	250	700
99	135	315	324
220	0	96	769
4	88	131	721
268	75	647	197
231	275	1	734
180	0	327	653
138	0	312	759
267	250	0	828
130	255	6	798
0	117	18	763
0	932	0	740
158	227	0	704
196	0	191	727
65	13	53	767
222	147	235	770
9	0	100	767
206	0	474	734
167	1023	406	728
169	0	262	784
170	0	320	757
20	179	0	751
49	3	34	747
118	26	8	756
147	183	0	769
204	267	0	772
164	16	56	732
67	0	31	755
0	28	75	729
174	0	36	748
205	0	421	377
9	0	80	742
187	290	0	761
96	16	0	745
229	14	504	752
175	187	0	715
175	234	0	752
0	902	16	831
141	0	511	765
153	183	0	762
152	33	265	826
213	268	0	766
230	0	18	724
134	0	125	770
108	145	55	750
88	52	244	697
269	23	376	604
104	9	7	771
153	0	82	756
46	239	63	720
160	18	143	819
204	0	619	760
173	0	116	757
135	0	87	795
137	0	773	582
86	930	142	753
189	0	0	791
139	0	182	760
45	0	0	759
0	281	113	784
171	0	415	757
149	213	0	714
101	11	354	289
28	0	0	716
90	0	342	735
100	0	64	766
151	860	36	685
215	137	316	403
100	67	89	698
79	0	148	785
113	0	164	765
72	0	71	752
199	283	78	747
31	7	221	273
186	220	0	725
197	201	222	782
157	136	0	764
168	422	581	716
17	252	25	780
39	155	119	740
55	228	0	739
230	208	159	721
70	91	0	774
118	70	43	744
225	88	93	748
69	157	0	749
257	463	10	811
157	1	74	785
164	0	107	756
143	290	156	751
0	127	0	756
183	0	251	729
199	0	239	702
129	0	191	744
465	0	282	738
201	20	169	278
39	174	63	716
107	243	0	764
40	0	101	765
113	56	43	752
53	129	0	731
145	259	0	780
0	0	171	776
4	200	0	760
320	393	223	665
138	77	137	721
151	322	0	782
266	0	0	765
0	151	0	755
147	221	290	712
52	255	109	744
128	0	164	764
252	18	154	728
187	241	169	739
228	167	0	744
10	0	392	757
129	25	12	760
0	97	0	752
0	178	0	746
216	0	290	768
110	0	0	757
154	166	0	747
85	370	408	728
78	0	0	767
174	93	121	751
246	0	167	792
0	752	70	803
163	0	271	707
278	0	380	731
0	1011	0	692
121	240	28	770
130	0	716	669
183	0	463	783
242	0	531	700
266	309	265	743
299	176	115	749
98	192	0	801
106	4	315	683
227	0	188	690
231	119	120	808
178	0	170	745
219	0	0	759
127	80	53	756
113	0	218	722
123	36	0	763
186	218	96	777
93	0	142	755
56	0	173	723
0	944	274	706
152	0	168	712
140	0	86	768
245	578	374	820
22	204	117	742
251	0	0	747
52	224	73	764
47	205	0	741
159	196	0	756
91	1022	248	757
191	109	94	759
107	98	142	764
158	217	0	786
193	0	97	685
18	0	18	750
108	0	237	745
0	188	82	745
258	0	274	819
87	6	178	750
0	801	0	684
144	26	183	310
237	0	106	723
108	0	16	788
77	261	13	754
91	606	47	791
163	0	0	781
80	75	40	678
156	113	87	767
185	175	0	759
177	0	0	765
222	374	74	728
229	0	202	795
85	119	0	716
189	854	41	709
188	67	205	719
65	343	0	733
103	29	0	721
205	0	48	665
125	0	0	781
72	0	84	754
144	0	394	753
154	0	196	706
210	0	295	778
15	155	101	760
148	156	43	783
62	49	183	750
42	0	0	768
211	0	266	778
162	93	28	779
248	59	49	724
128	365	125	738
225	0	19	729
271	285	355	639
329	0	496	381
213	0	11	782
242	191	245	759
66	0	217	772
257	6	96	788
129	0	19	734
219	0	31	759
222	0	136	755
242	23	95	743
259	199	280	298
5	0	12	773
230	48	0	746
40	0	0	746
160	0	166	761
87	102	0	752
145	0	196	744
175	62	0	775
0	1004	0	743
103	0	38	760
200	127	0	748
168	208	72	714
144	0	209	723
0	983	0	753
189	0	294	704
139	0	0	757
117	14	0	760
195	65	0	756
141	0	181	834
257	0	3	713
8	0	149	727
158	0	240	731
236	0	32	752
228	143	333	327
78	850	0	808
47	335	0	722
30	36	42	768
171	0	0	781
162	172	97	755
217	0	211	649
157	0	32	748
234	804	0	687
222	0	333	734
110	6	0	758
187	4	354	748
240	103	132	789
185	90	47	759
88	0	188	740
102	0	101	753
130	49	181	734
0	196	69	752
0	129	56	738
0	0	347	768
229	354	0	678
201	0	0	786
191	0	11	807
0	921	0	734
0	41	133	738
124	11	105	751
99	0	51	747
160	0	185	713
204	0	653	726
128	0	527	779
215	38	239	416
108	0	268	749
29	280	11	747
34	122	0	704
229	128	18	767
167	0	307	746
73	0	0	769
194	0	522	746
200	0	135	716
67	879	274	688
170	195	89	722
116	263	74	738
20	0	29	767
0	976	0	808
72	149	173	779
0	920	0	757
187	22	10	789
211	0	212	709
85	43	143	722
216	0	53	806
175	24	248	763
174	0	23	798
96	132	0	771
213	0	34	733
247	381	0	721
212	0	123	788
0	1015	3	741
0	0	123	713
58	259	0	758
31	857	0	671
209	76	0	745
0	990	0	719
152	1019	0	759
228	0	46	747
139	118	0	666
276	77	75	780
183	0	255	696
196	129	267	765
190	234	0	741
125	181	29	759
159	127	47	630
229	107	236	721
111	0	92	729
228	119	264	773
215	33	186	746
219	0	0	710
222	0	110	675
0	126	0	734
250	86	45	797
211	213	611	783
32	121	267	719
178	94	0	769
105	0	26	753
116	186	0	773
248	107	102	765
0	87	58	788
218	245	82	721
212	45	122	712
0	373	0	769
190	1023	471	753
227	843	0	769
135	21	0	776
140	242	12	741
153	0	161	751
97	0	298	769
257	546	0	700
0	881	0	651
143	200	0	757
58	0	145	768
179	0	66	768
232	151	0	706
139	232	0	651
0	81	295	683
120	229	0	728
162	22	0	765
0	630	400	738
84	58	32	767
144	0	13	774
117	160	0	741
210	0	207	753
70	1008	0	752
117	0	19	734
0	134	0	778
237	0	0	738
0	1010	0	779
201	5	70	757
85	123	280	695
188	0	72	732
269	147	26	746
283	435	297	627
224	126	0	725
258	187	36	778
204	44	0	759
141	114	0	783
0	907	0	739
153	91	137	771
95	0	176	710
98	243	76	701
0	192	143	710
123	201	0	720
180	188	0	736
138	0	0	740
225	66	65	727
103	0	177	799
190	0	41	746
248	0	105	805
96	191	0	761
203	0	71	672
215	589	0	697
147	144	0	789
207	0	31	789
81	0	247	776
205	0	1	765
244	155	122	791
0	896	0	809
144	22	0	734
212	13	0	739
0	29	0	747
172	0	688	752
140	255	0	776
77	10	0	782
267	0	37	797
76	230	0	769
164	65	15	774
62	32	81	764
70	56	23	779
0	125	149	744
23	0	486	738
80	800	1	808
0	251	0	771
163	0	152	753
229	0	803	87
0	852	21	797
145	170	0	714
279	271	0	793
209	639	585	610
0	121	154	739
153	171	33	727
188	892	0	697
243	0	0	777
98	162	12	755
269	0	735	0
101	7	50	731
93	0	0	761
95	123	0	735
166	127	140	760
208	218	0	739
0	0	122	768
0	132	78	618
77	54	52	725
248	0	430	752
59	173	53	756
218	0	204	705
168	340	34	713
175	190	0	729
189	224	0	745
70	0	2	743
136	208	0	746
203	316	0	704
214	205	59	740
164	0	118	701
143	91	204	775
3	206	0	771
149	0	64	764
108	0	74	779
0	0	90	721
143	176	163	745
4	641	0	790
239	11	204	685
6	40	0	790
165	0	295	775
162	414	97	753
236	172	143	698
123	0	173	751
147	249	0	756
209	121	0	779
121	0	70	736
191	0	196	770
152	40	0	772
130	127	0	770
161	142	0	768
175	0	307	767
185	193	0	738
96	27	0	779
175	219	227	730
174	292	181	724
241	535	0	833
0	92	35	735
3	0	11	773
0	32	15	765
92	229	155	736
213	33	73	747
52	0	0	746
26	230	0	770
110	156	0	773
118	0	236	770
110	211	0	718
139	332	0	777
0	205	153	754
71	0	0	730
52	72	227	733
184	105	87	772
193	85	176	730
130	228	0	780
166	4	0	769
58	0	0	772
0	111	0	717
185	234	55	694
69	116	257	733
104	0	176	756
112	2	16	784
185	330	34	764
38	199	20	770
186	0	221	769
178	157	271	766
0	167	0	731
193	219	135	792
197	5	58	703
157	0	83	755
26	119	201	761
21	0	171	744
244	233	0	709
161	0	61	779
11	150	0	787
72	0	148	786
148	132	0	737
180	296	9	762
0	354	234	716
66	201	0	754
200	169	278	782
164	222	26	710
198	134	220	745
257	67	213	700
179	192	0	719
126	0	133	770
228	0	373	313
70	169	1	773
136	172	0	770
0	128	121	755
3	890	45	689
9	275	193	732
0	907	0	816
0	1020	323	772
40	178	0	738
218	905	0	723
190	200	233	751
0	84	0	751
188	649	0	809
1	52	0	736
9	103	88	760
70	145	52	789
71	1016	0	757
0	913	0	737
203	0	146	774
161	45	0	748
0	0	343	741
206	0	565	727
122	0	290	711
0	99	207	689
174	0	0	786
31	38	130	751
61	293	0	787
0	898	0	702
31	0	157	784
139	171	173	792
243	182	0	767
6	0	18	763
17	963	0	716
224	44	0	710
176	0	362	760
202	0	361	288
241	184	55	761
184	28	81	755
165	0	0	768
149	0	0	762
125	168	50	748
214	56	160	728
156	0	8	780
124	312	0	775
181	75	0	739
101	0	3	716
144	220	5	722
18	0	78	737
168	116	186	672
161	115	0	778
254	0	195	730
0	0	66	765
185	332	0	782
172	0	0	712
41	3	0	752
215	0	107	707
78	37	0	791
171	299	0	735
96	258	0	745
150	0	288	765
64	0	268	751
177	0	69	795
186	375	303	703
57	122	79	754
147	6	126	710
99	0	300	405
278	409	0	762
241	0	73	768
180	270	110	781
200	113	0	712
244	108	0	772
0	843	0	826
128	295	7	788
199	0	0	780
160	0	231	821
41	134	190	757
175	152	116	747
0	59	34	763
258	646	0	624
34	171	0	792
159	6	154	211
157	0	44	689
12	0	189	779
229	129	270	645
215	111	0	759
0	0	144	305
126	3	4	751
108	15	44	784
50	135	53	730
109	0	0	725
0	877	0	726
159	136	217	728
223	0	68	741
0	120	71	701
9	976	0	733
182	117	0	765
82	915	317	632
93	0	71	754
135	107	119	764
135	126	0	757
171	157	16	742
138	185	32	733
214	0	0	756
130	358	51	744
167	29	25	775
0	1006	0	734
105	38	0	756
133	0	338	372
0	176	164	756
141	158	0	757
0	180	9	716
244	225	0	801
26	209	0	761
0	0	0	784
170	252	1	767
186	0	226	802
191	0	209	766
129	0	192	763
150	58	0	745
72	16	0	768
98	365	62	762
136	53	0	773
37	32	195	719
82	0	148	690
63	131	129	766
113	117	0	744
194	299	83	722
164	149	74	724
180	0	126	745
0	0	613	732
119	909	341	741
157	0	152	756
17	0	218	753
149	18	191	677
82	118	220	730
31	125	0	678
110	408	293	714
51	254	0	763
220	0	230	730
50	0	55	760
29	200	0	779
248	424	33	721
145	263	0	791
0	15	167	705
137	225	0	762
196	259	49	712
176	0	234	748
180	0	47	764
265	134	214	781
83	0	192	785
169	243	60	786
283	82	0	810
153	132	0	767
118	0	251	775
192	0	101	701
105	126	0	712
115	72	0	784
139	0	31	777
127	180	0	680
94	214	22	775
47	0	56	743
0	130	0	748
60	85	235	608
16	134	0	743
104	17	137	769
69	156	42	760
255	0	467	331
274	192	78	734
159	0	0	759
111	0	120	739
139	225	0	753
103	172	0	765
46	123	31	739
237	257	109	735
128	95	286	713
160	193	225	758
304	1023	648	778
0	0	44	744
166	0	218	728
25	0	442	744
196	0	270	717
135	0	96	763
55	277	0	732
3	61	0	699
162	220	237	723
205	0	0	742
21	226	0	747
196	126	0	795
249	172	0	755
168	180	19	715
124	110	95	728
207	270	0	689
265	0	893	660
145	0	0	790
168	112	0	711
173	69	32	754
181	176	0	740
65	97	0	760
222	12	129	802
45	109	0	752
22	372	243	731
42	181	7	747
0	0	312	746
98	311	0	746
219	223	358	263
56	36	519	781
0	0	0	762
0	907	0	800
153	0	38	697
99	107	149	693
199	255	0	780
67	86	454	329
207	166	0	770
168	55	207	757
238	185	111	776
34	0	121	759
50	7	54	717
153	0	129	764
67	0	119	766
37	0	241	720
201	93	60	758
207	691	0	796
153	0	302	743
0	130	0	759
186	0	206	793
101	51	617	764
79	67	0	746
182	168	23	751
52	887	0	702
176	455	0	799
81	209	204	707
164	0	83	749
154	270	0	762
76	105	0	759
153	107	0	742
108	125	112	751
87	228	0	712
192	0	2	737
0	108	47	770
0	901	7	723
138	31	0	740
4	24	155	749
135	19	98	731
94	205	217	714
151	130	255	715
56	110	97	767
203	0	18	762
143	318	427	794
149	166	185	701
170	267	0	778
221	0	93	630
291	25	183	776
65	0	193	762
175	0	206	743
140	127	182	746
212	0	280	773
47	211	0	688
218	73	10	789
161	77	8	763
0	174	0	725
61	162	110	733
82	208	22	750
115	231	0	757
152	206	0	713
149	0	616	757
198	294	0	752
141	10	0	748
118	0	138	675
133	0	112	790
0	208	0	702
0	192	0	761
243	0	236	741
238	0	594	726
68	12	241	769
0	904	0	812
286	188	141	763
210	35	0	815
146	333	0	771
209	180	0	741
209	136	0	773
114	117	0	759
103	0	699	695
119	0	172	750
170	12	17	764
115	0	0	718
111	14	0	725
130	174	184	299
215	89	0	822
180	0	0	760
203	239	116	777
275	0	72	730
95	112	84	737
141	16	0	746
233	0	48	692
133	0	246	732
213	0	201	819
232	6	91	776
67	0	215	768
233	240	0	736
105	112	0	745
0	0	0	770
211	0	216	724
36	34	91	709
18	85	22	755
185	126	18	760
184	472	111	774
137	11	119	719
9	67	31	720
0	881	0	712
212	100	623	740
81	0	18	709
188	0	252	694
188	0	171	809
13	864	0	778
0	882	0	714
168	0	0	813
225	0	54	770
95	0	26	752
255	0	99	751
183	0	488	796
202	0	123	751
117	40	10	740
0	983	0	660
168	0	225	743
14	0	581	742
200	0	31	788
116	0	0	770
256	0	358	367
98	768	316	631
25	0	159	754
71	53	89	760
127	0	102	736
175	0	112	806
62	30	48	724
38	737	51	670
182	0	0	784
189	58	196	762
0	0	165	753
118	143	37	764
284	127	0	807
125	0	118	737
228	0	93	637
106	0	369	727
96	99	229	783
167	215	0	780
125	0	236	733
192	0	26	763
115	0	379	784
192	155	0	735
13	485	86	736
138	0	81	699
164	101	196	723
6	80	0	797
0	216	0	736
7	406	0	727
19	10	0	721
119	0	542	736
195	145	197	644
2	282	80	764
172	69	695	770
129	102	29	757
100	1010	0	727
223	19	186	754
126	214	41	679
256	7	309	353
150	109	0	690
5	941	0	877
194	2	66	764
0	239	0	764
96	306	0	755
0	85	137	798
110	0	363	783
92	85	49	754
164	0	742	705
211	0	0	673
199	11	618	767
220	0	92	789
189	274	257	773
151	42	0	705
47	160	184	743
104	0	40	778
145	187	0	752
180	218	0	773
113	0	0	788
0	305	0	722
0	0	96	767
0	0	321	769
127	11	0	742
121	236	0	689
83	0	130	766
221	0	110	722
164	0	190	755
217	96	24	706
197	0	228	696
156	297	0	745
182	37	0	795
157	164	0	759
196	146	30	743
177	0	763	0
225	0	1	766
193	0	326	720
192	133	44	723
148	149	0	766
166	188	111	737
269	213	101	815
258	7	115	730
223	260	109	740
186	24	25	741
189	152	0	751
270	237	189	806
200	181	0	775
117	145	105	772
168	264	432	735
94	0	125	699
226	0	161	709
140	212	165	767
200	134	348	722
170	188	0	763
148	859	0	701
164	0	408	697
108	0	23	727
0	863	0	711
0	144	41	762
150	0	19	787
129	173	0	781
164	57	23	698
191	70	120	737
107	214	11	726
267	0	0	791
193	137	56	738
55	190	99	735
58	375	200	764
211	0	53	761
235	0	89	732
112	29	0	702
223	0	29	773
0	54	221	740
17	36	0	769
146	151	29	707
239	138	31	754
0	157	219	698
21	272	0	710
146	0	37	787
116	0	194	775
196	73	96	761
207	180	0	711
92	33	213	720
212	208	193	685
0	114	0	769
173	0	0	742
167	16	178	742
24	222	0	725
152	82	264	701
281	0	67	741
134	0	107	764
40	267	170	744
105	0	686	725
122	0	176	755
164	50	0	765
175	0	125	751
260	217	0	717
133	42	74	685
195	0	187	757
0	903	0	804
237	0	424	715
109	18	201	782
271	0	300	812
478	1018	684	717
268	226	255	703
43	250	164	779
114	0	226	671
108	120	6	781
216	244	217	727
210	0	202	696
89	100	0	772
225	16	150	756
262	254	316	726
168	0	210	739
187	58	0	770
186	0	601	772
91	0	0	763
0	125	2	710
48	160	263	746
124	138	0	737
188	0	80	772
81	53	3	767
261	461	31	700
139	208	0	743
0	0	213	717
187	0	259	753
0	199	0	735
0	995	817	701
0	293	0	692
215	69	119	764
120	105	142	773
166	42	119	711
168	5	28	758
129	224	0	741
147	0	187	693
174	0	131	766
10	28	137	731
126	0	0	791
61	101	0	760
62	312	2	749
209	210	0	714
154	0	187	738
98	807	0	688
187	21	462	757
148	23	8	721
0	25	0	756
172	199	0	751
207	120	428	779
96	92	353	390
294	556	0	804
117	0	0	773
104	59	29	726
234	0	127	710
272	17	0	767
169	0	0	697
67	885	0	772
234	139	132	797
187	212	8	839
184	55	0	779
153	235	110	741
78	239	192	804
155	289	0	746
100	0	104	751
245	0	617	821
180	46	0	779
537	266	263	748
22	175	268	753
25	154	44	764
204	789	0	686
127	124	0	783
164	0	196	722
15	243	62	796
28	867	0	799
0	126	4	765
18	136	0	789
129	212	0	778
223	0	0	784
0	204	0	756
116	19	0	752
59	1022	190	764
148	212	100	760
257	0	24	805
151	205	50	775
164	0	399	724
154	48	102	725
172	369	48	781
187	0	173	717
111	88	0	692
0	119	86	736
165	221	25	706
141	20	58	781
105	0	119	755
159	212	0	741
152	0	506	782
0	901	0	720
90	64	0	746
59	0	145	776
0	72	148	774
0	885	30	678
26	0	297	725
159	132	30	731
249	0	47	729
147	894	41	732
200	31	184	744
172	186	23	735
125	0	172	712
203	187	0	781
113	222	0	725
222	36	35	739
76	122	0	746
25	142	0	767
185	0	166	747
195	149	120	722
0	143	0	757
223	52	78	769
167	73	0	698
219	0	37	737
0	47	0	740
113	0	131	763
166	255	54	755
149	0	119	756
216	0	164	755
231	0	132	726
88	67	248	771
127	121	106	730
156	198	0	736
210	0	403	762
121	179	35	784
0	45	160	746
238	0	164	691
201	0	334	768
0	0	168	785
168	286	17	763
148	15	0	735
84	72	0	774
171	754	25	628
57	724	0	784
95	313	109	746
208	0	25	744
106	3	0	765
0	221	0	751
159	0	0	771
106	215	0	699
140	208	0	764
188	60	0	751
153	877	0	692
249	387	177	733
231	69	110	618
124	47	0	771
64	606	427	767
184	0	9	781
76	158	0	754
120	303	86	775
208	0	63	759
40	87	4	736
178	143	0	737
0	13	51	712
0	239	1	741
0	0	85	743
0	133	0	772
162	19	0	765
143	0	397	773
140	228	0	765
99	144	0	756
58	95	0	764
130	876	0	730
145	230	71	740
189	255	0	770
179	45	106	755
95	0	45	764
151	11	130	726
276	10	187	690
120	62	102	666
198	0	217	774
188	0	629	760
249	0	109	842
241	0	39	811
192	0	250	759
193	0	33	771
33	20	100	751
87	0	369	663
155	153	0	770
117	27	0	784
98	30	94	785
91	0	488	674
237	0	301	322
187	25	21	778
221	0	134	730
165	75	1	794
