FL1-H	FL2-H	FL3-H	FL4-H
229	138	44	122
167	0	249	716
125	151	255	70
206	150	50	741
116	173	0	108
0	15	70	670
149	0	0	767
174	0	243	34
151	0	266	260
180	18	12	697
152	0	234	639
167	73	1	727
67	120	12	686
261	99	0	265
128	0	264	742
180	0	0	709
81	0	209	710
96	97	36	0
40	0	0	734
182	0	459	740
185	0	0	720
56	0	84	775
0	50	10	713
8	84	50	790
227	110	0	713
119	0	13	747
0	83	132	735
0	0	232	689
66	43	0	773
141	34	37	625
123	0	256	744
242	0	32	682
51	106	0	745
155	0	156	721
118	0	195	705
171	31	254	688
44	0	0	730
125	0	387	713
150	74	0	745
87	77	193	276
38	74	272	63
10	0	0	723
0	79	0	677
118	0	220	715
106	0	264	705
100	0	291	24
148	37	177	774
192	0	2	748
184	69	0	734
194	152	0	754
144	45	0	752
144	113	0	701
108	35	315	166
122	0	194	702
0	47	7	732
170	0	94	740
130	16	0	743
42	197	0	775
161	64	266	241
161	0	35	768
138	95	195	182
74	138	199	668
113	0	208	679
113	7	0	695
147	0	77	746
122	151	0	744
160	18	85	705
103	164	0	128
0	43	171	134
0	176	0	756
193	0	26	726
110	122	98	799
22	202	188	311
201	0	621	708
0	254	0	281
0	0	0	709
192	138	0	739
226	113	145	692
216	17	263	715
228	44	0	768
191	0	189	709
72	9	145	13
170	0	61	796
172	0	104	689
134	28	436	682
178	114	0	753
132	0	320	716
141	36	0	727
160	0	191	681
219	4	0	710
207	139	15	582
185	0	0	750
156	81	0	723
207	0	327	677
141	0	195	681
129	91	118	765
84	183	5	722
73	47	0	737
192	0	0	669
160	77	0	668
169	0	0	749
191	52	0	766
111	175	0	752
10	0	15	727
156	174	91	733
147	5	0	749
111	49	4	663
14	52	97	712
145	0	235	721
67	85	60	227
243	137	258	232
58	0	934	0
158	121	61	719
245	0	130	734
128	172	46	708
0	93	0	750
159	0	15	695
143	94	19	746
179	0	324	317
89	157	114	701
224	0	211	768
119	0	194	736
219	0	603	668
0	333	1007	0
230	70	133	691
102	0	209	738
172	0	54	747
178	0	265	700
193	33	0	704
140	139	54	289
164	134	286	89
175	53	0	761
0	56	139	808
240	0	120	707
112	0	147	696
168	210	70	48
193	0	352	307
111	69	0	725
165	0	274	29
74	130	0	725
0	0	146	720
164	29	221	677
212	201	0	755
116	35	275	84
69	183	112	746
112	0	276	753
167	0	100	760
158	0	413	5
0	0	7	763
130	0	55	744
2	35	81	693
191	3	163	711
198	0	90	725
139	0	267	693
177	33	100	705
200	0	0	797
138	188	0	784
196	0	336	330
174	64	78	728
210	0	201	733
73	168	0	20
168	0	39	757
92	62	0	705
157	83	271	236
23	36	246	205
52	203	0	718
153	0	466	751
98	0	234	764
76	179	106	148
205	0	298	81
129	74	87	40
198	0	649	649
208	0	131	723
10	0	45	748
206	0	1	772
175	0	0	708
56	0	184	730
97	154	138	735
141	108	101	769
4	0	584	767
173	0	119	713
156	169	329	710
111	0	129	782
138	0	116	706
84	0	449	707
84	30	35	42
211	130	274	626
155	63	30	723
171	237	91	745
169	0	99	734
196	7	394	757
146	25	0	705
136	40	271	265
0	109	100	738
124	0	203	724
199	33	118	720
179	0	132	770
0	147	353	39
268	0	54	168
198	0	458	693
98	22	238	156
12	0	72	747
89	0	133	736
229	0	42	738
163	0	156	736
208	19	0	807
219	0	281	0
184	49	355	751
22	0	107	720
187	66	220	190
0	85	19	738
145	84	0	736
257	0	336	649
198	154	73	737
203	150	110	125
0	0	0	790
229	136	65	223
189	0	0	774
0	0	132	796
163	242	0	244
215	157	94	189
100	44	262	186
52	123	118	735
209	90	209	275
205	0	202	610
297	196	354	606
172	31	0	740
227	7	141	775
153	134	0	692
247	54	168	108
45	164	4	227
0	0	288	238
181	0	186	696
66	0	63	759
128	127	213	148
170	102	150	750
157	41	8	706
166	101	212	241
186	0	51	699
137	156	0	771
229	6	0	706
165	0	423	172
165	192	0	693
110	213	0	138
119	0	16	741
160	70	73	709
0	608	1012	0
0	141	201	720
182	115	0	660
149	23	126	768
223	78	44	239
107	0	76	731
71	193	257	18
173	0	55	737
170	217	136	177
110	169	185	701
139	107	47	40
142	0	229	182
226	0	0	718
221	121	115	155
204	131	0	262
189	122	209	198
179	107	0	675
55	0	245	689
49	172	0	716
195	0	0	712
0	38	63	785
220	0	286	120
154	183	0	741
40	158	105	267
164	19	0	74
173	138	158	127
117	12	0	780
52	0	184	107
0	22	0	757
160	169	133	767
164	45	0	681
83	23	4	764
196	0	354	703
231	0	335	770
72	17	298	177
182	0	99	728
214	132	0	824
77	0	0	764
177	0	585	689
154	0	50	754
249	0	146	723
185	225	0	738
178	0	43	758
195	0	0	811
235	0	238	158
115	169	8	717
103	68	51	718
177	120	64	729
96	0	0	748
72	105	0	722
187	0	357	750
138	85	61	694
0	0	0	735
203	62	0	694
159	0	176	719
133	101	2	710
0	0	0	760
31	119	86	790
137	0	157	746
185	0	136	231
124	173	85	741
0	0	69	716
224	0	255	688
139	59	0	775
139	237	0	716
131	0	241	766
125	121	185	0
149	0	217	728
39	0	222	743
90	112	0	708
259	1	224	772
133	0	168	729
159	142	269	239
169	179	6	723
195	75	209	135
169	8	160	295
210	154	0	718
82	194	177	186
166	4	640	187
272	0	238	31
131	3	0	753
140	0	121	785
113	0	0	725
149	0	88	755
199	0	237	101
176	0	119	663
65	58	0	750
76	47	0	731
60	51	74	748
94	166	30	705
162	103	9	760
108	0	63	729
128	142	0	703
0	0	323	690
217	132	0	735
178	200	47	78
202	0	0	774
0	0	223	733
137	0	373	222
192	0	363	721
114	40	312	702
152	0	52	748
132	0	28	682
278	0	6	731
168	0	368	156
58	22	319	258
104	180	0	736
128	0	44	779
0	111	3	732
207	188	0	141
126	52	1	758
187	0	249	693
128	147	100	6
97	23	104	709
111	62	142	773
100	234	0	762
196	206	0	722
153	0	65	718
0	47	22	724
209	115	54	809
20	0	323	761
168	0	49	759
151	0	392	643
49	19	0	730
238	23	20	743
134	27	43	235
195	0	12	756
98	150	215	704
136	0	279	730
119	0	14	712
105	73	250	65
68	0	160	697
16	138	103	735
0	0	53	734
112	0	138	722
120	0	623	672
0	46	0	725
197	136	0	703
187	0	105	715
0	0	270	787
47	0	417	781
173	0	319	239
0	0	26	739
216	0	0	713
183	83	117	194
193	21	60	745
112	0	0	762
178	163	6	763
180	9	91	729
0	114	0	717
29	168	0	692
141	206	114	115
0	0	308	684
77	204	246	101
120	0	109	700
106	0	101	749
209	10	166	713
78	0	488	688
87	0	0	744
202	47	168	81
109	150	176	114
153	174	290	17
178	132	0	725
186	0	257	746
20	47	182	75
189	0	20	731
57	3	161	10
147	0	0	711
20	96	187	720
0	0	880	285
137	0	188	0
145	0	0	786
90	175	0	739
109	0	211	691
0	23	0	765
187	70	6	768
0	151	132	684
119	169	0	733
84	11	0	782
193	110	202	239
40	0	371	691
115	178	0	684
23	0	0	719
86	0	0	682
136	0	348	32
134	45	53	771
94	10	116	702
196	0	257	182
113	220	46	295
171	31	91	172
203	61	123	720
254	129	0	138
83	36	0	66
163	0	0	720
166	128	0	728
206	0	207	746
186	5	0	671
57	0	63	743
140	0	0	724
194	0	91	663
0	112	63	32
87	0	17	701
174	0	18	783
137	193	0	773
175	0	494	685
139	175	16	280
158	148	0	699
22	1	0	740
174	0	616	691
110	0	34	769
124	48	34	690
168	44	246	741
99	0	200	211
15	0	475	722
105	18	134	744
146	0	220	722
134	0	345	745
79	39	227	257
136	0	265	89
33	55	0	764
175	18	0	715
261	0	44	686
116	0	274	0
159	81	1	785
158	0	100	718
194	186	120	234
232	254	58	189
157	0	8	732
42	0	468	738
177	0	0	758
122	0	195	187
140	0	115	727
23	81	51	696
200	0	216	741
0	0	376	562
96	186	0	745
233	0	104	710
199	136	0	638
174	39	184	241
177	5	0	783
0	118	0	182
170	202	47	668
140	0	0	731
214	0	114	737
174	5	0	743
202	186	0	740
0	0	919	570
213	0	0	787
189	0	88	785
128	0	25	718
187	0	581	719
144	0	55	731
72	0	205	729
62	118	0	697
67	131	74	173
65	207	12	637
76	156	0	731
260	0	318	200
165	0	455	606
218	0	293	184
45	0	175	749
0	221	2	258
122	46	149	696
0	121	183	166
98	110	77	746
190	0	196	766
84	0	73	752
54	124	28	188
153	0	0	738
161	125	231	748
180	114	0	676
112	128	478	726
136	23	149	182
32	0	196	265
0	0	10	712
50	144	36	566
67	0	177	665
214	184	0	147
21	20	172	731
89	0	182	740
27	130	0	284
90	103	537	684
236	36	104	742
0	0	212	26
124	0	5	736
116	112	0	718
81	0	107	687
178	106	155	718
200	60	0	726
127	41	50	704
156	0	154	686
102	32	0	741
176	205	0	728
189	112	81	176
182	156	0	708
130	0	17	704
152	0	337	655
12	223	0	722
140	122	0	246
78	46	0	736
214	61	576	0
0	92	0	732
56	76	115	683
122	0	6	703
147	0	4	769
173	0	283	69
146	0	213	607
141	0	205	690
182	21	38	752
177	0	89	766
206	14	0	728
241	30	267	149
145	12	242	263
39	0	0	734
80	75	237	638
90	0	472	80
101	88	78	722
71	0	130	712
133	108	0	654
139	0	168	717
144	36	180	67
180	205	226	152
187	3	109	685
212	52	0	739
212	23	383	773
220	30	154	200
38	42	200	254
160	74	262	110
105	0	581	666
37	0	249	697
89	0	9	721
213	0	451	682
86	0	0	719
111	0	184	770
152	174	0	241
43	0	231	689
55	109	0	735
75	22	107	754
235	0	213	769
24	192	0	195
101	0	158	597
61	108	0	733
113	0	0	764
245	0	74	139
5	0	83	751
184	0	40	715
56	0	0	678
120	0	0	713
125	0	178	721
188	115	203	190
255	0	116	732
187	0	92	763
187	157	196	146
135	31	38	723
0	88	105	763
189	0	309	699
191	10	0	732
238	0	48	726
180	0	117	761
81	0	244	739
72	0	53	699
31	153	58	718
167	76	100	168
0	87	180	731
103	0	253	687
91	106	0	718
72	115	432	728
0	0	0	740
100	122	0	731
112	0	477	728
173	19	74	777
244	0	215	709
51	0	0	728
77	0	232	712
144	0	0	711
99	0	538	8
228	0	47	716
208	0	313	723
0	0	1003	0
89	0	163	183
229	0	0	742
136	9	643	727
133	77	303	243
34	182	52	29
104	144	0	786
107	122	0	711
136	0	217	775
229	147	292	771
228	162	0	231
163	57	83	640
152	0	414	695
112	0	336	623
145	64	140	697
107	0	191	695
141	185	0	731
39	48	226	243
57	99	55	729
126	56	0	773
163	60	228	153
142	152	0	738
232	180	30	736
126	0	201	719
121	74	31	687
208	35	208	697
96	0	2	721
136	0	231	805
213	8	88	722
117	0	179	728
153	28	22	739
23	0	67	694
110	11	399	699
149	16	0	757
172	0	322	198
95	123	0	769
0	0	103	748
106	89	15	102
115	0	0	685
192	109	0	710
90	156	84	234
164	88	0	744
218	103	230	690
111	0	418	763
222	5	239	135
133	191	0	730
237	275	0	768
133	0	306	594
134	0	81	755
129	201	29	761
149	69	0	731
35	62	0	759
131	91	719	0
17	0	261	721
209	38	0	728
212	0	96	727
137	23	105	211
144	64	173	746
73	201	236	134
62	101	2	662
155	119	16	221
205	0	0	712
232	98	72	731
166	155	238	131
33	53	187	695
90	155	0	133
183	0	249	711
150	144	144	137
237	0	215	688
148	223	43	762
169	21	0	708
183	125	212	740
63	220	374	23
81	181	0	715
0	109	152	233
114	0	316	171
195	0	268	261
83	0	5	761
104	0	208	731
41	0	0	791
217	0	184	977
92	0	230	690
175	0	62	785
222	30	0	766
88	159	0	731
0	117	46	693
81	0	0	742
137	185	81	751
46	30	74	720
97	0	18	730
67	16	0	778
32	0	218	110
207	10	65	225
127	131	145	731
86	60	32	675
145	0	0	741
0	109	15	232
180	0	302	203
162	10	314	207
107	201	0	720
256	31	400	0
42	0	164	719
225	0	0	761
0	63	0	648
150	62	155	179
143	127	130	75
109	172	74	726
111	20	133	604
139	21	0	619
89	0	125	720
0	64	226	628
249	0	23	778
168	0	467	734
98	129	58	678
29	0	196	714
0	0	181	743
0	504	1006	0
26	92	0	707
153	0	43	728
200	0	231	708
85	139	154	279
46	163	287	714
63	169	231	116
240	0	240	783
245	51	279	0
106	68	234	23
176	160	154	716
81	130	220	116
121	122	291	222
195	13	226	206
208	0	10	765
153	70	0	150
72	4	142	709
164	0	4	738
46	213	60	115
137	0	61	724
109	28	0	719
183	77	206	613
151	183	80	217
188	0	413	739
52	0	288	703
181	30	0	715
17	57	0	724
212	0	35	769
158	191	0	159
137	1	0	669
141	0	123	730
0	3	151	710
105	85	101	714
172	0	614	741
0	0	276	113
157	0	186	170
177	50	256	710
229	237	359	559
157	172	0	746
101	170	0	761
167	95	0	710
174	128	0	687
166	0	183	0
186	0	338	625
0	245	0	253
187	0	7	776
0	44	674	0
86	0	118	714
178	177	0	764
0	208	8	719
221	0	125	697
110	190	0	712
86	0	394	687
193	0	137	775
189	0	100	688
168	0	1	757
64	79	265	26
0	33	997	598
154	0	110	723
212	33	0	695
123	0	67	764
227	0	90	762
99	0	306	721
245	0	0	783
145	66	30	741
205	162	0	705
258	0	29	776
218	214	0	134
132	0	0	762
228	144	5	757
226	0	285	730
195	116	83	164
0	0	63	760
16	72	160	122
163	0	13	763
209	0	10	697
131	162	248	609
99	0	113	686
0	136	56	80
42	0	0	745
91	0	0	694
157	83	339	635
157	110	175	167
118	9	137	706
41	0	33	768
58	189	85	667
95	113	87	40
115	167	0	695
50	0	269	743
233	151	0	722
80	229	0	770
198	21	27	741
24	38	232	705
248	19	0	705
11	134	168	227
150	59	56	772
235	213	0	576
20	0	158	725
181	122	184	686
77	0	14	702
106	171	0	664
0	89	0	39
235	0	0	765
171	0	10	746
99	123	124	257
180	0	490	658
171	5	0	782
106	7	32	708
190	16	0	737
138	84	27	690
41	0	304	711
151	0	0	766
235	162	0	165
174	44	192	34
86	121	129	644
0	137	60	720
211	192	228	108
0	117	0	735
122	73	0	729
138	0	307	69
57	212	194	675
19	0	400	655
0	119	0	758
0	0	76	709
76	58	0	223
89	74	232	235
236	191	160	653
223	87	66	249
224	191	0	726
101	101	0	779
167	157	0	741
208	0	258	692
127	0	18	689
203	0	0	692
135	11	221	763
306	89	69	775
0	0	0	732
173	0	82	703
154	28	0	797
235	0	309	195
113	81	148	250
155	175	0	257
0	0	155	677
42	1	310	736
84	0	92	781
60	0	0	724
135	0	196	747
108	166	0	707
242	0	132	735
0	0	45	799
186	56	0	784
190	0	161	743
172	78	0	743
152	68	300	696
151	0	198	203
120	0	140	744
76	2	0	739
230	157	10	745
192	41	203	728
126	0	93	789
119	0	285	217
78	0	0	708
141	0	130	132
78	145	234	758
138	0	156	811
111	0	55	754
118	0	10	773
208	112	59	693
189	0	0	741
172	0	187	743
0	89	119	751
46	53	235	734
82	46	243	213
77	0	357	725
145	0	289	151
115	177	44	727
48	31	0	742
102	24	265	735
0	77	0	711
148	0	179	719
184	0	0	783
176	34	172	758
227	0	270	204
226	0	213	723
155	122	0	752
52	79	47	751
52	196	0	191
118	142	115	706
139	74	47	747
228	0	88	699
156	125	36	121
0	163	110	708
197	163	12	717
171	0	41	731
96	0	203	731
26	51	0	771
133	32	0	794
107	93	32	729
129	0	448	696
117	0	319	29
129	0	96	725
195	9	129	251
199	0	27	756
229	58	285	689
101	0	48	713
170	178	169	152
127	0	274	739
143	0	126	729
102	0	289	178
126	0	16	740
178	139	0	767
95	31	48	774
6	36	93	686
159	98	145	747
166	0	214	723
25	0	175	731
220	0	127	740
16	59	39	722
122	0	185	687
180	0	295	0
76	151	0	760
0	0	72	748
140	65	196	153
131	0	11	763
148	104	263	122
112	0	36	814
0	0	990	0
72	0	0	731
265	12	138	739
166	0	98	746
156	210	0	135
149	0	300	114
80	54	219	696
62	131	73	193
183	77	56	149
0	0	638	646
0	4	0	733
74	0	129	740
251	0	333	677
226	0	106	729
131	0	388	724
140	93	6	734
65	59	0	734
0	115	21	695
240	0	0	775
143	227	0	157
205	28	150	625
132	0	77	715
187	0	56	749
0	207	505	0
238	124	212	225
131	0	224	698
139	157	0	748
170	148	25	126
66	0	213	719
119	73	798	255
198	0	68	737
109	0	155	239
94	94	132	755
0	0	200	729
116	47	0	733
51	0	274	772
188	0	249	201
171	178	22	721
181	0	157	844
181	138	116	789
0	219	125	692
125	27	0	691
