FL1-H	FL2-H	FL3-H	FL4-H
580	190	158	109
175	572	157	750
177	0	39	674
1	137	13	706
51	143	97	654
41	803	0	736
132	0	272	669
641	681	54	119
642	654	0	47
203	18	472	695
106	0	156	738
568	308	228	146
126	208	50	702
697	722	45	198
228	0	188	686
245	0	109	787
187	5	338	712
251	726	0	745
199	27	0	721
0	773	0	729
207	0	242	679
227	221	174	717
596	712	102	168
240	163	317	692
0	199	0	676
115	0	187	707
106	642	0	739
173	710	326	721
100	202	108	670
190	16	196	285
120	157	185	697
111	139	207	661
697	268	0	80
585	554	202	291
614	90	112	99
194	234	66	720
577	801	0	219
631	784	44	21
61	0	160	665
171	713	35	712
597	800	96	178
199	202	556	710
225	156	51	680
36	283	0	692
131	776	82	774
62	835	118	724
53	689	194	708
174	678	32	737
168	693	0	806
210	790	220	735
276	38	195	738
124	825	330	727
167	217	69	728
169	727	274	732
92	176	26	740
236	103	0	703
102	39	88	762
0	653	62	748
38	806	32	780
124	0	51	683
111	705	0	768
22	727	0	726
0	788	0	711
647	206	0	228
148	119	77	732
18	669	0	757
0	867	0	762
155	183	0	700
55	705	202	795
0	768	0	794
108	528	288	594
121	653	0	721
276	36	0	698
0	813	0	735
26	695	0	788
6	599	146	715
123	0	34	683
210	0	1	752
174	0	437	626
126	227	296	796
96	664	181	662
241	19	301	688
0	667	57	697
118	204	73	743
197	638	414	729
0	824	0	744
147	144	184	669
191	0	433	771
50	685	375	371
156	12	239	733
265	217	43	740
180	0	417	763
174	783	76	740
65	47	216	677
623	279	177	164
12	776	120	760
241	280	0	687
0	756	124	751
665	649	0	86
56	220	0	701
184	75	200	745
220	292	0	671
180	41	20	722
147	17	0	730
225	166	0	765
156	0	156	718
0	824	0	756
0	791	0	737
227	215	301	701
624	641	0	0
154	777	129	728
107	781	9	748
37	767	0	728
132	840	0	779
174	52	62	694
0	838	0	754
200	67	74	738
17	791	0	784
246	0	425	767
57	45	30	661
660	784	258	273
113	0	265	704
267	829	0	815
667	681	0	60
166	81	83	675
258	222	18	696
143	662	70	686
141	30	210	581
32	764	0	756
217	323	65	708
151	870	0	776
163	0	97	678
727	802	0	231
202	0	96	762
111	63	285	697
169	0	38	758
6	648	98	765
0	799	502	740
153	794	0	774
145	77	266	740
0	783	0	756
164	164	0	711
254	503	360	707
0	822	0	733
246	641	41	740
0	821	0	804
636	717	8	147
17	802	100	790
248	740	399	705
41	77	208	701
192	675	0	767
105	625	53	728
46	639	0	710
122	0	0	727
34	725	0	719
37	196	0	724
673	811	0	138
0	687	0	717
241	110	0	662
10	571	62	716
358	0	528	668
63	0	283	702
143	0	95	355
87	576	0	803
223	0	385	733
130	21	114	719
0	794	0	750
170	0	569	510
0	588	119	737
0	51	269	727
0	756	0	730
0	798	0	759
93	231	0	712
264	0	303	676
641	708	0	182
583	222	33	258
0	782	0	733
38	797	10	710
624	669	0	74
104	0	308	728
0	782	0	776
160	267	0	743
124	204	56	660
107	695	0	759
196	18	200	678
0	0	0	710
211	0	375	722
176	93	0	730
126	739	39	696
84	0	262	675
218	129	90	706
0	797	0	719
18	729	92	743
111	730	243	732
590	647	8	0
656	731	249	194
611	129	80	264
588	0	254	104
41	789	611	719
642	0	539	193
168	759	0	725
258	520	283	588
17	116	0	635
621	71	197	149
620	649	184	219
144	0	401	183
507	0	99	119
245	199	182	691
31	105	0	717
318	642	240	713
74	664	371	698
33	4	0	705
158	32	91	682
651	0	221	36
122	33	458	750
223	73	248	698
210	83	51	676
108	692	86	749
199	792	172	712
322	518	341	608
0	655	0	708
135	206	0	741
0	888	0	774
158	0	301	765
113	265	0	709
237	561	0	776
143	0	271	713
174	0	341	721
103	717	0	787
0	672	9	705
110	843	0	770
224	0	82	704
199	0	123	756
97	0	56	711
143	113	72	709
244	38	49	663
162	190	118	699
153	82	113	732
242	0	298	264
0	811	28	696
36	802	0	768
114	112	226	617
137	784	58	767
169	233	0	738
276	284	86	723
194	167	189	612
94	575	0	786
53	486	0	702
627	769	64	179
257	40	142	763
64	806	0	695
35	808	0	739
65	713	114	759
644	801	0	125
629	28	28	229
0	717	0	758
194	44	212	681
97	690	0	727
132	129	489	681
65	0	114	656
228	8	499	750
133	290	0	714
177	0	289	731
127	693	101	727
0	524	125	713
0	194	0	680
0	801	29	734
0	714	0	725
144	0	267	692
30	669	499	699
140	191	118	704
50	824	93	803
650	804	0	221
121	0	281	687
182	489	713	727
613	726	0	99
178	6	215	684
31	784	0	736
272	0	98	682
207	77	0	661
60	457	143	561
618	658	22	281
263	14	398	347
633	690	0	270
752	797	319	70
203	0	604	710
0	698	0	771
252	176	393	759
76	788	0	722
129	765	0	778
217	683	0	740
27	131	150	735
61	744	0	724
0	475	0	727
70	669	27	770
281	0	526	670
3	571	474	735
132	231	170	694
0	823	394	730
205	49	75	668
162	165	47	725
104	54	56	642
0	687	0	771
225	101	200	216
117	0	353	723
159	0	751	207
214	0	217	712
568	766	31	8
223	60	2	715
92	635	110	731
14	730	242	714
20	807	0	731
145	115	133	742
21	213	18	627
0	407	1007	0
157	76	452	729
0	0	6	688
157	134	88	213
562	165	94	188
0	188	201	701
230	82	264	727
679	580	265	230
25	691	0	757
72	716	0	747
28	826	0	758
109	670	215	786
147	95	0	648
26	766	0	719
222	91	0	701
66	785	0	757
198	0	276	769
154	126	81	672
608	716	0	251
153	0	125	742
211	0	0	717
638	688	0	159
169	0	108	764
190	73	92	714
87	691	702	743
162	103	168	685
242	5	55	688
175	681	0	733
48	0	0	697
194	0	109	710
0	744	0	735
191	85	0	697
0	814	0	773
73	802	0	752
193	0	308	765
605	781	0	198
249	0	256	707
91	0	220	692
100	149	78	712
202	209	36	692
616	743	0	206
162	315	167	723
26	579	16	723
222	0	123	728
248	12	177	725
0	668	0	773
0	865	0	751
0	713	1	730
153	729	0	747
179	167	176	651
37	0	36	709
73	0	311	682
63	735	0	758
32	817	0	712
69	706	152	782
0	362	946	648
180	559	12	740
249	612	84	793
135	178	43	682
156	0	436	648
256	0	5	730
197	0	195	691
176	788	0	731
597	231	0	167
177	610	58	698
247	0	356	808
57	686	0	726
632	666	0	191
150	709	0	753
231	15	258	687
64	592	761	673
152	0	93	718
184	5	0	681
691	803	0	171
57	0	114	731
71	725	0	699
265	0	297	742
172	253	0	678
143	581	0	718
233	118	158	687
134	71	353	590
236	7	12	702
198	0	0	712
586	0	373	234
0	758	0	715
160	674	86	728
0	791	0	757
132	0	63	610
219	136	272	655
169	702	0	716
277	584	0	743
108	669	636	726
183	74	0	738
251	674	0	750
224	0	302	242
130	800	0	710
81	134	0	698
0	840	0	772
200	0	130	726
155	22	0	688
218	0	195	730
172	295	0	721
0	698	0	773
161	148	138	712
96	0	283	533
658	544	0	157
150	456	176	681
32	641	422	724
572	39	390	104
234	0	64	695
187	749	0	731
61	787	0	739
0	669	99	736
264	325	0	746
0	730	0	776
0	755	0	723
543	243	220	241
0	843	0	738
191	249	277	357
229	136	0	718
618	719	0	79
168	134	13	712
571	40	272	231
0	743	978	514
202	225	41	677
249	502	282	712
0	728	0	723
0	735	18	792
0	795	0	715
210	219	610	700
74	671	243	677
0	749	0	712
116	814	0	717
192	211	12	680
75	816	262	725
268	0	592	709
0	839	28	749
221	0	262	545
64	549	0	773
26	679	250	732
139	555	0	704
289	200	393	778
599	707	0	252
203	264	6	754
216	38	2	716
222	47	4	241
243	80	0	716
211	62	127	682
102	702	52	749
164	755	0	691
129	216	0	707
0	711	137	708
0	656	79	718
4	837	0	766
181	0	248	681
211	476	1	771
0	656	0	716
46	759	15	756
53	96	0	688
226	74	0	744
0	641	79	748
234	658	496	756
134	811	115	750
92	0	0	718
170	3	265	687
545	88	0	205
607	192	296	189
151	167	282	691
175	717	88	751
242	0	358	688
605	223	0	166
682	646	265	180
659	763	200	221
154	0	271	748
239	0	315	688
0	810	0	728
189	210	375	691
177	0	187	766
266	29	4	746
140	758	0	784
0	745	93	739
209	229	0	701
178	151	32	663
0	757	0	765
232	51	0	682
236	0	62	703
120	0	476	705
121	779	0	781
183	616	62	726
0	713	123	775
7	793	0	737
607	24	189	0
42	781	0	742
215	152	8	688
147	0	220	723
136	0	183	702
116	92	60	748
28	720	0	720
265	681	124	772
163	703	95	744
24	649	0	742
281	266	262	662
583	237	0	257
650	567	0	187
136	677	360	724
216	0	386	712
63	71	254	660
102	674	0	745
198	0	0	737
0	652	18	696
158	629	275	723
180	0	489	728
605	14	278	230
96	0	338	664
0	627	20	745
70	699	86	738
399	179	582	658
0	819	145	713
0	701	2	769
80	231	143	732
157	99	0	735
165	0	39	688
210	0	247	689
623	562	294	246
56	677	24	740
36	748	0	733
173	45	0	696
194	0	440	697
0	598	0	734
44	652	130	729
217	0	463	736
265	4	75	754
66	510	123	731
171	0	48	702
243	0	460	705
9	846	0	723
62	128	0	711
634	665	174	226
110	27	0	717
139	0	219	691
560	234	207	217
217	40	6	731
118	30	236	717
191	0	621	682
156	85	162	263
195	173	0	732
142	0	298	660
657	814	0	266
231	651	475	762
226	536	237	740
92	65	337	690
238	55	0	717
236	185	0	711
189	552	29	750
63	710	200	738
230	526	261	617
24	0	458	664
252	166	0	673
246	0	658	762
224	67	179	678
178	32	314	722
124	756	2	848
304	120	119	708
234	161	23	612
173	119	0	615
78	46	106	702
631	763	0	260
64	720	0	710
193	256	0	739
27	716	305	710
265	0	642	679
13	843	0	741
204	0	24	747
138	304	96	698
0	851	0	757
164	0	269	745
152	0	473	719
186	0	43	690
0	722	0	746
170	0	337	695
95	56	104	694
627	233	0	211
167	70	541	742
609	775	159	159
164	597	46	705
21	590	537	675
591	179	277	0
187	49	74	634
189	816	0	749
579	617	231	215
152	0	159	728
145	174	0	668
138	74	168	683
42	36	99	616
161	0	86	738
0	804	110	720
139	679	31	737
155	728	0	781
0	838	0	767
226	136	0	697
280	112	219	666
46	668	0	742
57	745	0	707
53	179	0	707
545	0	61	246
211	0	567	722
92	0	82	682
178	0	275	341
108	720	202	685
273	153	644	653
192	606	0	719
213	256	0	705
134	666	0	730
87	80	453	709
560	259	63	151
186	222	0	733
0	12	98	696
227	365	133	727
30	783	30	758
0	632	0	734
204	239	0	717
210	268	0	680
179	169	63	740
0	698	18	755
175	88	88	251
97	766	0	766
0	871	0	769
683	737	94	38
0	833	0	731
213	0	152	704
113	0	405	723
221	95	0	667
586	101	229	266
614	799	0	254
623	610	0	209
197	279	0	723
0	653	352	704
680	584	226	182
149	0	0	688
115	52	405	691
208	102	257	713
656	534	0	85
279	509	393	694
260	105	270	685
0	0	246	703
144	67	0	768
620	651	87	266
0	864	0	734
140	14	43	771
611	484	0	177
658	682	0	57
193	81	70	715
165	622	0	792
200	234	0	712
537	274	0	237
53	754	0	726
194	115	196	675
129	0	795	641
183	743	0	734
250	68	416	601
0	787	0	734
178	615	59	723
208	3	349	652
122	814	0	744
284	148	309	667
243	156	0	719
63	0	0	714
596	242	0	150
562	0	282	233
154	531	207	738
91	593	548	714
229	15	0	789
143	501	99	726
161	181	231	679
134	746	24	712
214	718	169	718
50	713	0	758
237	737	0	734
582	0	293	229
234	273	0	706
190	91	249	692
195	0	168	716
68	583	10	744
168	219	26	693
32	869	384	764
106	615	41	719
113	35	542	696
98	722	0	707
0	747	20	717
80	767	0	746
0	704	480	771
270	760	2	785
23	283	22	578
42	710	423	760
224	18	228	620
92	194	220	707
239	689	0	767
0	797	0	761
181	0	225	681
38	287	7	661
119	0	388	719
228	154	197	724
52	101	151	722
28	646	538	720
267	628	316	752
203	82	210	719
144	765	194	756
139	0	298	672
227	0	0	669
0	905	0	812
179	13	116	717
6	654	0	736
609	147	65	88
0	723	0	749
217	0	118	715
569	120	54	258
94	195	0	734
237	24	65	735
32	670	0	746
189	808	0	763
136	732	14	745
96	676	0	741
211	51	43	713
162	88	0	735
211	50	99	710
253	108	334	615
184	209	475	696
624	288	0	309
159	188	130	677
186	31	4	709
613	770	76	67
0	705	485	735
98	95	0	708
1	645	585	717
100	699	0	725
57	170	0	673
211	506	0	711
0	505	600	720
0	842	0	732
205	0	218	713
135	0	538	711
192	30	237	694
45	0	169	687
0	802	0	722
203	662	0	728
646	744	0	239
159	0	237	695
161	195	32	712
0	783	0	730
190	18	475	247
84	834	0	722
0	739	0	769
117	169	65	301
107	256	0	714
209	0	290	671
0	789	185	788
218	624	0	750
651	782	12	198
0	776	0	672
140	340	0	708
180	589	0	716
641	205	26	42
251	124	191	700
0	765	0	721
59	0	135	706
183	778	0	757
572	163	0	166
216	0	273	708
126	351	69	701
221	0	462	251
267	0	76	722
173	0	151	719
171	133	3	735
203	795	0	716
127	0	212	703
21	190	207	606
64	266	0	670
166	666	0	738
17	819	0	770
128	0	150	738
173	0	122	789
93	783	0	749
102	23	278	688
598	0	141	131
52	739	137	746
0	759	0	754
211	175	185	610
0	767	0	729
247	690	0	832
642	748	50	251
0	820	0	724
152	521	285	704
222	138	438	728
217	699	0	706
130	760	62	755
548	249	188	163
183	594	0	718
211	668	4	704
0	656	0	714
0	793	0	791
28	823	0	786
5	60	36	691
0	770	0	749
617	3	329	193
197	232	0	729
0	652	0	744
23	669	0	707
105	150	318	315
221	168	184	726
263	47	306	713
0	830	31	764
188	535	211	671
178	808	0	734
305	0	853	389
538	0	757	0
97	0	334	672
0	806	0	712
224	34	102	697
67	752	296	727
599	224	0	121
194	28	2	724
315	0	256	798
165	0	164	729
96	0	94	715
212	126	131	718
83	778	135	737
138	600	60	739
0	591	1001	0
161	197	41	765
622	704	343	157
107	184	0	661
206	216	9	664
132	430	185	728
71	738	0	831
200	0	250	691
200	0	489	750
269	0	74	702
517	444	250	195
634	562	14	266
65	0	205	669
145	131	0	683
0	779	279	758
0	716	437	721
186	245	92	544
594	144	274	198
189	0	282	702
642	668	0	77
214	30	0	339
0	817	0	733
44	530	28	745
234	0	298	777
592	589	119	223
71	540	66	712
0	778	51	765
145	98	57	685
123	550	0	712
114	0	112	720
78	766	0	822
630	774	120	223
150	142	65	659
223	268	51	723
147	755	0	743
52	748	0	731
17	742	203	705
0	824	0	782
0	839	127	766
582	4	380	244
112	759	0	684
24	657	0	721
673	704	0	93
576	157	177	102
180	244	80	650
17	666	62	765
79	747	0	738
36	797	0	755
224	190	0	709
0	702	0	747
0	742	0	733
61	840	38	695
146	0	21	689
28	747	0	772
185	0	443	708
115	0	293	706
215	0	283	680
215	153	138	690
139	24	151	658
233	0	285	716
245	0	0	727
