FL1-H	FL2-H	FL3-H	FL4-H
60	0	356	728
177	2	516	775
0	741	0	729
213	743	0	700
229	212	36	741
288	215	424	699
125	0	60	738
78	4	202	734
136	0	313	731
0	148	0	742
95	711	0	689
0	682	330	675
4	0	0	751
70	782	0	712
123	9	133	805
130	208	226	181
0	813	0	780
114	158	199	706
143	193	0	801
0	721	0	704
218	154	0	741
132	621	0	596
0	0	18	772
37	0	79	749
211	738	59	705
68	221	125	728
199	762	0	716
80	172	43	776
67	179	341	749
196	149	0	747
255	214	345	384
0	135	201	726
180	0	268	771
211	0	214	745
112	782	0	730
172	23	100	701
87	726	0	699
18	776	0	829
178	0	118	732
47	162	0	735
306	177	316	688
61	0	50	742
13	70	102	735
20	107	0	748
79	189	0	744
201	30	285	750
230	200	0	757
99	223	247	742
0	765	10	727
301	0	77	728
39	795	91	689
30	0	420	725
151	0	197	783
143	0	631	771
0	0	26	737
169	831	73	800
204	55	0	759
196	0	418	756
9	0	281	742
184	704	0	684
1	711	0	682
0	772	0	726
0	678	0	636
87	27	112	739
154	0	0	742
0	719	0	693
45	606	360	553
118	0	0	752
105	694	0	654
190	775	197	716
177	0	240	248
0	124	5	756
149	207	32	744
288	81	131	741
179	15	183	758
148	778	0	737
115	246	0	765
0	233	20	773
72	79	102	753
33	68	0	733
0	734	0	692
194	43	107	740
79	0	194	731
32	0	333	792
187	0	147	741
178	0	721	0
92	739	146	696
124	0	94	741
70	248	0	712
130	0	273	767
202	83	274	333
126	667	37	654
223	115	47	787
152	807	1	790
0	621	0	581
254	777	468	761
66	749	0	733
123	17	683	728
165	0	43	747
194	735	0	716
3	154	78	750
153	151	353	343
0	35	0	752
108	80	126	785
50	0	52	749
36	0	40	747
189	205	74	758
0	33	64	772
201	0	121	764
102	672	178	649
181	124	168	806
120	0	210	749
218	188	104	783
183	21	178	793
133	0	27	718
19	182	0	760
44	0	265	738
0	753	0	748
207	57	256	731
171	0	105	766
229	84	0	772
127	127	221	733
137	190	0	739
174	0	593	723
9	235	0	746
64	661	0	637
226	0	60	737
129	46	264	699
195	0	122	746
146	0	632	758
205	0	0	751
134	109	54	796
199	201	374	752
0	689	0	682
140	0	258	725
256	103	0	815
98	0	3	729
274	0	208	772
16	711	50	671
89	0	141	786
142	37	565	347
228	157	96	250
114	741	292	703
377	127	474	339
100	715	47	689
0	687	57	675
192	0	586	790
151	0	363	761
68	138	0	753
187	48	286	719
49	77	186	768
179	196	0	738
164	0	613	121
134	0	547	708
94	153	18	731
85	624	14	615
171	0	64	778
0	106	185	773
195	69	108	763
203	202	0	761
135	0	236	759
59	727	83	688
173	0	345	316
88	0	171	780
116	136	56	761
78	0	706	733
188	748	0	708
241	196	202	680
0	774	18	743
105	205	0	755
115	188	0	721
25	166	47	750
106	50	0	729
176	0	0	747
63	216	0	723
135	125	0	757
169	0	0	780
113	0	331	730
116	73	0	737
193	188	0	764
177	717	0	680
80	226	17	765
112	0	154	774
81	0	93	762
190	43	0	779
244	84	116	731
168	40	131	747
0	725	3	735
222	16	158	798
188	96	293	715
140	169	0	761
241	0	695	699
0	0	166	773
32	58	0	756
214	97	384	734
168	736	0	710
189	717	0	711
140	7	319	653
240	0	613	691
126	230	61	763
86	77	171	756
0	40	0	752
114	194	0	751
181	0	515	749
101	12	40	734
229	0	324	768
88	719	0	727
262	0	350	372
122	0	175	730
74	86	0	766
119	752	0	724
118	0	215	741
58	748	154	719
219	738	283	697
139	0	0	767
43	183	0	740
34	0	0	773
2	728	0	716
250	145	338	628
195	113	333	758
166	0	233	736
273	0	536	784
105	277	0	785
108	54	62	735
208	27	100	735
245	0	291	786
67	179	0	713
0	686	10	675
82	0	0	769
76	121	124	764
165	0	613	751
117	158	93	722
0	798	0	722
96	17	0	740
173	715	0	736
201	214	0	781
0	755	0	739
0	102	146	753
220	90	0	774
177	735	0	710
150	0	0	734
199	691	87	676
191	0	0	765
154	0	48	748
0	23	0	752
0	0	0	769
157	110	140	755
140	779	0	702
0	731	58	704
187	0	12	741
283	198	460	431
0	769	0	729
0	740	0	712
0	0	140	719
222	0	168	746
51	490	1002	0
195	0	213	733
78	738	341	684
172	158	358	771
118	85	297	772
109	0	394	759
177	749	53	726
189	0	0	770
173	743	32	697
41	179	177	744
150	210	0	740
209	151	152	666
98	0	136	763
84	140	96	740
225	126	164	819
296	193	309	806
179	0	0	753
147	0	91	747
120	82	25	771
130	169	0	713
122	685	544	658
20	86	152	738
10	704	95	695
215	0	136	807
347	690	563	674
133	124	0	744
0	0	181	751
0	665	169	672
167	587	0	738
65	85	111	737
249	143	56	755
117	150	71	754
98	0	141	744
208	0	19	781
53	109	0	759
99	42	240	756
175	140	380	744
0	710	48	716
0	0	203	718
240	0	233	782
51	142	160	750
191	0	9	779
0	637	0	616
5	61	0	716
85	750	433	718
102	164	226	698
215	0	146	753
0	767	0	750
216	60	0	703
11	721	38	666
0	114	56	741
231	0	114	783
129	50	15	777
33	699	51	666
234	0	195	721
0	836	0	773
0	642	112	632
13	775	72	753
143	130	198	723
154	694	55	684
252	219	347	529
0	759	0	715
197	8	121	768
183	282	312	701
138	13	0	764
194	143	0	768
170	0	220	744
0	17	99	750
241	0	378	704
0	195	98	735
0	827	0	788
132	0	151	747
0	0	0	766
135	0	584	754
0	0	209	681
228	0	58	799
166	0	448	746
228	35	428	725
99	789	64	730
44	50	208	715
244	0	160	744
253	0	12	778
202	107	306	751
184	201	131	755
76	0	108	764
150	0	233	344
106	719	0	686
226	182	150	765
240	0	21	756
0	779	0	752
182	0	465	715
118	0	0	739
4	719	0	693
220	723	0	682
198	197	322	315
200	0	97	763
0	740	0	688
235	0	468	316
37	319	87	771
173	186	23	734
145	757	66	721
0	754	647	701
232	0	13	736
242	118	114	757
93	0	29	773
0	0	20	752
141	740	0	729
215	109	22	761
172	605	293	716
208	204	21	775
176	90	0	740
172	743	264	725
120	0	150	729
231	35	0	750
109	9	184	748
0	776	0	727
109	0	589	759
36	690	0	738
174	229	0	786
210	0	0	752
91	198	89	775
0	674	0	658
213	741	0	694
143	0	202	751
82	24	22	752
157	62	0	775
121	753	0	740
231	760	0	818
137	108	0	703
151	5	146	767
0	742	0	694
0	736	107	707
126	17	0	746
167	755	48	713
0	29	0	747
82	733	0	693
91	228	133	273
123	721	0	686
238	105	296	766
197	0	127	724
33	0	0	797
30	146	0	731
157	507	159	658
148	0	113	748
158	0	203	729
235	72	0	753
56	0	0	750
0	185	238	350
241	0	75	778
128	646	392	685
89	62	0	743
134	664	0	652
171	0	63	750
0	721	17	682
202	143	135	747
181	0	354	756
127	766	47	753
142	0	192	769
238	0	177	714
7	279	0	754
117	11	102	729
0	665	0	591
124	0	409	350
118	55	0	773
145	170	0	754
114	163	0	750
190	0	75	746
239	0	16	722
186	0	297	753
199	762	46	728
186	220	0	792
137	0	122	749
225	144	0	740
77	129	0	748
218	222	206	321
130	0	78	747
96	0	241	751
78	36	231	735
0	792	0	733
148	190	0	787
212	204	0	750
0	751	0	724
0	92	0	749
180	0	219	735
0	773	83	735
0	789	70	730
263	30	202	235
0	745	199	701
113	22	185	733
90	0	598	742
209	0	202	750
71	93	177	743
45	0	282	769
7	0	166	771
89	0	315	744
122	0	134	744
194	32	16	753
0	661	0	667
0	717	0	720
173	135	500	768
0	705	0	687
200	0	27	762
143	178	50	735
129	708	70	695
329	197	409	657
231	703	0	673
5	778	0	725
0	0	893	334
0	863	195	818
28	178	327	375
125	0	89	741
242	126	334	772
180	0	248	271
83	0	455	743
86	209	105	757
76	131	0	735
37	0	117	723
20	757	0	695
0	743	80	689
0	700	0	682
0	0	71	761
198	32	0	755
85	658	0	628
91	677	0	629
0	663	151	687
0	656	0	619
185	0	17	752
132	264	0	764
189	178	0	745
201	0	204	738
198	81	0	752
5	729	0	706
156	0	0	746
38	74	203	741
151	730	0	714
0	76	68	728
206	207	204	294
0	731	522	692
0	728	321	716
199	0	123	760
83	763	0	704
49	0	58	748
260	0	504	372
0	739	0	712
370	15	579	692
199	102	50	686
24	0	692	716
247	1	204	741
238	706	0	713
56	788	343	694
184	102	146	761
78	3	197	770
81	0	184	738
1	825	225	780
239	0	372	589
50	0	163	760
147	755	19	732
119	0	100	757
129	0	152	763
145	698	0	683
0	97	55	775
264	17	0	738
186	60	0	734
152	51	0	722
173	182	0	797
49	766	178	745
234	0	327	159
226	780	0	754
264	206	304	712
175	215	0	687
3	0	411	756
66	17	58	762
22	0	605	753
75	138	153	779
0	826	0	798
68	742	214	733
234	0	224	747
243	0	56	731
146	0	150	760
155	4	65	755
110	0	541	737
232	0	664	759
202	157	110	729
168	694	346	686
116	16	0	725
185	741	0	700
0	0	10	768
207	83	47	741
93	95	3	752
203	281	113	724
129	782	0	704
110	29	517	750
70	38	0	764
118	0	186	764
8	0	0	726
92	0	209	758
99	779	71	728
117	283	0	733
76	736	0	713
159	215	106	791
0	0	0	771
288	0	185	756
159	0	0	746
0	0	141	720
247	668	617	668
282	237	305	760
83	139	206	699
182	0	0	760
0	32	0	747
193	648	102	681
115	155	9	763
0	674	0	644
143	0	297	733
175	46	38	735
184	0	27	782
61	120	0	742
167	0	6	757
93	0	0	760
0	0	207	774
73	0	361	339
58	65	39	753
196	747	109	704
0	715	0	679
0	814	0	758
139	24	143	748
142	222	177	786
0	759	0	719
307	0	316	731
189	0	246	764
175	678	0	700
177	112	85	761
0	130	76	756
0	821	0	776
0	735	29	725
208	12	0	764
160	0	145	731
91	148	380	213
231	9	0	755
149	677	0	686
0	665	0	642
150	0	0	737
164	0	91	777
293	70	380	755
191	185	0	746
237	269	21	795
88	757	0	727
126	747	0	672
0	109	31	736
138	190	78	745
69	168	0	722
103	66	302	745
108	0	422	323
0	685	540	696
265	38	0	697
0	762	0	715
240	0	148	746
133	0	59	749
152	0	267	735
147	0	13	743
169	136	0	747
0	62	232	284
215	655	0	653
115	757	0	697
114	77	0	727
0	526	1004	0
154	731	63	714
0	779	65	735
95	152	163	749
97	0	176	754
86	0	103	734
0	160	507	756
0	778	0	728
231	376	48	742
151	0	248	807
115	0	72	756
175	56	381	751
46	533	1010	0
104	0	0	737
165	0	376	745
155	81	4	730
143	77	0	784
335	0	622	653
78	754	0	708
50	660	0	647
206	116	44	795
17	711	83	690
85	91	84	759
0	179	0	748
140	0	469	714
91	53	0	744
83	183	223	745
41	0	171	735
237	0	40	723
179	0	480	118
264	26	100	774
112	26	0	733
0	840	0	793
132	181	0	753
160	0	30	734
245	229	384	278
213	0	0	714
258	230	369	515
26	0	142	752
145	220	0	766
55	677	469	586
86	710	0	661
168	0	182	719
203	188	306	254
157	0	152	779
129	510	354	637
197	0	289	309
0	740	0	709
0	777	0	709
0	750	0	708
211	0	264	800
134	748	387	739
119	158	0	753
194	58	181	727
0	728	0	717
54	88	0	699
210	54	0	768
178	0	87	740
0	23	244	747
0	731	0	718
114	153	38	774
149	0	0	791
51	714	274	688
0	0	442	698
79	0	0	737
106	7	658	112
264	56	0	749
21	79	0	759
150	155	230	736
0	0	97	759
0	0	0	769
84	761	0	704
249	135	133	781
237	0	49	774
28	763	0	728
0	63	263	777
139	91	65	776
0	769	0	753
213	0	556	733
0	777	356	761
188	758	0	722
35	206	0	739
254	146	350	673
34	0	82	757
188	0	436	735
223	87	0	770
135	177	0	768
155	8	42	749
154	740	158	696
65	204	0	771
8	51	193	718
163	68	0	759
115	53	1	737
163	0	200	756
185	0	143	757
112	0	43	764
228	157	434	774
0	689	0	679
232	0	325	766
213	206	15	789
109	199	0	751
0	0	0	759
0	894	36	771
237	193	45	758
289	129	3	360
231	9	636	288
0	98	70	758
79	716	5	698
61	698	568	684
226	0	732	685
145	736	83	725
0	739	0	698
175	797	15	788
196	0	631	756
248	0	0	773
117	151	92	694
51	231	0	775
115	0	612	700
202	59	204	745
0	737	0	712
87	741	48	683
247	0	95	774
72	151	131	724
0	719	11	701
0	0	286	761
52	619	256	622
207	125	227	738
202	0	193	766
26	0	0	736
185	0	285	285
210	0	501	790
6	181	107	746
152	0	201	766
224	0	371	214
287	0	230	776
201	770	0	716
159	181	0	744
95	0	212	724
161	242	0	741
0	0	67	770
12	0	335	738
119	0	291	704
122	150	22	775
181	702	0	670
206	47	0	778
56	118	170	741
79	0	21	141
18	0	92	763
70	161	26	733
86	770	0	748
0	795	29	759
261	754	0	734
181	753	0	682
194	40	94	787
113	0	263	734
76	712	0	676
0	746	0	728
196	0	362	276
237	127	70	753
0	721	0	707
220	0	402	761
176	768	124	729
186	0	41	724
55	0	413	746
0	789	39	757
304	721	211	696
189	132	0	761
67	42	0	775
0	374	1000	0
144	752	3	726
260	707	0	617
166	159	0	726
12	0	273	761
88	48	228	724
0	233	90	721
85	56	6	788
230	0	357	281
25	187	3	701
115	48	0	751
36	275	341	751
0	750	0	724
90	749	312	717
13	205	25	751
281	0	53	844
39	89	3	735
107	117	181	740
58	257	161	758
46	726	22	691
34	0	0	747
191	103	107	750
259	6	322	714
49	0	194	724
175	42	0	736
151	72	189	770
130	65	0	714
179	34	106	770
77	234	34	366
163	0	97	761
190	160	44	766
245	248	249	343
120	202	107	716
150	171	62	764
0	703	0	692
176	0	622	727
0	772	132	735
3	777	39	752
0	669	0	619
151	195	0	752
55	204	0	755
217	143	0	796
188	85	12	752
60	0	211	730
228	0	56	740
0	743	0	716
71	750	163	714
0	711	0	696
110	47	0	731
31	65	71	733
0	733	0	710
43	0	271	721
50	23	78	720
1	55	262	404
146	0	201	719
0	722	80	681
168	184	0	764
245	186	22	771
0	83	0	746
0	51	0	727
148	609	0	668
0	768	10	741
205	663	0	663
52	0	108	745
160	0	0	777
234	0	172	763
228	776	257	738
0	778	0	730
102	0	82	723
94	189	321	737
0	791	0	759
91	209	0	756
1	675	0	661
150	32	0	758
120	0	87	784
381	793	3	745
165	238	30	762
230	0	619	742
0	783	157	745
168	0	15	731
55	0	20	776
177	0	311	711
0	749	205	704
138	125	30	765
12	769	133	751
85	0	91	746
40	166	0	759
0	745	149	716
117	738	0	678
3	119	0	766
43	0	221	733
0	0	43	753
205	70	0	735
211	0	6	745
119	0	174	720
160	0	195	726
68	17	55	733
258	92	282	321
124	756	0	665
17	0	526	739
93	158	0	728
272	60	481	509
199	14	0	746
183	290	119	684
101	0	0	747
137	704	0	694
156	119	72	748
214	0	205	751
41	724	0	690
186	695	224	693
202	0	57	789
163	85	0	767
158	96	325	742
190	0	624	721
163	44	29	734
55	9	50	727
0	770	0	737
238	76	4	763
0	403	0	708
284	98	235	695
89	146	67	744
0	179	225	726
213	19	155	788
243	187	0	753
9	732	504	719
264	0	0	734
37	0	306	743
196	106	0	741
129	145	0	738
167	0	112	761
90	127	0	714
0	741	0	700
84	732	0	709
124	190	387	813
134	0	83	746
94	3	0	721
0	728	318	744
153	0	203	728
335	0	425	609
177	183	0	746
158	21	0	761
0	0	161	708
142	696	0	723
129	0	203	743
0	783	0	735
89	0	116	767
197	28	183	808
206	756	0	733
190	175	226	741
54	77	34	742
23	738	11	691
173	220	0	755
137	0	209	740
0	763	0	706
9	793	226	737
204	214	66	761
110	134	0	709
228	4	0	812
143	0	0	751
0	764	194	755
256	0	269	684
185	259	221	728
179	0	121	762
0	18	127	724
116	122	488	809
168	137	350	353
211	0	116	751
320	304	548	687
75	145	0	730
57	0	90	734
160	146	0	761
217	0	0	820
137	170	0	765
190	744	277	696
207	419	0	817
157	781	0	748
5	763	154	686
22	130	571	725
111	788	0	718
180	0	246	764
88	151	0	749
100	0	0	787
181	71	118	751
141	125	0	740
109	0	11	738
251	0	562	287
69	45	48	754
93	0	131	744
152	0	0	750
228	0	249	787
166	0	52	764
0	9	388	744
158	0	160	695
238	182	280	591
0	5	289	273
72	45	0	770
0	748	0	727
18	741	79	725
120	0	93	746
40	770	25	721
0	49	0	729
0	764	222	729
90	197	0	710
0	181	190	731
38	0	0	741
202	25	84	752
94	0	231	780
0	687	31	666
45	746	90	725
83	0	0	736
143	95	0	742
5	773	0	743
79	50	0	751
0	109	0	758
177	0	201	737
193	0	505	720
69	778	0	731
147	0	199	738
226	736	0	715
100	0	113	779
171	0	274	755
30	154	267	370
280	144	30	828
79	165	13	738
170	19	14	767
53	782	0	733
142	0	251	721
175	67	0	723
230	102	0	750
152	168	5	763
175	24	0	752
162	83	311	751
215	207	0	815
0	717	366	699
0	223	0	720
250	138	0	752
138	198	226	380
94	0	0	741
86	115	4	744
98	0	0	720
4	123	243	747
213	199	0	750
110	107	0	722
225	157	0	774
153	169	21	768
85	756	0	714
64	67	148	787
307	0	221	653
117	0	338	330
122	0	442	685
159	74	35	743
248	115	263	312
265	71	103	776
173	176	0	737
153	0	0	780
8	0	219	751
14	156	0	732
123	0	409	720
106	768	80	721
100	98	209	738
231	0	407	738
208	224	1	755
185	753	169	721
172	137	289	751
72	0	139	748
247	0	93	801
114	130	284	741
197	36	87	751
133	748	0	704
56	700	0	657
102	0	105	749
0	773	0	720
78	776	174	721
160	169	65	768
161	734	142	707
232	764	0	736
260	216	128	753
215	67	0	764
127	753	360	747
90	8	155	737
183	111	0	763
138	0	94	738
203	0	344	773
0	0	0	721
0	182	38	758
113	0	614	746
68	0	106	758
252	144	145	766
223	0	32	785
49	133	0	716
40	138	195	747
91	272	0	733
0	760	96	738
0	777	0	727
214	0	641	0
0	831	73	790
229	756	0	705
194	130	139	766
210	0	201	389
97	134	0	729
175	0	182	737
0	361	0	775
0	166	119	737
145	187	0	731
153	0	273	737
213	0	0	751
128	0	6	768
0	690	33	662
0	792	15	701
200	0	171	742
0	476	999	0
242	0	339	848
152	170	0	750
264	0	366	756
156	83	0	720
6	726	0	689
222	56	73	748
102	0	135	742
197	41	164	729
202	702	0	687
222	204	0	779
0	714	0	685
0	0	142	731
211	760	41	730
64	44	0	725
249	206	0	749
127	112	0	741
22	647	0	627
158	0	112	748
142	0	330	779
205	0	142	743
259	11	445	702
185	0	204	766
135	675	0	734
198	71	0	765
0	170	0	737
3	726	0	689
138	100	51	753
0	747	0	735
254	200	343	393
164	160	0	738
133	50	0	727
106	0	413	753
161	271	121	320
186	0	21	751
241	0	375	725
123	75	80	723
156	103	28	783
237	0	171	761
0	517	995	0
139	755	0	703
14	0	292	759
0	761	0	709
4	775	0	745
0	726	0	699
71	10	0	710
245	0	726	766
0	756	0	727
65	220	0	739
182	230	0	768
16	726	0	669
108	715	0	731
34	168	93	283
172	254	0	758
194	0	13	728
37	721	0	699
137	252	57	758
85	0	88	772
210	24	34	770
48	0	362	743
241	0	414	760
88	173	0	743
66	714	0	713
173	109	101	708
216	0	41	751
184	97	1	756
211	0	90	792
337	124	425	430
125	43	266	761
212	0	192	783
240	186	0	746
193	0	175	746
62	195	0	771
48	793	0	752
5	704	0	687
124	0	117	719
17	783	0	726
252	45	277	771
32	18	0	775
142	0	355	772
0	0	144	758
151	0	575	723
215	0	418	301
213	732	0	696
232	127	0	767
231	170	93	718
0	20	99	756
0	677	0	669
78	0	513	779
0	223	0	737
260	0	215	726
143	733	0	706
195	0	125	745
146	757	30	739
0	86	0	744
71	130	126	748
190	176	127	787
264	115	409	603
0	39	55	751
111	112	294	731
0	790	0	754
39	49	0	717
0	0	130	730
285	781	0	756
79	223	0	730
261	0	38	775
194	13	72	765
188	0	65	775
193	3	104	746
0	756	0	715
221	226	273	761
0	745	496	692
12	828	0	799
172	12	180	709
205	9	0	744
0	697	0	672
166	0	205	721
0	739	0	714
154	543	0	645
0	0	315	753
197	105	74	735
0	733	0	723
138	169	129	719
142	95	90	738
0	124	0	729
156	0	112	754
181	738	0	726
0	755	349	722
111	50	0	710
0	246	103	748
103	0	0	745
1	737	3	699
0	768	0	730
91	68	132	737
31	751	0	717
24	0	160	771
0	744	0	689
206	0	346	730
185	733	102	705
192	135	0	767
54	202	0	740
111	91	0	744
6	38	50	776
105	254	0	762
61	676	0	615
178	748	0	697
0	779	0	744
0	734	88	680
27	778	576	740
69	719	9	686
108	0	227	731
104	0	637	741
214	0	269	773
94	169	113	763
117	0	212	755
0	849	0	792
78	37	186	742
0	641	0	630
23	0	448	739
119	215	4	717
214	4	0	773
0	206	0	764
216	690	0	683
28	156	0	758
252	41	356	727
58	254	0	740
136	99	345	714
149	183	296	750
0	218	42	736
107	756	0	720
183	0	62	775
9	697	0	697
181	800	0	734
130	0	989	0
56	741	0	703
48	712	0	649
264	0	223	738
201	209	241	744
0	182	48	727
0	688	126	684
182	0	0	734
168	0	147	739
221	0	436	758
151	742	182	718
250	0	472	790
180	768	0	725
0	727	59	683
0	753	0	755
97	195	202	754
102	37	142	723
0	791	75	747
39	111	0	742
255	0	132	757
127	63	0	756
0	44	302	760
142	114	272	746
8	133	28	763
161	114	297	737
160	107	13	732
201	183	0	722
0	733	0	716
188	0	282	752
98	0	107	783
249	190	20	801
191	0	0	787
0	701	0	676
124	53	0	741
0	0	2	747
87	0	133	763
195	740	0	707
162	69	0	757
162	180	237	735
164	47	29	726
172	0	207	754
182	111	200	740
159	297	66	793
0	124	0	735
114	111	307	762
33	791	0	764
260	144	168	768
97	717	156	699
0	742	12	727
95	726	0	707
129	171	0	742
44	231	27	757
182	292	0	756
173	0	172	772
121	52	54	749
86	0	245	762
128	726	0	687
212	759	120	733
0	737	0	714
87	0	76	764
18	764	14	712
228	89	79	787
93	688	306	669
0	724	0	689
183	0	0	754
252	3	99	781
138	751	175	720
225	0	73	721
37	0	0	764
185	108	0	773
266	5	68	739
123	0	63	719
0	0	455	708
190	0	132	714
61	145	0	774
0	730	0	702
0	78	296	304
134	0	241	785
56	0	0	784
0	718	641	683
118	0	38	784
75	696	238	669
221	74	106	769
206	732	0	705
139	0	127	736
179	25	163	722
116	689	148	655
101	26	28	743
223	0	427	346
91	0	47	746
39	82	0	766
152	734	12	708
77	0	83	729
8	763	0	729
98	696	64	654
179	0	0	757
0	743	0	684
0	753	0	719
230	0	356	783
114	0	68	768
122	686	10	651
222	103	0	755
81	707	0	686
47	0	99	770
0	739	214	696
136	144	69	807
217	716	0	685
85	0	319	747
217	48	225	675
189	243	0	747
3	216	0	751
85	114	0	755
0	663	17	629
228	0	110	718
0	762	0	685
214	0	257	751
89	135	6	743
127	232	0	746
249	0	45	739
0	739	0	710
179	0	99	743
195	0	0	734
64	0	149	791
211	0	14	726
237	86	372	306
218	23	7	750
98	5	161	319
115	45	263	760
82	202	0	759
58	747	115	706
33	130	194	305
40	95	0	767
77	0	0	735
306	135	133	644
90	84	0	735
148	39	0	767
214	0	0	743
19	0	368	704
84	64	157	762
150	693	0	664
151	730	45	703
144	0	0	760
15	730	0	713
164	63	0	773
161	59	184	714
22	225	190	717
0	781	177	724
232	241	0	775
165	231	117	748
168	0	0	771
156	0	99	740
119	728	0	701
87	0	0	768
136	144	271	725
0	0	0	738
6	750	0	695
0	720	24	708
0	764	0	744
91	712	140	680
135	750	44	731
209	161	0	794
181	130	103	719
133	0	292	745
144	45	195	717
29	762	65	716
123	0	0	715
13	780	0	691
32	722	233	690
153	22	252	712
74	71	270	741
37	106	25	744
215	708	113	695
0	747	0	710
96	194	0	717
193	139	173	743
133	177	0	745
11	127	0	741
115	740	0	717
237	0	348	766
0	767	24	736
173	697	178	745
188	0	624	757
215	0	328	759
75	20	0	754
207	0	23	747
77	0	416	286
63	95	0	741
188	105	0	737
223	0	226	759
12	144	58	752
210	0	0	769
160	769	0	724
238	0	216	733
167	258	459	696
63	739	0	703
82	20	113	736
66	26	97	744
71	720	0	708
126	47	180	774
183	751	252	702
223	0	360	706
28	103	160	750
122	36	0	737
210	15	0	715
58	0	0	750
269	189	357	718
288	508	0	791
73	760	0	698
188	858	262	797
210	0	61	738
168	0	314	324
162	73	236	767
114	665	98	635
258	286	259	757
76	0	173	774
147	179	138	763
62	0	51	749
105	117	40	729
161	0	309	785
123	211	43	743
71	0	330	736
135	702	44	689
200	244	0	765
68	219	197	222
181	71	0	771
127	674	41	663
155	788	0	729
74	0	140	742
140	17	0	743
150	0	343	777
145	112	551	725
214	0	166	769
0	698	0	690
201	0	60	772
164	12	228	765
169	0	51	762
105	11	234	737
14	744	33	709
0	0	148	757
193	76	203	759
69	150	187	740
200	25	0	753
77	0	37	758
1	0	0	768
100	611	427	628
173	0	158	742
159	0	170	766
226	0	273	714
143	138	190	725
30	751	434	710
227	0	210	773
103	0	309	738
59	0	53	751
245	19	320	727
0	236	231	746
198	226	0	762
0	690	539	675
106	0	134	757
234	0	203	754
206	189	0	781
202	31	427	354
122	0	61	746
226	8	341	770
126	76	72	732
236	11	93	764
25	0	0	732
121	0	0	751
94	220	0	746
113	0	658	744
193	703	14	699
0	773	0	729
22	0	0	748
82	7	0	735
116	0	566	742
222	226	60	723
243	29	212	316
174	49	442	392
17	773	0	748
140	230	6	760
168	815	0	751
136	13	600	747
205	283	160	708
106	0	115	776
61	179	0	721
202	764	290	745
154	131	0	785
60	27	0	718
125	247	0	706
199	65	0	736
101	106	161	736
190	0	471	754
83	39	691	727
166	726	0	693
78	0	586	751
0	741	0	714
38	14	73	772
157	138	0	715
119	683	101	687
140	0	11	757
119	0	367	288
210	764	33	722
66	747	15	716
0	784	30	747
34	182	199	768
186	803	52	755
0	759	55	710
195	106	0	742
198	0	72	759
29	797	0	699
235	0	80	778
196	121	209	734
60	66	0	753
0	356	1007	0
11	7	286	752
103	24	0	756
5	738	0	708
0	805	0	771
0	187	90	729
163	52	0	762
0	728	105	697
0	0	174	729
186	152	52	748
0	150	64	753
0	750	0	718
80	238	26	769
196	215	261	298
221	0	715	679
89	175	291	765
145	735	14	697
204	0	211	743
199	142	243	762
175	0	350	797
21	776	0	739
251	204	0	714
151	0	98	743
109	772	134	716
0	710	0	695
8	25	232	763
143	53	0	731
137	223	0	759
109	0	250	764
89	26	0	721
306	0	753	581
135	770	33	711
164	175	0	751
129	156	63	761
114	0	60	751
96	0	322	733
