FL1-H	FL2-H	FL3-H	FL4-H
125	261	280	726
12	847	13	741
0	764	0	778
279	0	511	757
27	23	53	662
0	800	0	700
152	0	0	729
146	872	31	776
148	623	0	783
0	717	0	731
172	566	0	745
193	815	0	721
0	610	0	720
202	805	280	803
101	0	295	755
3	0	81	740
40	0	194	733
240	8	0	737
630	18	549	163
178	733	0	760
199	215	0	640
105	772	0	741
63	140	53	690
167	0	288	682
0	817	0	792
151	0	465	750
236	0	168	680
56	780	109	774
2	0	128	699
6	85	0	747
0	761	0	750
148	205	0	721
82	810	0	782
0	695	0	774
576	1	242	243
165	49	394	737
205	207	44	797
70	452	72	746
80	228	66	715
126	466	244	745
201	644	0	802
0	205	160	699
163	118	475	643
272	0	211	796
11	634	0	745
0	776	0	764
261	25	202	653
121	759	0	764
94	728	0	773
190	734	32	766
0	59	144	702
601	182	270	107
0	864	17	749
188	182	204	674
178	791	378	758
43	625	330	746
1	780	0	772
270	710	0	759
168	699	0	740
197	744	0	737
0	890	0	743
0	782	0	777
0	78	0	372
144	316	77	658
0	804	0	742
183	230	0	718
220	101	405	667
125	85	276	707
2	769	0	776
188	90	117	754
0	644	0	707
0	739	0	744
74	225	70	737
144	823	0	756
195	151	0	787
0	821	34	763
0	850	0	741
38	808	0	726
46	39	52	729
242	0	545	667
198	0	0	694
71	724	0	687
183	497	115	727
119	251	0	669
180	141	243	724
112	772	329	757
59	84	0	736
82	818	118	738
45	734	140	801
631	101	288	169
0	819	0	751
105	714	0	743
215	251	137	731
218	0	306	697
0	241	0	674
224	63	0	750
0	703	0	706
222	294	0	728
0	747	504	717
103	478	159	737
3	905	0	775
0	807	0	746
118	728	0	750
206	35	137	717
270	164	0	701
131	192	75	733
0	743	0	774
198	669	0	758
7	697	16	717
293	313	104	719
116	280	0	697
214	795	0	754
168	771	0	747
207	648	252	741
246	0	170	737
92	711	0	753
0	104	0	676
156	666	0	746
54	725	0	765
140	175	8	762
37	111	452	769
22	747	44	726
234	268	0	661
188	153	7	766
184	0	0	698
69	77	0	713
133	411	0	768
184	204	0	707
79	45	0	715
0	730	0	746
0	236	0	722
200	126	0	772
202	0	495	688
102	140	0	719
176	707	0	787
219	0	0	684
109	702	160	771
168	412	0	758
209	732	0	749
60	585	0	725
252	73	20	649
117	816	181	730
180	273	0	739
0	803	0	767
0	97	0	690
0	837	0	747
0	345	836	672
138	763	0	715
179	571	395	754
0	526	0	726
0	789	0	739
0	873	0	709
461	593	1019	0
113	854	0	779
0	608	39	702
171	12	45	688
91	603	9	744
120	727	108	740
177	217	0	688
58	886	0	765
229	21	1	745
201	164	604	681
83	360	125	671
184	252	16	703
255	0	0	698
224	0	0	750
194	141	0	701
0	848	0	763
152	0	417	703
0	851	0	772
0	182	313	717
353	104	308	142
98	0	136	727
772	225	289	316
159	714	0	770
0	814	0	775
10	264	235	698
224	0	24	739
133	114	212	666
0	814	0	716
163	0	183	736
0	780	189	770
0	788	0	754
190	790	0	764
184	155	62	739
134	0	348	289
68	746	0	757
0	69	0	720
66	242	244	731
85	0	157	679
171	30	26	719
59	131	73	763
211	0	163	641
0	103	0	718
83	657	0	742
140	757	0	741
220	219	0	688
286	92	710	756
133	623	38	771
134	0	0	720
25	620	0	768
195	313	374	744
221	0	418	698
281	635	0	735
192	0	142	671
0	616	0	764
148	0	186	724
56	733	0	764
158	437	109	739
207	595	203	782
407	101	354	397
105	119	71	740
246	421	431	750
19	582	0	742
0	822	0	803
203	127	245	713
249	573	40	769
44	745	2	777
19	0	236	706
77	656	0	742
122	662	66	749
125	534	14	746
126	719	0	777
0	778	28	725
0	323	0	671
156	0	350	321
221	112	599	674
159	728	153	739
7	183	78	711
0	848	0	729
348	194	255	280
184	698	0	749
91	743	430	776
72	720	0	764
224	0	191	745
104	232	88	799
96	215	148	622
526	1012	763	672
11	696	0	762
266	690	0	732
171	12	151	724
183	678	0	763
46	0	1012	0
97	0	256	716
214	803	528	762
81	678	148	753
0	793	0	700
0	401	0	759
87	983	0	781
13	0	38	701
294	317	0	734
307	209	411	513
180	227	126	694
70	10	134	707
155	266	0	713
200	821	4	733
101	761	0	761
197	173	137	652
211	773	0	770
136	793	56	677
0	884	33	751
155	658	0	795
141	260	0	699
0	802	1	751
117	678	65	746
187	109	93	733
18	556	0	751
93	767	34	752
0	803	0	717
83	60	11	706
75	668	0	791
219	817	42	764
15	729	0	742
85	808	0	791
193	629	300	758
237	0	203	689
0	528	0	759
480	239	140	220
102	761	93	789
0	838	0	782
347	0	347	162
142	47	0	710
128	806	0	729
10	581	528	760
110	573	0	742
28	102	0	725
125	46	322	734
174	728	0	725
205	50	189	726
208	19	388	767
134	666	0	788
277	42	654	714
143	47	0	725
42	792	0	751
211	124	220	655
244	727	132	771
108	0	131	758
217	158	124	726
220	842	0	801
34	744	0	767
231	60	15	750
0	763	53	767
5	821	80	744
0	867	68	771
232	71	0	712
290	0	359	298
359	217	365	294
215	77	361	730
135	799	22	765
210	185	66	705
211	140	2	742
259	23	61	779
25	674	0	721
46	679	875	656
0	846	0	718
141	215	0	738
153	130	0	704
0	728	0	750
59	858	0	773
154	813	29	704
14	795	478	747
320	0	32	782
0	850	42	724
189	0	549	657
0	905	0	772
247	193	76	710
0	660	0	764
65	806	211	708
0	789	0	806
161	71	0	710
167	652	0	761
13	712	0	775
206	656	0	757
132	0	0	747
0	711	9	763
176	0	271	683
121	0	618	602
99	748	0	774
159	731	374	712
5	697	185	763
0	725	115	760
184	625	78	797
117	39	271	701
88	790	0	785
184	106	270	694
0	781	355	735
38	731	57	775
27	859	0	781
143	802	0	750
0	692	0	777
132	0	527	703
2	792	0	741
0	803	104	705
62	722	0	777
333	7	240	276
19	826	0	696
425	732	670	734
328	0	653	730
372	696	605	742
343	763	577	731
0	0	618	638
0	668	497	722
130	343	360	701
0	673	323	717
0	704	13	736
6	672	203	711
125	156	256	660
234	724	0	725
88	0	0	757
77	839	0	763
180	497	314	725
0	847	0	764
117	249	0	718
0	824	0	738
138	415	6	686
0	681	0	755
0	770	67	755
0	758	0	774
134	592	26	773
248	189	0	736
0	831	0	731
0	756	0	765
267	257	0	694
215	222	345	690
132	380	0	672
124	21	0	695
0	214	0	738
31	719	0	754
0	751	0	764
238	803	165	756
177	301	407	756
174	866	138	751
206	293	0	725
89	248	0	692
0	869	43	760
236	785	0	758
0	686	85	740
196	0	15	685
277	0	347	723
351	768	550	795
259	631	431	711
0	349	372	692
173	657	300	726
95	0	0	733
112	743	42	765
0	819	30	744
216	219	354	689
300	0	180	779
198	28	159	715
192	719	0	810
0	711	0	744
65	0	0	753
0	789	8	793
102	0	0	719
117	193	5	732
296	0	302	173
0	292	0	106
66	224	0	237
0	0	66	454
284	297	475	676
0	0	950	0
144	781	489	759
115	878	532	809
218	0	575	660
132	0	757	623
0	749	264	758
276	780	548	760
5	0	878	0
59	0	0	763
37	650	0	758
167	756	0	768
134	686	9	732
0	214	73	779
142	740	113	748
131	191	25	734
231	1	303	674
219	517	120	727
202	23	796	539
294	209	85	295
0	683	132	778
117	809	0	792
232	664	8	754
94	679	0	700
0	778	0	730
209	0	232	691
361	0	635	294
227	167	0	694
0	806	323	750
0	837	13	723
0	828	0	757
184	243	115	712
46	99	0	753
150	183	0	652
199	715	0	773
0	793	0	749
156	0	0	695
0	879	0	772
148	0	90	722
119	195	311	716
254	53	413	666
260	0	331	751
198	120	0	744
94	847	0	765
0	830	0	795
0	793	0	755
36	111	0	775
211	650	185	777
159	685	337	768
0	175	5	744
161	803	150	758
338	74	393	319
0	754	0	785
0	858	15	776
32	775	58	776
0	790	0	740
23	755	0	746
37	3	885	511
98	190	41	769
108	714	0	772
0	839	0	770
43	844	0	764
187	617	169	738
381	0	665	318
22	676	0	794
22	809	0	739
136	214	146	703
241	670	0	775
0	249	88	695
217	136	138	675
0	827	0	728
135	129	246	686
292	0	502	699
247	180	0	718
0	826	74	775
0	415	1003	0
205	63	114	674
98	538	0	720
91	760	49	780
0	847	0	763
0	0	86	729
94	635	0	779
182	231	111	675
38	755	0	753
29	8	190	745
148	750	0	770
138	868	0	762
175	154	0	690
211	0	0	765
0	0	314	740
223	0	56	711
0	769	16	739
5	816	0	726
177	662	83	753
0	806	0	744
89	753	0	756
22	655	0	719
208	194	385	213
158	658	0	747
228	0	12	717
126	114	0	722
0	804	0	772
0	689	108	727
74	237	0	627
152	0	1	732
30	0	0	714
201	0	551	662
299	0	635	681
272	0	604	728
262	0	602	0
30	601	385	785
0	0	914	0
0	839	0	765
311	0	328	0
86	771	0	761
124	9	0	670
0	617	0	753
220	0	127	713
0	302	145	722
172	0	0	739
133	58	239	729
51	692	0	769
0	717	0	783
0	899	0	771
201	802	0	737
229	17	253	753
399	0	322	705
0	715	0	732
167	0	212	718
0	881	0	768
0	781	0	768
153	0	110	745
94	218	0	704
166	740	367	757
0	721	0	728
0	0	94	722
0	678	248	761
65	182	0	749
17	824	0	766
0	178	26	612
90	225	383	665
0	850	0	779
0	176	0	718
0	755	0	757
128	604	87	774
0	703	4	760
0	649	29	743
224	648	0	785
0	732	0	755
103	670	0	723
242	0	35	755
43	136	0	745
0	683	0	731
145	836	0	766
153	193	0	752
0	813	0	750
308	164	71	641
150	200	0	754
0	661	0	729
60	762	453	711
367	639	578	693
263	815	635	772
299	739	650	685
279	619	640	675
312	613	580	698
239	773	537	743
122	824	502	751
0	763	412	763
0	344	403	708
0	690	120	745
101	289	0	737
0	779	675	762
0	206	268	723
0	679	0	722
242	408	389	724
198	0	360	734
0	759	0	729
0	824	0	729
164	0	310	719
222	242	120	714
39	757	0	771
37	0	45	679
175	110	18	707
216	242	0	705
0	586	125	767
110	840	16	773
129	750	596	748
0	765	0	753
68	351	0	715
0	795	0	723
0	814	0	765
142	571	0	749
85	214	257	677
12	27	234	699
130	419	0	669
40	32	189	711
145	373	0	764
142	694	482	759
319	789	597	795
304	0	552	590
230	559	546	688
19	606	216	707
0	377	125	757
0	827	0	733
0	818	0	760
108	199	0	736
67	723	0	762
268	671	0	771
125	630	413	721
346	0	602	714
145	800	412	753
0	771	390	783
191	115	339	717
113	0	333	704
0	182	39	713
164	641	257	804
0	839	0	764
186	786	433	740
135	91	0	732
0	812	0	776
0	788	90	751
272	0	592	654
104	108	0	727
0	802	0	721
52	686	0	736
275	0	564	697
31	827	450	755
198	762	370	763
236	0	480	293
0	850	0	776
200	696	200	751
199	851	0	782
116	0	75	742
209	724	406	754
111	858	512	752
216	843	381	776
56	837	363	752
138	559	184	724
148	203	355	712
0	612	34	733
35	659	0	762
0	803	0	713
0	813	0	796
0	189	44	723
230	134	129	725
261	0	580	675
221	129	427	658
1	824	174	743
25	635	0	746
0	761	0	787
14	740	0	768
0	742	1	767
100	762	0	785
212	161	100	689
150	48	0	686
271	63	0	801
332	228	35	747
248	132	75	831
0	722	0	788
121	0	63	732
180	311	0	707
215	0	374	757
8	689	374	759
0	828	0	759
203	142	72	792
75	925	0	785
0	730	4	729
175	618	0	741
21	828	0	737
0	776	331	715
78	319	0	603
1	819	27	767
160	680	0	770
122	740	0	767
36	874	0	743
41	714	8	802
241	0	32	710
94	241	173	770
0	0	972	0
175	65	51	728
228	0	229	663
271	90	785	595
0	730	1	794
89	720	0	734
207	70	50	705
265	281	0	735
0	629	40	724
25	693	0	769
155	48	0	746
137	756	0	780
0	0	319	745
92	0	253	737
203	787	0	726
153	0	495	726
308	114	340	640
215	0	152	689
109	646	106	766
84	243	0	691
91	756	0	779
0	766	0	781
0	559	239	734
46	676	0	753
13	222	67	701
200	845	0	791
221	5	121	635
278	0	600	743
222	703	164	747
124	700	0	715
0	235	255	730
179	126	416	682
335	762	619	702
317	0	599	809
267	839	557	694
287	235	572	646
161	827	496	763
0	761	477	749
0	717	678	579
148	806	458	787
0	723	0	746
111	675	457	771
169	31	457	763
54	867	363	781
280	0	322	716
90	739	66	760
208	202	233	751
277	323	322	601
189	767	228	785
222	287	0	765
11	776	0	762
0	730	366	756
177	911	0	731
154	168	0	754
130	124	0	795
42	672	54	755
273	89	310	637
247	215	219	672
140	225	0	704
137	172	283	659
38	100	0	725
0	775	0	745
109	153	39	693
208	243	0	663
121	717	0	760
134	646	0	727
54	268	73	661
144	287	268	701
60	0	72	718
84	698	324	760
243	809	373	798
307	0	544	691
252	766	522	733
359	809	617	696
354	633	632	644
382	808	688	675
394	0	646	0
386	796	634	731
385	733	650	719
384	0	647	696
297	708	617	738
130	0	521	736
28	162	276	696
57	270	135	728
0	835	29	780
0	216	218	737
0	850	0	755
58	747	0	745
77	208	85	733
201	408	248	679
246	91	305	785
279	0	290	734
0	0	171	700
187	808	58	729
57	130	0	739
0	262	0	731
0	755	0	744
288	86	10	349
0	301	0	705
173	109	0	703
283	0	0	615
144	0	0	709
0	739	0	746
0	884	0	749
234	0	0	728
44	872	0	748
157	177	111	709
187	747	0	721
220	0	402	733
164	0	0	789
206	467	81	738
209	0	97	658
172	585	0	742
0	805	0	738
207	500	0	753
336	0	552	733
238	660	542	703
95	163	134	705
0	707	358	767
174	148	436	751
179	789	111	716
262	786	458	751
330	185	574	686
308	841	624	741
0	823	0	719
23	766	0	762
339	429	540	675
121	308	364	62
269	63	214	773
170	738	405	739
52	0	0	768
98	595	0	753
79	0	501	741
33	297	198	693
133	671	287	745
201	0	227	714
193	0	0	733
54	762	0	768
155	846	380	716
137	0	480	720
327	0	669	617
0	833	0	735
76	141	0	732
177	0	339	704
150	145	0	744
60	819	468	765
198	360	0	691
62	808	0	761
236	0	397	734
266	91	86	666
31	288	0	723
71	12	310	711
243	0	194	739
107	574	338	788
0	840	159	766
157	735	528	714
100	819	0	765
333	222	520	331
0	835	347	779
164	773	156	771
204	189	209	675
0	758	0	729
0	739	451	734
41	0	376	721
293	213	367	652
207	0	368	706
156	736	520	715
226	60	490	688
269	103	540	668
46	728	2	774
68	76	135	734
178	772	37	784
47	136	0	747
26	750	99	757
39	810	632	801
127	646	190	752
246	601	0	730
0	772	0	770
198	131	298	183
0	743	0	772
279	9	455	685
246	762	0	709
68	739	332	747
0	0	958	0
0	698	386	744
192	54	353	769
114	337	19	730
396	0	509	356
24	215	0	714
137	3	176	683
100	714	0	719
0	571	0	725
0	828	0	773
129	336	23	761
0	857	586	759
255	63	183	716
242	786	0	740
228	4	206	690
284	0	351	788
89	360	0	706
77	860	0	774
0	828	246	734
109	176	0	731
301	0	276	719
140	795	0	724
236	0	234	707
107	672	0	801
62	0	6	695
248	0	592	784
0	819	0	737
40	847	0	772
83	676	0	741
218	767	0	788
39	505	0	670
0	0	0	715
257	0	538	706
14	798	0	713
35	720	0	720
156	784	0	748
0	720	0	769
34	767	0	787
238	0	0	692
143	534	0	717
0	269	0	735
159	625	61	734
0	714	0	703
0	606	0	724
177	767	0	767
243	785	0	769
0	821	0	766
129	610	0	753
50	101	382	717
111	125	34	711
0	772	0	715
0	795	23	750
0	887	0	719
354	254	375	663
215	686	0	779
31	71	112	772
0	724	0	759
232	136	92	747
190	111	298	691
78	784	0	744
203	351	0	705
396	0	544	628
194	284	0	689
0	0	912	292
0	215	399	683
226	727	63	759
134	724	0	763
225	192	0	715
153	86	206	731
0	649	1019	0
251	785	0	812
240	322	33	712
281	0	43	732
262	242	37	698
84	875	0	744
175	0	520	717
271	100	142	704
151	618	0	749
196	164	12	761
148	117	77	720
0	134	896	203
0	301	0	742
149	158	12	728
191	299	0	695
0	106	0	697
177	210	0	679
181	201	242	699
17	841	0	769
0	620	49	745
207	760	54	754
0	714	630	688
106	140	216	742
20	776	0	751
0	839	0	756
184	0	393	653
138	10	171	719
72	0	251	711
0	792	0	749
339	83	253	678
259	0	569	686
0	805	0	737
0	828	0	750
221	733	0	762
0	791	0	751
274	759	0	801
0	59	977	0
154	622	41	708
248	201	149	734
