FL1-H	FL2-H	FL3-H	FL4-H
116	116	373	349
82	832	0	765
172	609	76	767
139	0	235	715
0	679	111	746
83	628	0	747
225	847	0	762
146	649	0	816
212	166	0	751
0	776	89	804
71	794	0	799
215	0	349	367
152	0	352	695
0	810	241	725
151	0	66	718
0	755	0	744
67	173	278	711
0	815	71	768
0	709	0	749
0	741	155	737
145	202	212	763
109	685	0	760
24	643	0	766
77	659	0	759
169	281	139	401
141	195	314	398
15	529	0	730
28	584	10	774
33	727	0	775
231	0	241	827
81	81	216	689
100	713	0	778
0	656	261	741
57	192	0	745
0	801	0	783
0	788	182	758
0	596	0	765
23	771	186	784
0	697	0	754
212	110	0	693
0	614	0	765
0	598	0	762
0	754	0	749
140	803	0	781
85	822	398	781
62	0	0	751
199	7	20	726
220	230	0	359
253	115	396	428
104	0	402	689
0	718	111	748
510	58	204	686
126	836	0	792
110	0	413	448
88	822	0	751
47	699	265	747
229	136	297	429
0	780	0	799
230	0	391	375
209	0	616	698
0	817	0	724
178	19	0	711
149	772	212	770
216	0	213	776
8	842	0	750
32	767	0	770
128	758	0	790
275	167	402	422
180	191	122	358
242	263	0	818
0	825	0	724
108	712	57	770
0	756	52	727
0	755	0	788
168	669	0	754
201	0	15	704
0	859	0	814
139	682	71	779
13	841	0	759
126	589	0	757
0	0	462	732
202	215	51	686
61	797	0	808
9	791	52	736
293	0	552	720
40	657	0	753
252	11	332	424
57	857	0	770
111	81	232	411
131	873	0	784
25	781	0	795
260	0	210	656
39	509	150	755
145	825	0	738
111	584	0	763
148	112	0	724
0	783	0	766
250	0	258	763
177	574	0	724
91	156	0	795
0	816	0	753
0	851	0	764
0	805	0	736
157	727	0	763
188	778	0	747
467	1009	785	697
126	0	0	729
0	648	168	748
189	757	0	765
241	152	0	710
231	206	128	799
142	675	97	761
230	197	460	744
168	0	205	726
0	736	0	763
174	28	215	697
217	163	0	694
194	29	107	655
139	110	83	710
251	32	379	566
254	789	12	768
0	784	0	729
79	605	0	728
0	747	0	738
242	154	293	383
106	643	85	772
229	153	237	393
217	613	0	683
101	723	0	707
269	231	247	636
225	530	0	719
221	144	184	675
160	796	0	795
20	872	0	738
277	0	464	377
16	0	541	737
68	825	0	742
240	187	32	751
0	864	0	787
92	743	337	773
41	791	228	742
104	774	0	745
158	698	44	736
237	0	454	434
13	779	0	762
117	782	50	800
0	721	26	764
237	0	701	0
188	233	240	407
0	680	0	747
0	722	0	765
70	792	0	783
72	757	8	710
58	253	0	768
0	824	0	763
0	689	253	766
251	729	0	780
24	799	210	747
0	791	72	755
0	806	0	764
24	808	113	829
277	0	482	718
0	766	203	777
233	142	102	341
280	160	323	460
6	754	0	757
30	703	0	775
357	183	51	756
0	664	0	747
0	807	0	759
53	785	227	709
203	700	564	757
112	790	0	777
255	177	27	387
154	819	140	828
183	561	75	767
0	846	73	825
0	0	979	0
14	751	477	736
0	0	0	720
6	808	548	757
149	0	14	759
203	353	153	708
115	24	1021	198
0	907	166	779
95	47	53	349
270	68	532	699
218	0	724	741
200	41	252	291
218	183	0	697
235	165	264	404
47	827	0	773
16	869	0	774
120	0	386	738
129	78	230	670
177	0	325	349
73	591	142	749
106	767	0	778
248	20	208	437
186	216	243	733
124	749	7	754
137	801	0	764
193	21	276	369
142	858	263	832
227	606	42	744
72	0	0	726
0	234	0	725
157	0	249	322
46	682	125	773
119	704	0	755
0	799	91	765
2	426	110	768
138	49	442	706
0	832	14	749
288	193	447	424
3	808	0	760
159	671	488	736
104	99	193	359
0	682	0	760
19	709	0	769
0	864	0	742
85	199	0	779
0	757	0	762
253	1020	443	832
195	227	0	736
259	263	0	784
53	659	72	723
188	271	4	719
64	805	0	733
131	133	198	307
218	44	149	779
0	806	0	748
0	654	0	756
1	198	0	710
19	782	242	726
0	835	0	735
49	762	7	755
167	40	64	322
118	4	337	345
31	741	0	765
94	807	9	761
88	793	0	769
104	34	131	299
163	278	0	312
208	218	165	384
35	788	0	735
0	790	0	758
0	831	0	733
241	135	686	261
165	0	282	362
0	471	874	588
269	209	0	719
137	0	58	732
100	818	0	757
197	848	0	752
188	79	25	691
120	756	0	762
0	667	0	783
142	148	219	694
150	593	123	754
0	1008	365	846
143	194	130	725
0	797	59	763
92	681	491	755
149	115	324	343
15	822	0	804
43	17	0	740
0	816	0	769
76	784	0	757
113	91	235	278
230	0	710	16
173	0	417	399
1	647	0	733
207	0	665	78
63	1011	0	745
111	592	141	754
0	688	0	758
277	266	59	409
162	33	208	742
0	581	0	756
241	181	0	722
52	702	0	758
139	192	206	365
300	214	340	461
106	727	445	758
30	668	0	794
186	98	111	722
88	0	408	707
0	714	42	745
66	223	166	321
204	700	227	737
53	541	22	772
236	214	0	697
155	775	295	718
0	806	0	736
0	824	0	741
189	29	849	683
190	0	539	400
253	188	83	736
0	655	32	763
0	769	23	747
245	127	78	749
78	110	35	730
66	177	0	717
233	382	167	715
175	0	362	407
56	853	0	750
289	45	302	431
0	796	0	732
238	640	24	784
29	211	279	331
160	147	247	334
65	841	0	739
0	859	0	729
92	0	285	350
0	545	0	713
2	734	189	774
15	686	0	735
111	608	0	757
153	122	0	729
0	0	159	703
179	0	211	796
0	783	0	763
250	159	328	751
199	122	12	719
356	86	308	789
0	759	65	752
143	817	0	759
238	0	601	701
203	694	263	768
181	694	0	777
252	0	432	402
0	823	0	793
0	721	0	727
252	31	377	381
0	735	665	732
133	213	65	409
74	725	0	779
198	242	0	718
68	771	0	799
0	704	57	758
176	95	214	356
158	0	344	653
191	120	0	711
62	669	0	725
97	248	0	356
16	844	0	817
0	708	0	775
61	761	0	740
90	796	0	788
0	810	55	759
6	813	0	767
23	859	0	759
96	770	0	763
103	761	58	756
172	0	0	783
118	734	665	777
254	0	168	706
14	725	0	775
0	664	697	768
135	330	50	679
142	170	28	406
0	886	50	781
0	69	52	718
0	731	0	743
209	155	402	359
14	784	0	758
81	259	0	716
147	239	35	758
39	842	0	766
71	175	179	812
0	835	0	789
0	832	0	735
0	842	9	764
210	716	0	785
273	760	296	713
0	657	0	745
0	792	81	768
165	759	50	791
250	0	368	372
6	729	0	769
21	758	0	770
120	703	0	746
156	736	58	750
0	799	0	740
0	96	133	678
131	119	176	644
222	0	179	710
149	267	0	754
0	781	0	728
230	0	663	685
142	15	0	706
177	257	0	770
127	0	359	349
137	0	502	713
259	116	58	742
232	296	23	723
150	719	91	753
0	751	0	759
0	770	72	724
0	617	0	746
173	724	0	753
40	100	0	710
216	0	215	780
267	0	413	444
134	677	126	749
0	777	0	743
0	786	0	771
0	5	224	695
212	0	303	352
165	807	0	777
213	203	0	704
0	42	329	723
0	746	36	744
221	0	139	725
175	0	321	276
206	656	0	774
18	748	89	790
285	0	117	718
214	766	0	768
150	0	102	726
179	0	322	273
18	5	275	370
120	0	22	754
0	898	0	781
47	0	334	373
242	188	106	314
0	793	0	744
25	744	197	765
132	655	0	738
227	168	303	723
21	751	115	763
193	62	301	384
92	776	0	764
179	0	2	801
47	179	0	782
223	0	350	326
0	105	15	718
0	854	0	748
58	704	315	803
50	0	211	735
98	671	0	767
132	815	0	743
103	704	34	769
0	821	54	788
122	0	298	746
1	823	0	736
166	186	0	772
232	0	403	350
45	157	36	376
217	254	147	741
0	66	34	705
0	0	334	337
0	175	55	760
251	781	0	773
0	837	0	759
192	751	126	777
46	92	82	687
220	714	439	736
0	823	0	777
191	716	0	799
119	0	121	753
0	758	0	788
214	148	0	761
67	777	0	732
6	857	8	778
0	763	83	744
107	763	0	764
73	328	164	805
161	233	0	708
78	848	0	753
13	819	0	753
116	786	0	780
133	0	207	721
47	877	55	785
58	793	0	779
90	639	0	763
336	215	418	730
0	823	0	775
0	782	0	773
111	833	0	764
108	677	78	777
234	0	653	403
0	741	157	766
204	1	246	752
227	356	0	705
43	212	0	705
203	761	29	838
213	199	252	366
0	713	209	762
153	0	361	710
182	782	0	731
196	93	320	590
0	842	0	746
174	135	278	395
124	0	208	723
180	231	0	732
147	116	285	705
203	16	314	388
52	781	182	737
229	257	0	721
0	763	330	732
157	0	84	702
305	0	312	376
0	759	0	777
141	570	0	719
223	0	351	772
0	709	0	780
142	246	0	698
214	288	206	353
199	129	120	757
39	698	0	758
14	868	0	789
116	683	0	767
0	737	0	762
234	0	412	312
0	815	10	754
0	663	0	735
126	796	0	783
0	780	0	753
126	561	0	763
218	275	41	724
0	636	665	725
0	843	48	755
171	784	0	757
125	65	243	371
102	693	22	799
203	83	246	404
0	716	195	754
104	165	0	682
100	616	59	752
146	0	0	715
208	184	0	739
50	779	0	742
152	761	51	738
0	802	36	791
0	782	373	770
0	760	0	781
103	0	338	392
209	0	345	410
0	805	46	758
121	671	0	750
0	774	134	774
0	762	0	786
0	840	0	761
128	198	124	733
72	0	279	338
0	874	0	793
0	809	0	756
306	0	351	458
0	863	0	742
20	782	0	753
69	744	0	749
0	801	735	724
125	872	0	807
0	802	0	764
166	254	19	712
66	590	162	713
159	266	0	722
64	662	0	761
0	672	0	770
111	712	0	737
96	0	212	404
0	802	6	792
140	787	0	760
272	0	365	380
193	0	0	724
181	275	0	716
295	179	198	696
82	790	0	795
0	809	47	750
156	606	17	772
0	719	0	768
112	191	190	372
173	32	16	754
167	557	0	758
110	747	0	792
19	765	0	791
88	0	50	724
197	17	258	365
239	679	0	789
2	790	8	731
237	198	67	416
0	758	0	757
201	732	0	755
0	753	74	767
226	173	490	391
97	65	122	728
215	271	15	370
181	181	73	734
79	563	455	720
0	43	0	730
220	0	676	676
157	0	370	274
66	0	30	750
79	127	233	650
134	745	0	779
183	146	0	699
128	0	10	767
176	33	18	774
142	621	27	743
158	585	0	743
109	173	280	721
148	627	0	782
62	291	219	693
193	197	3	691
0	814	0	781
0	819	24	762
193	0	96	703
118	0	399	717
0	225	63	720
0	766	0	731
166	820	53	749
0	801	5	752
173	0	289	374
391	1023	686	830
10	231	0	324
178	0	350	376
0	788	0	786
18	754	0	762
211	257	95	734
134	657	8	775
0	843	0	779
0	730	96	781
0	860	0	719
3	777	0	747
189	212	0	742
116	211	30	704
138	180	138	354
0	723	99	764
0	632	0	773
221	0	178	727
159	110	0	738
0	760	33	773
187	0	347	747
101	649	129	738
177	138	22	723
234	92	120	727
0	787	12	784
86	156	211	364
143	600	0	765
258	248	193	431
218	0	365	703
0	588	70	759
47	199	323	659
225	181	319	705
69	0	469	362
118	803	0	745
184	130	0	756
120	636	273	746
0	818	0	779
150	332	0	711
87	774	0	858
192	72	264	686
0	827	0	765
95	705	0	794
112	716	0	763
154	203	0	718
182	62	197	342
204	850	0	771
29	836	0	757
0	728	0	771
109	95	183	362
167	0	423	721
73	641	218	760
78	800	24	748
259	0	492	267
245	0	308	406
0	801	0	744
193	67	284	720
194	0	604	715
112	713	0	790
0	772	41	751
0	775	0	721
90	690	150	796
0	849	0	756
196	99	109	745
79	842	211	757
12	165	336	702
39	543	187	760
20	688	0	759
218	220	58	339
270	108	346	362
0	693	0	762
282	12	321	675
14	179	32	733
93	790	0	767
0	805	0	795
107	117	273	389
149	0	279	716
157	99	18	748
13	793	39	769
0	700	3	798
8	715	83	723
19	717	0	742
179	653	12	745
174	6	39	683
30	668	0	764
149	87	71	332
167	0	188	746
0	809	0	730
87	0	313	231
198	727	0	771
37	736	0	760
232	673	0	825
196	0	496	404
36	779	526	790
137	0	393	376
66	807	166	749
16	774	0	774
101	777	0	696
167	32	435	723
181	203	276	656
151	695	0	741
0	775	0	761
16	813	0	757
0	731	0	786
220	719	0	778
123	709	320	776
179	60	448	374
0	688	38	761
12	50	229	373
0	658	187	778
12	37	401	710
130	769	57	768
171	489	275	773
0	641	69	758
54	674	176	735
143	701	0	757
0	892	10	755
172	0	469	334
0	780	23	723
53	777	7	758
75	774	0	759
0	867	0	764
0	793	0	730
156	847	0	854
14	915	270	737
53	797	0	755
192	815	673	802
221	207	136	772
0	856	0	793
59	708	0	747
222	220	173	397
0	724	0	756
10	553	68	790
0	635	131	728
194	810	0	757
130	71	15	783
338	64	391	502
0	829	0	743
128	20	235	346
114	645	99	761
30	787	110	791
147	0	220	751
0	704	632	732
148	0	0	716
209	91	118	721
0	790	40	774
93	777	0	761
122	0	396	363
809	990	962	462
0	843	66	760
80	668	0	759
135	220	0	708
96	692	0	769
5	853	645	712
23	803	0	771
165	154	210	392
248	0	305	733
208	0	288	395
99	743	0	746
175	826	0	732
0	777	0	778
152	6	14	684
5	745	0	813
263	158	242	352
281	111	229	461
123	0	410	682
38	650	51	754
181	778	28	778
135	188	132	358
122	777	14	767
0	795	0	775
242	0	374	403
0	377	1011	0
198	105	176	353
75	847	124	766
0	707	0	767
133	756	0	775
226	764	0	786
0	769	0	786
99	98	0	752
274	721	116	779
0	815	34	772
6	847	0	732
260	185	136	757
109	0	409	406
0	700	0	760
0	8	94	379
220	139	213	388
232	66	296	675
0	677	39	765
243	114	527	367
43	724	0	757
183	133	647	257
0	621	0	743
184	813	0	791
75	719	0	765
189	145	232	340
158	621	232	814
49	225	107	296
0	646	241	767
231	310	0	735
155	661	345	739
0	774	0	745
0	819	0	764
48	301	0	733
63	639	0	788
116	763	0	762
0	652	189	778
132	137	131	759
167	40	240	382
147	305	0	334
121	128	361	396
255	172	318	430
225	674	122	809
176	690	0	752
208	796	25	761
191	144	0	730
87	26	0	748
272	247	359	424
133	791	205	756
0	690	132	791
0	671	0	770
243	59	305	332
0	833	0	762
0	854	48	751
135	821	20	771
0	797	14	759
168	48	296	285
0	981	17	825
0	817	98	729
162	742	0	797
251	108	413	435
121	23	11	735
0	772	114	779
43	607	0	743
117	12	316	351
79	779	131	772
0	839	0	764
96	563	213	762
200	162	0	770
142	0	305	331
0	725	0	788
19	871	111	780
51	724	0	768
39	718	475	740
0	785	234	703
114	633	9	776
205	211	0	368
22	732	0	749
0	1006	0	840
131	232	126	351
53	753	0	779
201	791	0	787
39	727	110	760
93	735	39	756
163	138	284	755
165	141	91	759
262	18	429	664
0	705	143	754
291	709	145	789
71	667	0	746
86	0	347	279
50	674	9	778
48	344	33	741
0	848	0	736
0	679	10	737
0	777	0	762
0	807	0	750
13	774	70	761
0	787	0	681
32	643	208	783
0	754	48	750
2	798	59	745
44	699	287	726
0	813	0	767
208	658	406	766
35	554	312	731
207	0	48	749
230	126	37	369
0	711	0	780
260	0	216	344
0	747	286	818
119	655	418	757
0	97	0	747
243	0	340	411
217	0	360	316
219	16	868	446
0	569	49	739
153	751	592	740
188	127	229	737
14	582	576	756
0	709	0	776
0	715	27	756
0	686	25	714
270	195	0	713
155	777	0	764
170	122	324	244
0	766	0	786
108	112	305	344
163	687	0	733
0	792	0	779
137	746	60	771
152	188	175	359
112	777	102	740
41	868	38	776
61	0	417	731
0	753	0	766
372	251	259	776
0	700	26	774
167	866	0	754
89	203	0	687
101	72	0	730
163	0	379	279
81	229	18	676
6	781	0	745
0	756	0	745
0	777	16	774
0	637	0	764
173	146	135	731
65	668	98	754
153	785	0	767
150	0	707	678
0	900	0	764
77	88	208	282
472	1019	793	854
114	136	0	750
126	220	0	722
9	785	38	777
14	0	359	750
220	219	134	407
91	0	110	747
217	0	352	234
116	803	0	838
120	210	0	723
0	810	0	772
68	664	0	766
179	0	408	326
24	829	53	741
82	0	403	714
201	202	0	690
160	210	0	728
0	194	111	332
0	0	265	322
86	23	50	703
193	169	0	748
158	698	327	750
233	599	0	735
195	127	100	730
67	803	0	750
189	745	11	761
42	745	41	766
0	835	15	775
223	0	443	697
243	309	343	733
207	16	299	381
120	691	105	733
132	748	0	849
0	812	0	768
183	654	0	775
114	663	0	769
149	565	38	789
280	828	21	757
0	829	0	813
246	120	0	729
176	0	58	700
177	0	306	700
126	248	28	735
0	673	0	777
202	230	45	721
79	0	320	402
0	884	59	771
100	198	145	713
114	137	151	283
207	154	19	701
114	0	237	779
111	606	0	763
22	778	0	737
6	180	274	362
239	181	300	396
99	687	14	777
139	827	29	777
0	743	0	737
145	127	0	308
0	861	0	780
251	104	453	687
158	274	2	714
0	822	0	768
171	639	0	770
119	616	195	753
4	818	0	747
216	0	389	400
291	41	124	721
0	744	0	769
0	751	0	758
0	692	0	755
170	608	22	753
202	231	161	353
148	813	0	817
149	0	591	717
149	197	0	737
266	0	292	385
0	604	1023	0
230	226	82	648
116	707	0	771
96	681	0	762
153	118	407	401
217	0	407	416
97	243	26	381
105	635	341	820
122	125	247	750
220	611	0	797
165	0	247	694
0	673	0	761
0	717	25	763
15	742	205	779
113	792	167	797
139	51	370	727
33	145	95	709
0	811	0	751
184	2	33	714
34	850	0	773
22	821	0	729
116	731	0	749
157	0	286	310
85	713	232	711
242	0	366	264
0	790	671	746
124	596	0	746
168	0	167	771
253	215	286	789
228	150	308	739
247	0	362	408
0	761	0	773
173	667	191	764
198	552	146	783
176	226	0	698
226	601	16	802
32	810	12	758
57	0	110	746
76	113	443	712
157	97	0	724
140	858	55	726
0	100	185	365
18	122	182	410
120	692	174	742
201	0	207	722
0	844	0	750
42	208	43	733
96	52	82	669
0	801	0	736
258	2	400	353
245	236	229	417
0	855	46	774
171	182	577	697
0	672	0	777
152	853	74	749
180	781	142	798
150	0	131	692
264	143	130	757
107	773	476	715
11	236	205	637
215	0	306	333
147	154	178	747
129	23	170	769
159	192	464	366
253	49	180	364
99	694	0	752
252	119	0	754
0	671	33	732
127	0	128	369
82	629	0	755
51	630	0	782
232	119	118	749
79	726	0	764
129	806	0	730
166	0	119	686
171	884	0	834
0	815	70	762
65	105	320	360
0	818	0	793
141	0	236	717
174	38	318	310
30	785	0	833
87	0	183	716
70	721	0	744
247	38	240	760
85	820	0	787
0	840	0	772
153	0	338	702
0	763	0	736
163	742	289	727
192	744	0	770
0	852	57	757
28	752	161	722
0	927	0	777
181	0	375	700
38	674	382	732
0	806	0	787
61	625	0	739
241	0	270	370
0	746	0	755
112	795	0	785
0	168	982	0
157	706	13	763
190	0	0	735
0	856	0	742
302	24	314	721
168	535	36	782
25	909	0	778
217	774	186	756
235	256	141	776
57	0	80	705
77	833	0	775
243	40	123	345
155	572	0	756
62	17	90	740
0	768	0	760
196	0	320	374
131	611	0	762
240	170	32	712
0	749	0	732
295	109	336	421
103	91	113	718
122	781	0	787
37	0	903	353
8	851	0	766
186	0	238	365
235	147	0	342
114	761	0	807
230	582	0	768
0	787	0	756
0	815	81	821
135	13	174	314
0	752	0	762
34	0	312	721
0	769	0	758
0	832	61	772
120	765	0	783
182	0	392	367
12	0	74	757
0	784	0	793
44	804	0	802
109	0	257	718
147	204	0	386
199	122	214	779
209	201	146	751
209	830	0	744
231	788	626	761
115	633	0	764
202	90	0	729
154	304	0	750
273	0	167	736
200	137	54	652
242	0	365	379
164	691	38	732
85	686	0	767
109	673	0	747
0	861	36	776
198	95	427	334
146	169	95	693
140	622	0	771
238	0	382	345
31	789	0	810
233	264	296	404
144	36	215	296
282	0	367	409
4	193	294	393
278	0	490	337
230	907	0	754
0	842	0	759
76	619	72	775
101	672	267	762
303	118	386	435
48	768	0	716
250	179	89	736
