FL1-H	FL2-H	FL3-H	FL4-H
111	258	68	756
187	207	115	742
131	49	0	768
213	4	136	788
160	106	37	762
81	783	0	730
91	31	52	742
0	0	27	774
86	809	0	742
76	5	34	770
101	0	54	769
196	66	187	762
0	769	0	709
268	0	0	758
104	0	37	761
208	154	492	734
184	0	304	736
176	0	237	776
75	0	70	747
36	755	220	736
83	767	0	713
73	0	440	741
204	10	209	762
256	157	0	779
13	0	115	792
119	105	0	778
243	104	227	697
171	0	0	739
140	174	308	772
220	0	374	775
394	0	598	706
376	0	717	751
0	0	93	753
225	746	542	716
73	84	0	724
0	0	846	737
155	82	350	369
113	88	0	746
0	0	0	779
149	0	70	693
240	38	296	776
71	198	0	773
280	52	397	406
101	207	0	778
166	0	0	780
145	0	0	763
204	89	0	782
263	15	29	810
251	235	312	739
247	182	82	764
75	0	33	755
0	781	0	741
71	0	489	737
149	131	0	749
271	299	359	756
207	13	60	781
92	770	0	731
210	235	167	741
121	0	77	764
134	74	55	746
130	794	0	757
219	0	474	788
298	39	388	461
5	0	600	756
129	0	47	741
144	166	98	758
216	218	41	773
157	0	311	770
212	147	0	746
374	33	506	720
224	69	0	764
0	757	0	710
216	187	0	759
109	97	0	740
251	147	0	700
91	787	0	721
129	0	22	758
187	0	168	735
226	0	0	822
154	114	0	805
0	776	142	717
119	801	0	749
148	0	0	755
32	754	0	709
125	21	0	783
129	218	79	743
51	0	277	365
240	144	219	780
186	105	76	772
224	140	168	663
172	266	110	729
288	359	77	816
207	0	595	735
87	604	280	667
129	99	62	278
0	786	14	731
175	162	137	765
130	772	3	695
259	94	284	402
0	159	0	712
312	0	582	226
48	812	120	768
0	154	0	766
176	219	0	763
225	0	197	771
274	159	430	810
88	0	256	287
95	182	107	734
261	309	199	416
272	253	274	826
18	806	45	728
152	0	375	758
253	591	0	700
63	98	0	774
78	127	0	757
151	0	260	750
168	761	0	726
137	189	0	761
74	764	0	722
134	211	304	358
102	140	0	749
0	811	0	765
268	167	0	781
245	230	0	755
181	153	154	772
145	696	0	695
173	45	45	736
162	65	160	742
0	0	0	724
215	0	328	753
93	92	27	776
139	15	57	765
98	13	66	763
235	0	0	791
0	810	0	734
110	766	0	730
64	187	109	747
45	147	0	776
235	50	0	739
0	275	0	747
242	0	380	735
215	0	0	735
204	0	23	767
193	211	55	755
136	0	565	773
2	753	17	654
244	249	186	762
277	289	159	376
238	0	362	792
174	0	0	762
82	0	220	291
262	17	0	802
26	188	180	298
27	35	977	655
83	175	66	743
21	817	0	752
18	227	0	749
175	200	0	780
37	241	0	730
62	169	315	404
158	157	101	752
94	775	0	706
246	228	153	298
140	290	7	737
201	0	210	747
207	0	125	740
137	0	42	765
179	240	0	755
116	235	149	751
0	765	0	760
5	792	0	754
101	0	77	747
13	749	0	730
287	0	377	358
258	773	326	738
163	195	0	708
27	35	513	788
211	0	97	770
210	779	0	722
172	11	403	785
131	807	0	763
227	94	4	735
173	238	0	756
166	220	3	768
207	0	0	772
154	0	240	745
289	224	688	804
186	796	0	711
224	0	475	796
15	0	987	0
106	877	31	810
206	786	0	742
265	74	0	777
202	0	77	754
207	79	369	370
186	780	0	736
34	39	32	719
237	70	173	761
109	207	0	765
196	0	86	776
171	335	0	723
231	0	15	786
235	170	0	764
235	0	102	685
37	185	63	781
327	253	198	744
79	0	45	751
36	200	252	166
189	198	0	734
246	0	571	87
0	796	0	760
19	0	0	764
127	24	0	705
96	745	0	689
90	761	0	735
148	740	0	700
214	130	10	744
203	85	35	410
166	65	296	569
98	0	295	301
92	129	236	339
314	170	427	257
129	0	15	765
97	91	56	316
16	220	0	746
327	223	596	658
218	438	0	719
247	149	216	748
168	0	258	317
228	0	8	748
0	775	8	759
183	0	213	784
319	0	227	346
145	87	140	739
115	706	0	794
217	0	102	756
311	300	171	413
95	67	0	714
88	0	1	780
162	530	79	791
259	64	202	781
0	52	0	772
0	762	0	718
175	33	0	767
97	809	0	757
121	0	132	778
178	158	237	738
278	0	310	815
161	147	88	764
224	831	0	769
0	0	147	784
166	0	70	757
93	22	9	751
307	102	330	447
226	784	0	719
119	207	77	766
187	24	0	748
131	64	7	756
324	214	195	423
27	0	0	780
199	28	0	772
268	133	394	494
203	248	209	321
57	0	154	760
177	748	0	724
0	0	165	707
96	292	338	682
188	105	575	159
70	0	266	728
131	46	0	758
163	169	68	44
237	0	121	744
231	130	6	754
194	52	70	757
178	0	0	791
78	244	0	768
0	791	0	726
108	766	0	724
0	804	0	759
217	0	131	738
0	760	22	712
145	40	130	762
161	198	216	752
115	81	127	260
0	697	0	706
239	181	0	770
83	0	112	734
217	0	494	756
229	0	307	364
144	857	0	795
216	179	0	747
54	0	235	760
0	255	0	747
134	296	192	740
0	787	460	757
180	722	90	686
1	0	0	755
218	87	429	723
122	24	157	783
0	66	170	743
0	148	0	745
43	696	0	618
267	235	280	743
150	0	376	715
224	0	0	719
174	720	17	684
135	176	0	766
209	103	166	750
0	782	18	741
187	0	82	770
168	46	292	332
139	208	0	738
136	828	0	748
208	0	83	759
228	294	324	754
64	780	40	729
101	0	66	755
174	0	563	754
105	215	0	785
180	0	478	717
162	79	54	705
244	133	5	733
182	208	364	404
200	0	353	753
40	92	58	769
182	97	0	726
287	193	377	595
255	0	89	789
0	742	0	715
182	60	81	751
186	1	24	796
263	26	536	256
247	0	150	784
252	0	75	715
216	177	18	770
150	186	0	760
136	46	168	755
135	130	0	770
93	185	0	743
65	137	10	717
0	780	0	729
96	0	127	706
106	22	403	739
0	811	0	763
63	0	197	749
241	138	0	739
150	24	62	744
32	782	0	742
259	184	3	805
259	169	71	804
77	747	0	718
222	0	243	759
57	853	99	761
117	128	171	797
143	20	0	756
216	0	730	40
172	0	109	753
190	0	222	754
182	247	375	756
140	816	0	768
0	752	0	707
152	0	361	708
284	160	486	733
0	720	0	682
274	151	0	765
136	49	222	778
0	0	44	742
237	0	154	819
158	22	85	769
114	802	0	747
122	141	41	737
271	5	835	601
140	76	0	750
103	0	0	757
170	282	15	757
32	0	70	765
173	163	78	803
10	0	0	753
263	1	385	729
157	747	94	715
107	0	98	801
22	87	0	770
0	755	0	706
112	174	65	749
0	0	213	762
6	792	0	739
253	143	0	760
192	220	225	270
66	156	0	747
274	0	343	361
130	97	158	759
0	81	0	772
178	53	0	761
196	0	310	404
95	65	0	763
180	2	27	771
47	0	135	756
96	884	0	777
55	707	0	715
101	753	97	715
118	72	200	775
227	20	237	758
296	200	463	704
228	0	351	757
55	814	0	769
1	82	211	764
32	755	0	717
195	0	225	763
117	0	0	752
96	801	199	741
234	0	227	757
101	694	341	668
21	793	1	738
110	45	161	294
196	145	0	735
274	70	253	721
16	136	0	757
234	101	151	757
199	0	656	304
0	717	0	679
217	239	0	751
79	868	0	752
240	684	0	667
62	243	0	759
278	0	0	756
200	180	211	326
152	171	2	736
237	172	10	768
142	9	148	731
188	0	108	728
125	91	15	778
253	0	0	754
228	0	73	722
0	800	0	747
69	0	493	742
137	0	214	365
234	825	146	778
165	253	0	733
148	0	437	805
201	98	0	769
0	0	57	749
141	113	0	749
142	141	0	741
273	258	140	320
236	104	91	798
125	85	266	744
163	129	193	336
185	247	0	329
262	0	531	748
158	38	239	771
0	776	0	737
121	794	0	728
230	0	262	760
151	131	0	776
170	0	216	767
229	0	280	748
136	161	45	766
269	252	382	778
126	817	0	762
0	764	27	716
138	160	0	755
180	0	269	745
287	0	410	411
165	116	240	377
5	0	212	791
0	0	334	273
176	0	28	756
0	167	71	767
0	769	179	722
172	250	105	755
126	259	27	765
224	87	96	722
186	0	84	792
122	95	71	745
187	123	0	764
49	93	123	770
0	777	0	733
235	53	204	754
138	182	45	277
50	325	0	697
241	10	170	762
214	748	0	698
78	0	205	760
0	0	207	752
64	29	76	770
231	36	0	774
100	0	170	761
288	273	300	732
60	0	4	762
308	0	400	382
259	16	0	771
149	0	42	746
223	54	177	760
108	76	306	342
0	118	137	758
0	53	46	751
83	216	0	738
247	248	18	782
263	250	71	783
3	172	0	751
247	37	155	738
165	787	0	723
0	793	0	754
79	0	113	746
75	0	0	764
165	189	0	765
239	169	0	750
243	0	623	751
0	239	0	750
142	185	164	758
77	803	0	751
0	796	0	751
152	276	0	792
217	248	0	801
178	189	62	763
117	0	0	779
112	0	370	762
59	45	0	772
133	796	0	722
244	150	238	722
298	0	68	736
95	794	0	730
0	795	0	764
0	810	43	761
142	195	35	735
133	113	0	723
130	13	0	753
43	770	0	721
25	827	26	767
277	0	489	289
118	58	0	748
117	108	203	761
12	0	0	767
233	41	62	774
248	182	110	793
92	0	0	730
160	0	98	770
0	719	0	710
94	150	0	765
263	109	121	845
233	4	82	734
78	0	4	772
45	156	0	761
122	41	105	738
325	303	349	706
73	0	258	784
113	797	0	737
193	0	662	775
243	13	73	760
104	0	0	750
42	169	148	341
234	204	187	732
149	0	0	737
106	228	101	785
202	209	258	702
182	0	0	772
89	176	0	745
61	0	35	757
158	0	149	745
57	0	107	773
22	28	0	737
236	0	321	744
174	0	191	779
150	0	238	751
147	0	333	308
119	0	25	757
221	251	257	373
175	180	221	750
155	0	96	754
121	147	0	758
133	0	0	762
153	0	400	772
125	149	252	758
10	830	0	772
242	0	287	385
207	0	0	770
143	238	0	741
133	763	0	732
187	0	8	757
149	0	115	758
161	173	149	741
0	774	0	744
207	0	344	359
247	0	0	813
48	96	0	745
13	816	0	764
322	144	363	374
70	166	104	752
241	0	336	419
147	101	197	750
181	166	200	717
227	150	25	763
117	166	0	808
0	170	132	754
236	166	88	739
255	135	164	719
214	97	64	351
192	179	200	765
95	810	0	732
170	755	86	710
308	210	6	804
325	285	270	714
0	724	0	781
0	4	263	740
245	59	111	751
188	802	3	747
92	114	147	762
216	117	256	352
206	191	469	691
236	0	83	716
170	287	0	750
163	768	0	725
180	172	222	420
112	0	3	710
270	0	8	763
247	0	297	698
197	0	0	738
54	0	21	783
189	0	407	757
0	800	0	763
0	767	0	707
199	0	16	758
0	697	365	695
219	19	307	651
0	16	0	753
0	724	229	713
0	82	131	747
165	0	110	809
191	117	82	759
177	154	0	761
210	153	31	770
249	0	448	789
171	0	143	784
275	213	0	810
122	759	142	699
0	139	0	723
108	96	0	757
192	4	291	758
176	0	156	764
40	59	246	731
183	0	328	736
96	769	0	732
338	257	206	608
79	0	491	768
264	210	187	732
159	609	0	686
104	782	0	745
198	112	6	737
222	0	414	753
239	246	47	785
47	231	46	352
99	130	0	766
84	216	141	782
36	0	48	774
66	0	476	783
187	222	28	728
182	193	278	325
282	618	16	702
146	88	392	306
0	186	25	782
259	156	249	267
159	126	199	775
138	101	173	729
84	102	73	747
80	50	0	765
207	0	0	737
263	132	474	375
0	656	178	634
111	241	163	763
0	765	0	709
123	0	525	752
103	13	198	758
167	0	0	760
219	65	0	786
145	249	0	767
104	762	0	694
154	0	667	764
0	30	249	732
241	222	0	748
120	188	0	765
0	191	0	733
91	0	0	757
0	48	87	731
226	0	496	742
252	0	203	777
157	0	420	766
36	0	212	762
138	218	38	803
49	0	458	746
104	206	0	753
224	45	241	753
32	0	484	758
253	0	91	773
81	62	287	751
120	195	0	715
238	256	0	789
0	280	57	730
225	144	0	775
245	23	21	776
122	70	202	768
19	0	67	759
207	0	688	763
191	0	0	759
219	0	655	752
177	0	206	739
6	784	0	742
251	0	70	774
0	0	0	742
0	805	0	752
231	0	236	832
155	112	77	726
252	201	267	394
194	187	0	779
0	774	210	723
118	233	45	781
251	81	0	801
203	811	0	834
311	237	353	429
227	205	23	729
151	357	219	770
238	0	0	781
98	125	247	372
244	99	35	763
0	57	0	734
279	70	326	330
225	50	99	805
230	0	0	807
135	172	17	775
185	145	0	788
129	0	76	730
16	760	0	728
90	731	0	687
186	746	0	708
161	778	11	720
234	79	0	801
71	0	119	762
109	0	146	753
249	236	0	809
194	140	281	365
181	700	16	697
200	118	198	756
74	66	38	744
51	168	249	737
218	0	710	728
183	14	130	743
210	0	726	734
11	151	0	773
112	75	159	815
217	781	0	742
124	0	480	774
0	0	79	768
84	809	0	766
138	190	9	743
0	137	45	777
145	246	0	769
159	0	155	748
40	151	0	760
103	221	188	757
93	111	0	772
186	0	424	614
305	0	212	775
202	0	42	752
229	0	331	800
163	110	0	775
227	74	0	761
155	295	0	769
24	811	108	757
63	61	52	739
113	847	0	806
7	0	79	754
265	229	0	767
0	835	0	687
79	745	0	684
157	25	447	282
241	810	0	771
199	197	0	346
121	161	258	804
143	0	148	751
146	0	266	735
180	128	148	745
156	0	396	759
310	0	378	318
0	747	0	735
152	0	77	766
193	142	260	319
249	183	43	780
10	0	76	771
0	800	0	772
147	10	95	800
199	271	0	734
128	0	312	345
0	807	25	741
305	35	31	822
122	0	121	759
163	0	0	809
0	801	0	749
76	0	0	753
166	46	0	788
147	665	253	648
227	726	173	699
145	5	0	759
0	803	18	752
200	257	0	791
96	0	221	780
0	798	0	761
125	0	44	784
134	40	288	298
267	283	9	754
168	127	331	300
121	0	155	767
0	800	0	737
90	245	193	765
145	156	305	741
221	0	0	742
198	0	140	750
187	208	117	777
0	784	0	746
80	74	0	760
147	198	40	788
0	119	417	763
220	122	288	322
179	186	0	772
120	11	0	772
230	0	531	744
0	810	0	773
214	14	61	720
0	779	0	714
114	735	0	696
354	291	313	689
58	0	261	742
292	124	373	689
295	237	0	761
0	809	0	753
198	0	53	759
222	0	69	738
250	50	145	766
129	209	0	725
240	809	0	766
0	835	37	763
219	190	117	711
134	0	75	764
119	33	86	748
211	640	0	708
219	0	48	779
253	53	121	764
268	0	271	329
156	107	294	728
93	258	223	742
191	124	94	693
83	0	538	736
205	90	102	742
209	251	0	747
224	0	543	773
0	785	0	750
97	74	221	733
158	132	0	788
151	48	0	726
194	0	124	810
133	25	95	736
165	215	0	730
238	0	337	770
228	36	409	741
0	76	3	750
43	0	214	792
91	56	119	770
98	10	261	775
36	797	339	694
235	0	126	758
87	51	27	749
230	85	344	404
223	0	271	789
260	0	288	742
0	232	0	754
188	0	0	736
33	66	141	756
191	0	226	329
251	789	0	739
184	770	0	718
255	93	208	742
138	5	91	743
0	780	0	713
232	0	342	420
122	0	37	753
202	92	0	794
142	4	249	376
274	0	26	747
235	81	452	726
0	783	93	730
0	161	13	782
120	140	0	770
145	211	232	394
83	0	0	737
0	1	48	765
112	0	0	693
166	186	58	782
284	0	170	751
214	0	30	770
143	207	0	806
232	5	0	773
0	791	0	746
216	147	0	790
118	6	35	789
63	879	0	758
381	144	402	712
183	139	0	742
0	779	607	735
136	137	120	762
229	174	0	747
234	0	164	770
0	725	0	687
139	0	214	363
152	274	0	804
0	783	85	711
39	0	327	215
32	65	3	754
22	771	0	715
8	68	0	779
263	209	144	686
0	782	44	744
0	184	226	741
153	198	99	772
224	184	239	757
233	323	133	762
200	155	378	756
167	228	3	769
0	0	80	747
287	743	290	715
219	0	288	659
90	732	0	700
114	68	0	769
224	0	411	785
239	226	111	782
330	96	408	701
69	0	44	762
164	159	279	368
225	267	147	372
185	78	0	785
171	199	199	397
0	802	0	743
221	0	436	745
196	49	94	773
114	9	206	787
139	0	165	749
286	200	145	767
24	721	0	700
135	277	74	685
153	0	0	722
198	0	335	404
289	43	0	777
93	2	0	771
116	398	321	794
0	700	0	692
237	0	277	240
229	282	272	414
162	80	266	340
304	0	205	767
215	0	19	774
72	701	0	719
250	241	31	769
162	0	174	752
0	123	127	708
171	93	227	733
237	182	395	750
57	11	139	773
346	184	318	433
212	144	0	762
29	0	58	733
235	180	271	773
134	0	196	773
0	5	991	0
175	811	0	760
250	155	155	738
106	271	18	752
141	147	201	758
149	0	51	753
152	48	237	772
0	164	63	757
259	131	384	763
94	42	0	760
234	108	0	777
241	0	164	784
147	206	0	726
273	157	289	412
102	832	0	769
244	162	119	735
132	0	244	746
236	122	0	748
293	35	328	749
149	0	257	743
0	0	132	717
55	0	512	775
175	0	374	730
189	68	0	735
77	779	0	760
212	761	71	741
255	163	81	797
0	0	0	727
12	844	109	786
180	217	98	286
0	811	22	749
138	0	0	777
0	63	0	773
0	120	58	743
17	0	126	756
87	0	344	343
257	157	126	783
172	151	104	786
0	782	0	736
0	755	0	701
0	168	331	344
74	248	0	718
40	767	0	698
36	239	0	341
185	0	0	776
34	0	76	754
123	0	225	769
195	111	0	786
244	115	178	747
93	0	227	717
0	192	299	710
176	195	0	781
143	8	0	764
92	17	0	755
226	10	0	769
243	0	318	364
276	758	630	721
36	0	128	740
77	797	29	753
160	191	41	762
149	106	114	743
0	787	0	723
32	787	0	727
167	0	16	784
142	0	2	750
259	217	408	431
24	0	306	741
173	203	267	708
205	0	58	771
0	684	0	671
0	824	0	786
0	106	1006	0
246	83	54	751
267	301	163	719
81	817	93	736
149	0	184	761
178	187	0	764
155	0	86	806
211	226	0	774
129	0	120	761
1	173	0	756
0	0	17	749
3	46	0	742
188	0	152	782
123	794	0	752
123	755	0	705
211	78	0	767
297	112	275	433
112	12	0	743
106	269	0	771
119	67	159	752
250	122	383	786
244	45	306	389
276	158	0	786
42	0	84	726
88	165	0	757
110	204	12	718
151	707	98	693
212	0	80	749
63	756	0	704
51	780	0	735
66	0	82	753
261	186	167	379
215	184	0	777
0	0	436	758
195	248	117	784
186	131	328	385
0	0	40	758
56	33	398	747
181	0	96	780
313	0	449	788
238	58	432	786
193	158	26	702
222	0	188	735
0	804	0	729
111	94	0	766
242	34	405	747
98	246	100	738
175	775	0	717
227	0	0	746
220	97	111	688
0	0	106	748
227	0	486	790
142	0	7	762
113	5	39	753
248	175	40	592
166	0	594	761
164	149	42	730
148	0	354	758
277	0	3	779
212	0	111	771
167	82	304	338
298	793	0	737
88	0	100	814
138	147	0	752
0	738	331	708
231	136	370	391
247	0	235	771
62	159	0	769
245	0	591	794
138	0	377	350
160	0	0	767
247	5	131	735
267	181	323	601
279	0	180	752
0	11	0	738
116	0	279	729
123	215	118	768
184	693	0	630
189	0	0	787
266	257	133	776
193	57	139	754
164	0	0	757
48	73	69	790
147	0	378	319
110	49	0	775
111	34	130	758
161	113	124	763
91	709	476	685
0	846	0	808
5	167	144	721
211	111	171	783
52	804	0	754
190	786	136	730
106	82	9	760
273	61	219	357
140	0	56	741
62	44	20	757
203	183	0	748
0	796	0	756
0	157	0	759
177	0	42	748
0	0	18	767
